?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
1588,2024-04-30,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3JK001,3-CCCSAN-고방자켓,BK,블랙,F,판매
1589,2024-04-30,직영점,A0086,부산구서점(직),5,정상,일반판매,ALB3PT004,C-OSPXT9-브이밴딩통슬랙스,BK,블랙,M,판매
1590,2024-04-30,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3JP004,3-OCPDHN-롤업JP,PK,핑크,F,판매
1591,2024-04-30,직영점,A0086,부산구서점(직),7,정상,일반판매,AKF3PT001,C-오디포켓배기,GR,회색,M,판매
1592,2024-04-30,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3PT002,3-SCPXT8-밴딩치마바지,BK,블랙,F,판매
1593,2024-04-30,직영점,A0086,부산구서점(직),8,정상,일반판매,AKH3PT003,C-세리숏PT,IV,아이보리,F,판매
1594,2024-04-30,직영점,A0086,부산구서점(직),9,정상,일반판매,AKG3BL006,S-엠보스트링BL,NA,네이비,F,판매
1595,2024-04-30,직영점,A0086,부산구서점(직),10,정상,일반판매,AKG3BL006,S-엠보스트링BL,NA,네이비,F,반품
1596,2024-04-30,직영점,A0086,부산구서점(직),11,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,M,판매
1597,2024-04-30,직영점,A0086,부산구서점(직),12,정상,일반판매,ALE3JP004,3-OCPDHN-롤업JP,PK,핑크,F,판매
1598,2024-05-01,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3JP007,3-SCPFHF-루비사파리,RE,레드,F,판매
1599,2024-05-01,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3JP001,3-OCPHHN-어바웃후드점퍼,BK,블랙,F,판매
1600,2024-05-01,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,판매
1601,2024-05-01,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3VT003,3-OCPVHN-맘보조끼,BK,블랙,F,판매
1602,2024-05-01,직영점,A0086,부산구서점(직),1,정상,일반판매,AKG3OP003,S-스탬OPS,BG,청록색,F,판매
1603,2024-05-01,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
1604,2024-05-01,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3JK001,3-CCCSAN-고방자켓,BK,블랙,F,반품
1605,2024-05-01,직영점,A0086,부산구서점(직),2,정상,일반판매,ALB3PT004,C-OSPXT9-브이밴딩통슬랙스,BK,블랙,M,반품
1606,2024-05-01,직영점,A0086,부산구서점(직),3,정상,일반판매,ALD3JK001,3-CCCSAN-고방자켓,BK,블랙,F,판매
1607,2024-05-01,직영점,A0086,부산구서점(직),3,정상,일반판매,ALB3PT004,C-OSPXT9-브이밴딩통슬랙스,BK,블랙,M,판매
1608,2024-05-01,직영점,A0086,부산구서점(직),3,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BE,베이지,45,판매
1609,2024-05-01,직영점,A0086,부산구서점(직),4,정상,일반판매,ALB3PT004,C-OSPXT9-브이밴딩통슬랙스,BK,블랙,M,판매
1610,2024-05-01,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3JK001,3-CCCSAN-고방자켓,BK,블랙,F,판매
1611,2024-05-01,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3JK002,3-SSPCAN-르엘JK,BK,블랙,F,판매
1612,2024-05-01,직영점,A0086,부산구서점(직),4,정상,일반판매,ALC3SL003,C-SSPXT9-후크통슬랙스,BE,베이지,L,판매
1613,2024-05-01,직영점,A0086,부산구서점(직),5,정상,일반판매,AKH3PT013,S-와이드린넨통PT,BE,베이지,F,판매
1614,2024-05-01,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3JP004,3-OCPDHN-롤업JP,SO,소라,F,판매
1615,2024-05-01,직영점,A0086,부산구서점(직),6,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,M,판매
1616,2024-05-01,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,판매
1617,2024-05-01,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,GE,그린,XL,판매
1618,2024-05-01,직영점,A0086,부산구서점(직),6,정상,일반판매,ALD7TS007,3-OCCRHN-선셋T,PK,핑크,F,판매
1619,2024-05-01,직영점,A0086,부산구서점(직),6,정상,일반판매,AKG4PT002,Z-아웃포켓배기팬츠,GR,회색,F,판매
1620,2024-05-01,직영점,A0086,부산구서점(직),6,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BK,블랙,40,판매
1621,2024-05-02,직영점,A0086,부산구서점(직),1,정상,일반판매,ALC3VT001,C-SCPHHC-시크셔링조끼,BK,블랙,F,판매
1622,2024-05-02,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BE,베이지,F,판매
1623,2024-05-02,직영점,A0086,부산구서점(직),2,정상,일반판매,AKG3WS004,C-포켓린넨셔츠,PP,퍼플,F,판매
1624,2024-05-02,직영점,A0086,부산구서점(직),3,정상,일반판매,BLD4SB004,투라인운동화(5863-1),WH,화이트,40,판매
1625,2024-05-02,직영점,A0086,부산구서점(직),4,정상,일반판매,AKD7KT020,컬러카라포켓KT,WH,화이트,F,판매
1626,2024-05-02,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3WS003,3-OSCSHN-쉬폰셔링셔츠,BE,베이지,F,판매
1627,2024-05-02,직영점,A0086,부산구서점(직),5,정상,일반판매,BLC4CP003,튤립배색벙거지,BE,베이지,F,판매
1628,2024-05-02,직영점,A0086,부산구서점(직),6,정상,일반판매,ALD3KN001,3-ECSRHN-레이스나시,BK,블랙,F,판매
1629,2024-05-02,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
1630,2024-05-02,직영점,A0086,부산구서점(직),7,정상,일반판매,BKE4SB003,썸머컬러샌들(A7179),OR,오렌지,35,판매
1631,2024-05-02,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,LB,연한베이지,F,판매
1632,2024-05-02,직영점,A0086,부산구서점(직),7,정상,일반판매,ALD3BL003,3-OCLVHN-프릴카라린넨BL,LV,연보라,F,판매
1633,2024-05-03,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD7PT002,3-SCLXB9-린넨배기PT,BL,블루,F,판매
1634,2024-05-03,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3TS011,3-OSCRHN-나비T,IV,아이보리,F,판매
1635,2024-05-03,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,WH,화이트,F,판매
1636,2024-05-03,직영점,A0086,부산구서점(직),2,정상,일반판매,BKI4MF005,올리마름모스카프,BR,브라운,F,판매
1637,2024-05-03,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,LB,연한베이지,F,판매
1638,2024-05-03,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,WH,화이트,F,판매
1639,2024-05-03,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매
1640,2024-05-03,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD7PT002,3-SCLXB9-린넨배기PT,BL,블루,F,반품
1641,2024-05-03,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3TS011,3-OSCRHN-나비T,IV,아이보리,F,반품
1642,2024-05-03,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,WH,화이트,F,반품
1643,2024-05-03,직영점,A0086,부산구서점(직),6,정상,일반판매,ALD7PT002,3-SCLXB9-린넨배기PT,BL,블루,F,판매
1644,2024-05-03,직영점,A0086,부산구서점(직),6,정상,일반판매,ALD3TS011,3-OSCRHN-나비T,IV,아이보리,F,판매
1645,2024-05-03,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,IV,아이보리,F,판매
1646,2024-05-03,직영점,A0086,부산구서점(직),7,정상,일반판매,AKD3VT014,S-로링조끼,BE,베이지,F,판매
1647,2024-05-03,직영점,A0086,부산구서점(직),7,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매
1648,2024-05-03,직영점,A0086,부산구서점(직),7,정상,일반판매,AKE3CA008,C-시스루V가디건,MT,민트,F,판매
1649,2024-05-03,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
1650,2024-05-03,직영점,A0086,부산구서점(직),8,정상,일반판매,AKD7KT020,컬러카라포켓KT,WH,화이트,F,반품
1651,2024-05-03,직영점,A0086,부산구서점(직),8,정상,일반판매,ALE3WS003,3-OSCSHN-쉬폰셔링셔츠,BE,베이지,F,반품
1652,2024-05-03,직영점,A0086,부산구서점(직),9,정상,일반판매,AKD7KT020,컬러카라포켓KT,WH,화이트,F,판매
1653,2024-05-03,직영점,A0086,부산구서점(직),9,정상,일반판매,ALD3JK007,3-SSLTHN-린넨더블JK,CC,코코아,F,판매
1654,2024-05-04,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매
1655,2024-05-04,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
1656,2024-05-04,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3JK006,3-SSLTHN-라라린넨JK,BE,베이지,F,판매
1657,2024-05-04,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,L,판매
1658,2024-05-04,직영점,A0086,부산구서점(직),3,정상,일반판매,BLD4SB007,사각코플랫(668-15),BE,베이지,35,판매
1659,2024-05-04,직영점,A0086,부산구서점(직),3,정상,일반판매,BLD4SB004,투라인운동화(5863-1),WH,화이트,40,판매
1660,2024-05-04,직영점,A0086,부산구서점(직),3,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BK,블랙,40,판매
1661,2024-05-04,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3TS013,3-OCCRHN-앞라인T,BK,블랙,F,판매
1662,2024-05-04,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
1663,2024-05-04,직영점,A0086,부산구서점(직),5,정상,일반판매,BLD4SB007,사각코플랫(668-15),BE,베이지,35,반품
1664,2024-05-04,직영점,A0086,부산구서점(직),6,정상,일반판매,BLD4SB004,투라인운동화(5863-1),WH,화이트,40,반품
1665,2024-05-04,직영점,A0086,부산구서점(직),7,정상,일반판매,BLD4SC005,자수양말(2pcs),XX,XX,F,판매
1666,2024-05-04,직영점,A0086,부산구서점(직),7,정상,일반판매,AKD3TS013,C-버니루즈핏T,SO,소라,F,판매
1667,2024-05-04,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매
1668,2024-05-04,직영점,A0086,부산구서점(직),9,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,반품
1669,2024-05-04,직영점,A0086,부산구서점(직),10,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,반품
1670,2024-05-04,직영점,A0086,부산구서점(직),10,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,반품
1671,2024-05-04,직영점,A0086,부산구서점(직),10,정상,일반판매,ALD3JK006,3-SSLTHN-라라린넨JK,BE,베이지,F,반품
1672,2024-05-04,직영점,A0086,부산구서점(직),11,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,L,반품
1673,2024-05-04,직영점,A0086,부산구서점(직),12,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매
1674,2024-05-04,직영점,A0086,부산구서점(직),12,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매
1675,2024-05-04,직영점,A0086,부산구서점(직),12,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
1676,2024-05-04,직영점,A0086,부산구서점(직),12,정상,일반판매,ALD3JK006,3-SSLTHN-라라린넨JK,BE,베이지,F,판매
1677,2024-05-04,직영점,A0086,부산구서점(직),13,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,WH,화이트,F,판매
1678,2024-05-04,직영점,A0086,부산구서점(직),13,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,WH,화이트,F,판매
1679,2024-05-04,직영점,A0086,부산구서점(직),13,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매
1680,2024-05-04,직영점,A0086,부산구서점(직),14,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,WH,화이트,F,반품
1681,2024-05-04,직영점,A0086,부산구서점(직),14,정상,일반판매,ALC3JP010,3-SCPHAN-진주지퍼JP,GE,그린,F,반품
1682,2024-05-04,직영점,A0086,부산구서점(직),14,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,반품
1683,2024-05-04,직영점,A0086,부산구서점(직),15,정상,일반판매,ALE3WS005,3-ECCSHN-물결나염,WH,화이트,F,판매
1684,2024-05-04,직영점,A0086,부산구서점(직),16,정상,일반판매,AKD3VT014,S-로링조끼,BE,베이지,F,판매
1685,2024-05-04,직영점,A0086,부산구서점(직),16,정상,일반판매,AKE3CA008,C-시스루V가디건,MT,민트,F,판매
1686,2024-05-04,직영점,A0086,부산구서점(직),16,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
1687,2024-05-04,직영점,A0086,부산구서점(직),16,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매
1688,2024-05-04,직영점,A0086,부산구서점(직),16,정상,일반판매,AKE3CA008,C-시스루V가디건,WH,화이트,F,판매
1689,2024-05-04,직영점,A0086,부산구서점(직),17,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,IV,아이보리,F,반품
1690,2024-05-04,직영점,A0086,부산구서점(직),17,정상,일반판매,AKD3VT014,S-로링조끼,BE,베이지,F,반품
1691,2024-05-04,직영점,A0086,부산구서점(직),17,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,반품
1692,2024-05-04,직영점,A0086,부산구서점(직),17,정상,일반판매,AKE3CA008,C-시스루V가디건,MT,민트,F,반품
1693,2024-05-04,직영점,A0086,부산구서점(직),17,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,반품
1694,2024-05-04,직영점,A0086,부산구서점(직),18,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BK,블랙,F,판매
1695,2024-05-04,직영점,A0086,부산구서점(직),18,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매
1696,2024-05-04,직영점,A0086,부산구서점(직),19,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,WH,화이트,F,판매
1697,2024-05-05,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD7TS002,J-OCCDHN-1958후드,BK,블랙,F,판매
1698,2024-05-05,직영점,A0086,부산구서점(직),2,정상,일반판매,BLD4SB008,체크삭스슈즈(2215),BE,베이지,40,판매
1699,2024-05-06,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
1700,2024-05-06,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,M,판매
1701,2024-05-06,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,L,판매
1702,2024-05-06,직영점,A0086,부산구서점(직),3,정상,일반판매,BLC4CP006,줄지배색끈벙거지,KH,카키,F,판매
1703,2024-05-06,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
1704,2024-05-06,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3JP004,3-OCPDHN-롤업JP,PK,핑크,F,판매
1705,2024-05-06,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,BK,블랙,F,판매
1706,2024-05-06,직영점,A0086,부산구서점(직),5,정상,일반판매,ALC7DP002,J-OCDXB9-스타자수데님배기,ML,중청,F,판매
1707,2024-05-06,직영점,A0086,부산구서점(직),6,정상,일반판매,AKD3VT014,S-로링조끼,BE,베이지,F,판매
1708,2024-05-06,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
1709,2024-05-06,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
1710,2024-05-06,직영점,A0086,부산구서점(직),7,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매
1711,2024-05-06,직영점,A0086,부산구서점(직),8,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,M,판매
1712,2024-05-06,직영점,A0086,부산구서점(직),8,정상,일반판매,BKE4SB003,썸머컬러샌들(A7179),OR,오렌지,35,판매
1713,2024-05-06,직영점,A0086,부산구서점(직),8,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,GE,그린,S,판매
1714,2024-05-06,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,S,판매
1715,2024-05-07,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3JP004,3-OCPDHN-롤업JP,PK,핑크,F,판매
1716,2024-05-07,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3JP004,3-OCPDHN-롤업JP,SO,소라,F,판매
1717,2024-05-07,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,WH,화이트,F,판매
1718,2024-05-07,직영점,A0086,부산구서점(직),3,기획,일반판매,AKI4PT002,M-리엔조거팬츠,NA,네이비,M,판매
1719,2024-05-07,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3JP004,3-OCPDHN-롤업JP,PK,핑크,F,판매
1720,2024-05-07,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
1721,2024-05-07,직영점,A0086,부산구서점(직),6,정상,일반판매,ALD7KT002,J-TCARHN-셜리단가라KT,GE,그린,F,판매
1722,2024-05-07,직영점,A0086,부산구서점(직),6,정상,일반판매,ALD7KT002,J-TCARHN-셜리단가라KT,OR,오렌지,F,판매
1723,2024-05-08,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3DP001,3-OCCTT0-스티치통데님,DL,진청,S,판매
1724,2024-05-08,직영점,A0086,부산구서점(직),1,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,L,판매
1725,2024-05-08,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3DP001,3-OCCTT0-스티치통데님,DL,진청,S,판매
1726,2024-05-08,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3DP001,3-OCCTT0-스티치통데님,DL,진청,M,판매
1727,2024-05-08,직영점,A0086,부산구서점(직),3,정상,일반판매,ALD3DP001,3-OCCTT0-스티치통데님,DL,진청,L,판매
1728,2024-05-08,직영점,A0086,부산구서점(직),3,정상,일반판매,ALD3DP001,3-OCCTT0-스티치통데님,DL,진청,S,판매
1729,2024-05-08,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3SL002,S-CFPXC9-썸머고방부츠컷SL,GR,회색,M,판매
1730,2024-05-08,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매
1731,2024-05-08,직영점,A0086,부산구서점(직),5,정상,일반판매,ALC3KT007,C-SCACSN-슬림카라니트,GE,그린,F,판매
1732,2024-05-08,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매
1733,2024-05-08,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,BK,블랙,F,판매
1734,2024-05-08,직영점,A0086,부산구서점(직),5,정상,일반판매,BLC7BG002,J-미니래빗크로스백,BK,블랙,F,판매
1735,2024-05-08,직영점,A0086,부산구서점(직),5,정상,일반판매,BLC4CP002,세꽃해바라기끈,BE,베이지,F,판매
1736,2024-05-08,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
1737,2024-05-08,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
1738,2024-05-09,직영점,A0086,부산구서점(직),1,정상,일반판매,AKE7SK008,잔체크SK,BK,블랙,F,판매
1739,2024-05-09,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3WS006,3-CCLSHN-배색체크셔츠,GE,그린,F,판매
1740,2024-05-09,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매
1741,2024-05-09,직영점,A0086,부산구서점(직),2,정상,일반판매,AKE7SK008,잔체크SK,BK,블랙,F,판매
1742,2024-05-09,직영점,A0086,부산구서점(직),3,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,M,판매
1743,2024-05-09,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3JK006,3-SSLTHN-라라린넨JK,BE,베이지,F,판매
1744,2024-05-09,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3KT002,3-SSARHN-퍼프7부,DP,진핑크,F,판매
1745,2024-05-09,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
1746,2024-05-09,직영점,A0086,부산구서점(직),6,정상,일반판매,ALC3KT007,C-SCACSN-슬림카라니트,PK,핑크,F,판매
1747,2024-05-09,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3JP004,3-OCPDHN-롤업JP,PK,핑크,F,판매
1748,2024-05-09,직영점,A0086,부산구서점(직),8,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,M,판매
1749,2024-05-09,직영점,A0086,부산구서점(직),9,정상,일반판매,ALD3WS002,C-TCPSHN-세일러카라셔츠,GE,그린,F,판매
1750,2024-05-09,직영점,A0086,부산구서점(직),9,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매
1751,2024-05-09,직영점,A0086,부산구서점(직),9,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,BK,블랙,F,판매
1752,2024-05-10,직영점,A0086,부산구서점(직),1,정상,일반판매,BLE4CP001,챙끝조개보넷,SO,소라,F,판매
1753,2024-05-10,직영점,A0086,부산구서점(직),1,정상,일반판매,BGD3MF004,비스코스단가라,PK,핑크,F,판매
1754,2024-05-10,직영점,A0086,부산구서점(직),1,정상,일반판매,BGD3MF004,비스코스단가라,MT,민트,F,판매
1755,2024-05-10,직영점,A0086,부산구서점(직),2,정상,일반판매,AKE3TS004,C-미야스트링T,IV,아이보리,F,판매
1756,2024-05-10,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BK,블랙,F,판매
1757,2024-05-10,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3TS011,3-OCCRHN-우노T,WH,화이트,F,판매
1758,2024-05-10,직영점,A0086,부산구서점(직),4,정상,일반판매,AKD3VT014,S-로링조끼,BE,베이지,F,판매
1759,2024-05-10,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BE,베이지,F,판매
1760,2024-05-10,직영점,A0086,부산구서점(직),5,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,M,판매
1761,2024-05-10,직영점,A0086,부산구서점(직),6,정상,일반판매,AKE3DP010,S-타니부츠컷데님,ML,중청,M,판매
1762,2024-05-10,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PK,핑크,F,판매
1763,2024-05-10,직영점,A0086,부산구서점(직),7,정상,일반판매,AKG3JK002,S-미스JK,NA,네이비,F,판매
1764,2024-05-10,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매
1765,2024-05-10,직영점,A0086,부산구서점(직),9,정상,일반판매,ALE3TS012,3-OCCRHN-코드자수T,BE,베이지,F,판매
1766,2024-05-10,직영점,A0086,부산구서점(직),10,정상,일반판매,BLD4SB009,블링스니커즈(377),BE,베이지,40,판매
1767,2024-05-10,직영점,A0086,부산구서점(직),10,정상,일반판매,ALE3TS001,3-OCCRHN-판자수T,BK,블랙,F,판매
1768,2024-05-10,직영점,A0086,부산구서점(직),10,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,WH,화이트,F,판매
1769,2024-05-10,직영점,A0086,부산구서점(직),11,정상,일반판매,ALE3JP004,3-OCPDHN-롤업JP,PK,핑크,F,판매
1770,2024-05-10,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,PP,퍼플,F,판매
1771,2024-05-10,직영점,A0086,부산구서점(직),11,정상,일반판매,ALD7TS002,J-OCCDHN-1958후드,BK,블랙,F,판매
1772,2024-05-11,직영점,A0086,부산구서점(직),1,정상,일반판매,BKL7BG009,J-패치숄더백,BK,블랙,F,판매
1773,2024-05-11,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매
1774,2024-05-11,직영점,A0086,부산구서점(직),2,정상,일반판매,ALC7KT004,J-OCTRHN-단가라레이어드니트,IV,아이보리,F,판매
1775,2024-05-11,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,M,판매
1776,2024-05-11,직영점,A0086,부산구서점(직),3,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매
1777,2024-05-11,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,WH,화이트,F,판매
1778,2024-05-11,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,WH,화이트,F,판매
1779,2024-05-11,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,WH,화이트,F,반품
1780,2024-05-11,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3OP010,3-SSPSXL-롤업벨트OPS,BE,베이지,F,판매
1781,2024-05-11,직영점,A0086,부산구서점(직),7,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
1782,2024-05-11,직영점,A0086,부산구서점(직),7,정상,일반판매,AKH7CA001,J-배색카라가디건,LB,연한베이지,F,판매
1783,2024-05-11,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
