?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
2066,2024-04-11,직영점,A0024,부산두실점(직),19,정상,일반판매,ALC3JK003,C-SCARHN-블링니트자켓,PK,핑크,F,판매
2067,2024-04-11,직영점,A0024,부산두실점(직),20,정상,일반판매,AKE3OP015,C-웨스트셔츠롱원피스,BK,블랙,F,판매
2068,2024-04-12,직영점,A0024,부산두실점(직),1,정상,일반판매,AKC3JP020,S-럭스숏점퍼,PK,핑크,F,판매
2069,2024-04-12,직영점,A0024,부산두실점(직),2,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,PK,핑크,L,판매
2070,2024-04-12,직영점,A0024,부산두실점(직),3,정상,일반판매,AIB3OP013,S-컬러랩원피스,BK,블랙,F,판매
2071,2024-04-12,직영점,A0024,부산두실점(직),4,정상,일반판매,ALB3PT006,C-SFCXC9-포켓조거,BK,블랙,S,판매
2072,2024-04-12,직영점,A0024,부산두실점(직),5,정상,일반판매,ALC7BL001,3-OCTRHN-오브니트블라우스,BK,블랙,F,판매
2073,2024-04-12,직영점,A0024,부산두실점(직),5,정상,일반판매,BLD4SB001,패치하이탑(0019),BK,블랙,35,판매
2074,2024-04-12,직영점,A0024,부산두실점(직),5,정상,일반판매,ALD3JP001,3-SCPHHN-마이점퍼,BE,베이지,F,판매
2075,2024-04-12,직영점,A0024,부산두실점(직),5,정상,일반판매,ALC7KT004,J-OCTRHN-단가라레이어드니트,PK,핑크,F,판매
2076,2024-04-12,직영점,A0024,부산두실점(직),6,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매
2077,2024-04-12,직영점,A0024,부산두실점(직),7,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매
2078,2024-04-12,직영점,A0024,부산두실점(직),8,정상,일반판매,ALD3JP005,3-OCCHHN-로이스티치점퍼,CH,챠콜,F,판매
2079,2024-04-12,직영점,A0024,부산두실점(직),8,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,M,판매
2080,2024-04-12,직영점,A0024,부산두실점(직),9,정상,일반판매,ZA00CO046,레몬생강차(음료),XX,XX,XX,판매
2081,2024-04-12,직영점,A0024,부산두실점(직),9,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
2082,2024-04-12,직영점,A0024,부산두실점(직),10,정상,일반판매,BLC4CP001,잔꽃해바라기,PK,핑크,F,판매
2083,2024-04-12,직영점,A0024,부산두실점(직),11,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,M,판매
2084,2024-04-12,직영점,A0024,부산두실점(직),12,정상,일반판매,BLA7BG005,다이아백팩(24),BK,블랙,F,판매
2085,2024-04-12,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD3JP005,3-OCCHHN-로이스티치점퍼,PK,핑크,F,판매
2086,2024-04-12,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD3BL005,3-OSPRHN-비비라운BL,PK,핑크,F,판매
2087,2024-04-12,직영점,A0024,부산두실점(직),13,정상,일반판매,BLD4SC008,포인중목삭스(2pcs),XX,XX,F,판매
2088,2024-04-12,직영점,A0024,부산두실점(직),14,정상,일반판매,BFE2MF309,세실 레스,PK,핑크,F,판매
2089,2024-04-12,직영점,A0024,부산두실점(직),15,정상,일반판매,ALD3WS006,3-CCLSHN-배색체크셔츠,RE,레드,F,판매
2090,2024-04-12,직영점,A0024,부산두실점(직),15,정상,일반판매,AJF3PT014,C-로렌8부,NA,네이비,S,판매
2091,2024-04-12,직영점,A0024,부산두실점(직),15,정상,일반판매,BLD4SC004,코튼망양말(2pcs),XX,XX,F,판매
2092,2024-04-12,직영점,A0024,부산두실점(직),16,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,PK,핑크,F,판매
2093,2024-04-12,직영점,A0024,부산두실점(직),16,정상,일반판매,BLC4MF010,펄사넥워머,SI,실버,F,판매
2094,2024-04-12,직영점,A0024,부산두실점(직),17,정상,일반판매,AKC7KT004,반폴캡소매니트,MU,머스타드,F,판매
2095,2024-04-12,직영점,A0024,부산두실점(직),17,정상,일반판매,AGE3JP005,M-마인st점퍼,SO,소라,F,판매
2096,2024-04-12,직영점,A0024,부산두실점(직),18,정상,일반판매,ALB7WS010,J-FCCSON-열대꽃셔츠,YE,옐로우,F,판매
2097,2024-04-12,직영점,A0024,부산두실점(직),19,정상,일반판매,ALD3BL005,3-OSPRHN-비비라운BL,GE,그린,F,판매
2098,2024-04-12,직영점,A0024,부산두실점(직),20,정상,일반판매,ALD3JK001,3-CCCSAN-고방자켓,BK,블랙,F,판매
2099,2024-04-12,직영점,A0024,부산두실점(직),21,정상,일반판매,AID7PT009,빅밴딩PT,BE,베이지,F,판매
2100,2024-04-12,직영점,A0024,부산두실점(직),22,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,CO,코랄,F,판매
2101,2024-04-12,직영점,A0024,부산두실점(직),23,정상,일반판매,AKF7WS003,버튼7부셔츠,BE,베이지,F,판매
2102,2024-04-12,직영점,A0024,부산두실점(직),24,정상,일반판매,ALD3JK001,3-CCCSAN-고방자켓,BK,블랙,F,반품
2103,2024-04-12,직영점,A0024,부산두실점(직),24,정상,일반판매,ALD3KN001,3-ECSRHN-레이스나시,BK,블랙,F,반품
2104,2024-04-12,직영점,A0024,부산두실점(직),24,정상,일반판매,ALC3TS005,C-OCCRHN-하트코인7부,GE,그린,F,반품
2105,2024-04-12,직영점,A0024,부산두실점(직),25,정상,일반판매,ALC3TS005,C-OCCRHN-하트코인7부,GE,그린,F,반품
2106,2024-04-12,직영점,A0024,부산두실점(직),26,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BK,블랙,40,판매
2107,2024-04-12,직영점,A0024,부산두실점(직),27,정상,일반판매,BLD4CP002,마스크플라워모자,PK,핑크,F,판매
2108,2024-04-12,직영점,A0024,부산두실점(직),27,정상,일반판매,ALC3BL003,C-SCPRON-코코리본BL,PK,핑크,F,판매
2109,2024-04-12,직영점,A0024,부산두실점(직),28,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,M,판매
2110,2024-04-13,직영점,A0024,부산두실점(직),1,정상,일반판매,ALC3BL004,C-OSPCHN-레터링끈BL,GE,그린,F,판매
2111,2024-04-13,직영점,A0024,부산두실점(직),1,정상,일반판매,ALD3BL005,3-OSPRHN-비비라운BL,GE,그린,F,판매
2112,2024-04-13,직영점,A0024,부산두실점(직),2,정상,일반판매,AHI7WS010,어텀NB,GE,그린,F,판매
2113,2024-04-13,직영점,A0024,부산두실점(직),3,정상,일반판매,AKH3BL027,L-진주린넨BL,PP,퍼플,F,판매
2114,2024-04-13,직영점,A0024,부산두실점(직),4,정상,일반판매,AKI3BL004,C-제이드BL,BE,베이지,F,판매
2115,2024-04-13,직영점,A0024,부산두실점(직),4,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,PK,핑크,F,판매
2116,2024-04-13,직영점,A0024,부산두실점(직),5,정상,일반판매,AJI7KT003,심플골지니트,MT,민트,F,판매
2117,2024-04-13,직영점,A0024,부산두실점(직),6,정상,일반판매,AJE3BL009,C-폴링BL,OL,올리브,F,판매
2118,2024-04-13,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO046,레몬생강차(음료),XX,XX,XX,판매
2119,2024-04-13,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
2120,2024-04-13,직영점,A0024,부산두실점(직),8,정상,일반판매,AKC7WS005,프리셔츠,WH,화이트,F,판매
2121,2024-04-13,직영점,A0024,부산두실점(직),8,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,WH,화이트,F,판매
2122,2024-04-13,직영점,A0024,부산두실점(직),9,정상,일반판매,ALC3BL003,C-SCPRON-코코리본BL,PK,핑크,F,판매
2123,2024-04-13,직영점,A0024,부산두실점(직),9,정상,일반판매,BLD4CP002,마스크플라워모자,PK,핑크,F,판매
2124,2024-04-13,직영점,A0024,부산두실점(직),9,정상,일반판매,ALD3JK001,3-CCCSAN-고방자켓,BK,블랙,F,판매
2125,2024-04-13,직영점,A0024,부산두실점(직),9,정상,일반판매,BJF4SB004,쥬블링샌들(810),BK,블랙,40,판매
2126,2024-04-13,직영점,A0024,부산두실점(직),9,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
2127,2024-04-13,직영점,A0024,부산두실점(직),9,정상,일반판매,BKL7BG010,J-프라호보백,BK,블랙,F,판매
2128,2024-04-13,직영점,A0024,부산두실점(직),9,정상,일반판매,ALD3KT002,3-SSARHN-퍼프7부,DP,진핑크,F,판매
2129,2024-04-13,직영점,A0024,부산두실점(직),10,정상,일반판매,BLA7BG003,J-빅지퍼백팩(24),BK,블랙,F,판매
2130,2024-04-13,직영점,A0024,부산두실점(직),10,정상,일반판매,BFE2MF309,세실 레스,PK,핑크,F,판매
2131,2024-04-13,직영점,A0024,부산두실점(직),10,정상,일반판매,BKL7BG010,J-프라호보백,BK,블랙,F,판매
2132,2024-04-13,직영점,A0024,부산두실점(직),11,정상,일반판매,AJC7JK002,체커그린청JK,LL,연청,F,판매
2133,2024-04-13,직영점,A0024,부산두실점(직),12,정상,일반판매,ALC3SL001,C-SSPXT9-코이통SL,BK,블랙,M,판매
2134,2024-04-13,직영점,A0024,부산두실점(직),13,정상,일반판매,BLC7MF001,스프링어깨숄,PP,퍼플,F,판매
2135,2024-04-13,직영점,A0024,부산두실점(직),13,정상,일반판매,BLC7MF001,스프링어깨숄,YE,옐로우,F,판매
2136,2024-04-13,직영점,A0024,부산두실점(직),14,정상,일반판매,BLD4MF002,망사진주머플러,IV,아이보리,F,판매
2137,2024-04-13,직영점,A0024,부산두실점(직),14,정상,일반판매,AEK1BL201,프린트 쉬폰 블라우스+이너,RE,레드,XL,판매
2138,2024-04-15,직영점,A0024,부산두실점(직),1,정상,일반판매,BLA7BG002,체스백팩(24),BK,블랙,F,판매
2139,2024-04-15,직영점,A0024,부산두실점(직),2,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
2140,2024-04-15,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3TS011,3-OSCRHN-나비T,IV,아이보리,F,판매
2141,2024-04-15,직영점,A0024,부산두실점(직),4,정상,일반판매,ALD3BL005,3-OSPRHN-비비라운BL,PK,핑크,F,판매
2142,2024-04-15,직영점,A0024,부산두실점(직),4,정상,일반판매,ALD3TS003,C-OCCRHN-도넛맨투맨,WH,화이트,F,판매
2143,2024-04-15,직영점,A0024,부산두실점(직),4,정상,일반판매,AJE3TS010,Q-티몬,IV,아이보리,F,판매
2144,2024-04-15,직영점,A0024,부산두실점(직),4,정상,일반판매,AIF3DP003,S-에어구제일자,LL,연청,L,판매
2145,2024-04-15,직영점,A0024,부산두실점(직),5,정상,일반판매,BLC7MF001,스프링어깨숄,DE,딥그린,F,판매
2146,2024-04-15,직영점,A0024,부산두실점(직),5,정상,일반판매,BLC7MF001,스프링어깨숄,YE,옐로우,F,판매
2147,2024-04-15,직영점,A0024,부산두실점(직),6,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
2148,2024-04-15,직영점,A0024,부산두실점(직),7,정상,일반판매,BLC4CP003,튤립배색벙거지,PP,퍼플,F,판매
2149,2024-04-15,직영점,A0024,부산두실점(직),7,정상,일반판매,BLC4CP001,잔꽃해바라기,PK,핑크,F,판매
2150,2024-04-15,직영점,A0024,부산두실점(직),8,정상,일반판매,BGD3MF004,비스코스단가라,MT,민트,F,판매
2151,2024-04-15,직영점,A0024,부산두실점(직),8,정상,일반판매,BHB3MF004,미니가오리,GR,회색,F,판매
2152,2024-04-15,직영점,A0024,부산두실점(직),9,정상,일반판매,AIG3PT016,S-줄도트쉬폰통바지,BK,블랙,F,판매
2153,2024-04-15,직영점,A0024,부산두실점(직),10,정상,일반판매,BLC7BG003,J-체크크로스백,BK,블랙,F,판매
2154,2024-04-15,직영점,A0024,부산두실점(직),11,정상,일반판매,BLC7MF001,스프링어깨숄,DE,딥그린,F,판매
2155,2024-04-15,직영점,A0024,부산두실점(직),12,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,RE,레드,F,판매
2156,2024-04-15,직영점,A0024,부산두실점(직),12,정상,일반판매,AFE1TS303,박스단T,PK,핑크,F,판매
2157,2024-04-16,직영점,A0024,부산두실점(직),1,정상,일반판매,ALB7WS013,3-SCCSHN-심플루즈셔츠,WH,화이트,F,판매
2158,2024-04-16,직영점,A0024,부산두실점(직),2,정상,일반판매,ALD3CA002,3-SCAVHN-스카시가디건,WH,화이트,F,판매
2159,2024-04-16,직영점,A0024,부산두실점(직),3,정상,일반판매,BGD3MF004,비스코스단가라,PK,핑크,F,판매
2160,2024-04-16,직영점,A0024,부산두실점(직),4,정상,일반판매,AKI3BL010,S-스티치카라BL,PP,퍼플,F,판매
2161,2024-04-16,직영점,A0024,부산두실점(직),5,정상,일반판매,AKE7WS002,린넨7부셔츠,GE,그린,F,판매
2162,2024-04-16,직영점,A0024,부산두실점(직),6,정상,일반판매,ALC7SK002,J-SCPXHL-레이스롱스커트,BK,블랙,F,판매
2163,2024-04-16,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
2164,2024-04-16,직영점,A0024,부산두실점(직),8,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,L,판매
2165,2024-04-16,직영점,A0024,부산두실점(직),8,정상,일반판매,BLC7BG009,J-비즈지퍼백팩,BK,블랙,F,판매
2166,2024-04-16,직영점,A0024,부산두실점(직),9,정상,일반판매,AKH7KT002,J-래핑니트,GR,회색,F,판매
2167,2024-04-16,직영점,A0024,부산두실점(직),9,정상,일반판매,ALB3DP005,C-SCDXT9-브로디와이드데님,LL,연청,M,판매
2168,2024-04-16,직영점,A0024,부산두실점(직),9,정상,일반판매,AJF3PT036,C-프루트통,BR,브라운,F,판매
2169,2024-04-16,직영점,A0024,부산두실점(직),9,정상,일반판매,ALC3BL003,C-SCPRON-코코리본BL,PK,핑크,F,판매
2170,2024-04-16,직영점,A0024,부산두실점(직),9,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BR,브라운,F,판매
2171,2024-04-16,직영점,A0024,부산두실점(직),9,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,WH,화이트,F,판매
2172,2024-04-16,직영점,A0024,부산두실점(직),10,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
2173,2024-04-16,직영점,A0024,부산두실점(직),11,정상,일반판매,ALC7TS001,J-OCCRHN-부엉T,NA,네이비,F,판매
2174,2024-04-16,직영점,A0024,부산두실점(직),11,정상,일반판매,AKI3BL010,S-스티치카라BL,GE,그린,F,판매
2175,2024-04-16,직영점,A0024,부산두실점(직),12,정상,일반판매,BLD4SC001,데일리양말(3pcs),XX,XX,F,판매
2176,2024-04-16,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD3WS002,C-TCPSHN-세일러카라셔츠,GE,그린,F,판매
2177,2024-04-16,직영점,A0024,부산두실점(직),13,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매
2178,2024-04-16,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,L,판매
2179,2024-04-16,직영점,A0024,부산두실점(직),14,정상,일반판매,BKC4MF001,색동나비꽃MF,OR,오렌지,F,판매
2180,2024-04-16,직영점,A0024,부산두실점(직),15,정상,일반판매,AKI7BL001,J-쉬폰소매니트BL,BE,베이지,F,판매
2181,2024-04-16,직영점,A0024,부산두실점(직),15,정상,일반판매,AKH7BL001,J-린넨카라BL,WN,와인,F,판매
2182,2024-04-16,직영점,A0024,부산두실점(직),15,정상,일반판매,BHE3MF015,땡땡이마,PK,핑크,F,판매
2183,2024-04-16,직영점,A0024,부산두실점(직),16,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,NA,네이비,F,판매
2184,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,M,판매
2185,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매
2186,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,WH,화이트,F,판매
2187,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,NA,네이비,F,판매
2188,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,GE,그린,M,판매
2189,2024-04-16,직영점,A0024,부산두실점(직),18,정상,일반판매,BLC4MF010,펄사넥워머,SI,실버,F,판매
2190,2024-04-16,직영점,A0024,부산두실점(직),18,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매
2191,2024-04-16,직영점,A0024,부산두실점(직),19,정상,일반판매,AGC1BL001,A-내추럴BL,MG,멜란그레이,F,판매
2192,2024-04-16,직영점,A0024,부산두실점(직),19,정상,일반판매,AEK2PT706,스키니 코팅진 기본 바지,BK,블랙,XL,판매
2193,2024-04-16,직영점,A0024,부산두실점(직),19,정상,일반판매,AJE4VT002,M-헤링라운드VT,BK,블랙,F,판매
2194,2024-04-16,직영점,A0024,부산두실점(직),19,정상,일반판매,AKH3BL027,L-진주린넨BL,GR,회색,F,판매
2195,2024-04-17,직영점,A0024,부산두실점(직),1,정상,일반판매,BLA7BG003,J-빅지퍼백팩(24),BK,블랙,F,판매
2196,2024-04-17,직영점,A0024,부산두실점(직),1,정상,일반판매,BLD4SB001,패치하이탑(0019),BK,블랙,35,판매
2197,2024-04-17,직영점,A0024,부산두실점(직),2,정상,일반판매,AHF3TS005,Q-투게더지퍼,SO,소라,F,판매
2198,2024-04-17,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매
2199,2024-04-17,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3JK004,3-SSLCHN-로에린넨JK,IV,아이보리,F,판매
2200,2024-04-17,직영점,A0024,부산두실점(직),4,정상,일반판매,ZA00CO025,아이스카라멜마끼야또(음료),XX,XX,XX,판매
2201,2024-04-17,직영점,A0024,부산두실점(직),5,정상,일반판매,BKG4GV002,지그망사반장갑,XX,XX,F,판매
2202,2024-04-17,직영점,A0024,부산두실점(직),6,정상,일반판매,AKF3WS004,S-라인카라셔츠,NA,네이비,F,판매
2203,2024-04-17,직영점,A0024,부산두실점(직),7,정상,일반판매,ALD3JP005,3-OCCHHN-로이스티치점퍼,CH,챠콜,F,판매
2204,2024-04-17,직영점,A0024,부산두실점(직),8,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,WH,화이트,F,판매
2205,2024-04-17,직영점,A0024,부산두실점(직),8,정상,일반판매,AKI3DP005,C-니콜슬림일자데님,DL,진청,XL,판매
2206,2024-04-17,직영점,A0024,부산두실점(직),9,정상,일반판매,AJE3DP007,C-아이스배기,LL,연청,M,판매
2207,2024-04-17,직영점,A0024,부산두실점(직),9,정상,일반판매,AKI3PT008,C-버티배기팬츠,DB,다크베이지,L,판매
2208,2024-04-17,직영점,A0024,부산두실점(직),9,정상,일반판매,ALB3DP007,C-SCDXC9-밑포인부츠컷,ML,중청,XL,판매
2209,2024-04-17,직영점,A0024,부산두실점(직),9,정상,일반판매,ALD7KT003,J-OCARHN-아트KT,WH,화이트,F,판매
2210,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,BFI3MF011,무지SET,BL,블루,F,판매
2211,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,ALC3DP001,C-SCDXT9-소이통데님,ML,중청,M,판매
2212,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,AKH7OP002,J-체크린넨OPS,BK,블랙,F,판매
2213,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,WH,화이트,F,판매
2214,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,ALD3DP002,3-SCCXT4-오레오4부데님,ML,중청,M,판매
2215,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,AJD3PT001,Q-클린통바지,BK,블랙,F,판매
2216,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,AJB3WS001,S-니모NB,MT,민트,F,판매
2217,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,AJB3BL003,C-숄더파스텔퍼프,YE,옐로우,F,판매
2218,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,BKE7CP004,심플고리햇,YE,옐로우,F,판매
2219,2024-04-17,직영점,A0024,부산두실점(직),11,정상,일반판매,ALD7PT001,3-CCLXX9-미니고방PT,BK,블랙,F,판매
2220,2024-04-17,직영점,A0024,부산두실점(직),12,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매
2221,2024-04-17,직영점,A0024,부산두실점(직),13,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,S,판매
2222,2024-04-17,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,WH,화이트,F,판매
2223,2024-04-17,직영점,A0024,부산두실점(직),14,정상,일반판매,BFI3MF011,무지SET,BL,블루,F,판매
2224,2024-04-17,직영점,A0024,부산두실점(직),15,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,F,판매
2225,2024-04-17,직영점,A0024,부산두실점(직),16,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,L,판매
2226,2024-04-17,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,WH,화이트,F,판매
2227,2024-04-17,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD7KT003,J-OCARHN-아트KT,WH,화이트,F,판매
2228,2024-04-18,직영점,A0024,부산두실점(직),1,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매
2229,2024-04-18,직영점,A0024,부산두실점(직),1,정상,일반판매,BKI7BG009,리치투웨이백,BK,블랙,F,판매
2230,2024-04-18,직영점,A0024,부산두실점(직),2,정상,일반판매,BKI4SB012,다이아비즈플랫(6613-2),BK,블랙,45,판매
2231,2024-04-18,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3WS002,C-TCPSHN-세일러카라셔츠,GE,그린,F,판매
2232,2024-04-18,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,M,판매
2233,2024-04-18,직영점,A0024,부산두실점(직),4,정상,일반판매,ALC3WS004,3-OCCSAN-타이밍셔츠,BL,블루,F,판매
2234,2024-04-18,직영점,A0024,부산두실점(직),5,정상,일반판매,BFE2MF305,벚꽃진주(2꽃),WH,화이트,F,판매
2235,2024-04-18,직영점,A0024,부산두실점(직),5,정상,일반판매,BFE2MF306,벚꽃진주(잔꽃),BE,베이지,F,판매
2236,2024-04-18,직영점,A0024,부산두실점(직),6,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,PK,핑크,F,판매
2237,2024-04-18,직영점,A0024,부산두실점(직),6,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매
2238,2024-04-18,직영점,A0024,부산두실점(직),7,정상,일반판매,AJF3PT027,C-레어일자PT,IV,아이보리,M,판매
2239,2024-04-18,직영점,A0024,부산두실점(직),7,정상,일반판매,ALC3JK003,C-SCARHN-블링니트자켓,PK,핑크,F,판매
2240,2024-04-18,직영점,A0024,부산두실점(직),7,정상,일반판매,BLD7GT002,3-보테카드지갑,PK,핑크,F,판매
2241,2024-04-18,직영점,A0024,부산두실점(직),8,정상,일반판매,ALB3DP007,C-SCDXC9-밑포인부츠컷,ML,중청,XL,판매
2242,2024-04-18,직영점,A0024,부산두실점(직),8,정상,일반판매,AKI3PT008,C-버티배기팬츠,DB,다크베이지,L,판매
2243,2024-04-18,직영점,A0024,부산두실점(직),8,정상,일반판매,AKI3PT008,C-버티배기팬츠,LB,연한베이지,F,판매
2244,2024-04-18,직영점,A0024,부산두실점(직),8,정상,일반판매,ALB3DP007,C-SCDXC9-밑포인부츠컷,ML,중청,L,판매
2245,2024-04-18,직영점,A0024,부산두실점(직),9,정상,일반판매,BLC4CP001,잔꽃해바라기,PK,핑크,F,판매
2246,2024-04-18,직영점,A0024,부산두실점(직),9,정상,일반판매,BLC4CP003,튤립배색벙거지,PP,퍼플,F,판매
2247,2024-04-18,직영점,A0024,부산두실점(직),10,정상,일반판매,BLA7BG002,체스백팩(24),BK,블랙,F,판매
2248,2024-04-18,직영점,A0024,부산두실점(직),11,정상,일반판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매
2249,2024-04-18,직영점,A0024,부산두실점(직),11,정상,증정판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매
2250,2024-04-18,직영점,A0024,부산두실점(직),12,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매
2251,2024-04-18,직영점,A0024,부산두실점(직),13,정상,일반판매,ALC3JK003,C-SCARHN-블링니트자켓,PK,핑크,F,판매
2252,2024-04-18,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD7KT002,J-TCARHN-셜리단가라KT,GE,그린,F,판매
2253,2024-04-18,직영점,A0024,부산두실점(직),14,정상,일반판매,ALD3JK004,3-SSLCHN-로에린넨JK,IV,아이보리,F,판매
2254,2024-04-18,직영점,A0024,부산두실점(직),15,정상,일반판매,AEI1PT302,산토리니 카울팬츠,GE,그린,L,판매
2255,2024-04-18,직영점,A0024,부산두실점(직),15,정상,일반판매,ALD3SL001,3-SCPXT9-스텝슬랙스,DL,진청,F,판매
2256,2024-04-18,직영점,A0024,부산두실점(직),16,정상,일반판매,AKI3DP010,C-플로우부츠컷데님,ML,중청,M,판매
2257,2024-04-18,직영점,A0024,부산두실점(직),17,정상,일반판매,BLD4SB008,체크삭스슈즈(2215),BE,베이지,40,판매
2258,2024-04-18,직영점,A0024,부산두실점(직),18,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,MT,민트,F,판매
2259,2024-04-18,직영점,A0024,부산두실점(직),18,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,BK,블랙,F,판매
2260,2024-04-18,직영점,A0024,부산두실점(직),18,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,M,판매
2261,2024-04-18,직영점,A0024,부산두실점(직),19,정상,일반판매,ALC3JP011,3-SCPMHN-프리후드JP,SO,소라,F,판매
2262,2024-04-18,직영점,A0024,부산두실점(직),19,정상,일반판매,ALC3JP010,3-SCPHAN-진주지퍼JP,GE,그린,F,판매
2263,2024-04-18,직영점,A0024,부산두실점(직),19,정상,일반판매,BKJ4SC001,체키삭스(2pcs),XX,XX,F,판매
2264,2024-04-18,직영점,A0024,부산두실점(직),19,정상,일반판매,BLD4SC008,포인중목삭스(2pcs),XX,XX,F,판매
2265,2024-04-19,직영점,A0024,부산두실점(직),1,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,L,판매
2266,2024-04-19,직영점,A0024,부산두실점(직),2,정상,일반판매,ALC7DP002,J-OCDXB9-스타자수데님배기,ML,중청,F,판매
2267,2024-04-19,직영점,A0024,부산두실점(직),3,정상,일반판매,AJI7JP001,데일후드점퍼,BE,베이지,F,판매
