?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
1743,2024-05-17,직영점,A0025,부산연지점(직),4,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,M,판매
1744,2024-05-17,직영점,A0025,부산연지점(직),5,정상,일반판매,ALE3TS007,3-OCCRHN-브라운T,IV,아이보리,F,판매
1745,2024-05-17,직영점,A0025,부산연지점(직),5,정상,일반판매,ALD7TS002,J-OCCDHN-1958후드,WH,화이트,F,판매
1746,2024-05-17,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE7JK001,3-OCCCHN-나비데님자켓,LL,연청,F,판매
1747,2024-05-17,직영점,A0025,부산연지점(직),7,정상,일반판매,ALE7JK001,3-OCCCHN-나비데님자켓,LL,연청,F,반품
1748,2024-05-17,직영점,A0025,부산연지점(직),8,정상,일반판매,ALE7JK001,3-OCCCHN-나비데님자켓,LL,연청,F,판매
1749,2024-05-17,직영점,A0025,부산연지점(직),8,정상,일반판매,ALD7DP001,3-SCCXX9-밴딩와이드데님,DL,진청,F,판매
1750,2024-05-17,직영점,A0025,부산연지점(직),9,정상,일반판매,ALD7PT004,3-SCLXT0-롱린넨PT,OR,오렌지,F,판매
1751,2024-05-17,직영점,A0025,부산연지점(직),10,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
1752,2024-05-17,직영점,A0025,부산연지점(직),11,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,XL,판매
1753,2024-05-17,직영점,A0025,부산연지점(직),11,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,L,판매
1754,2024-05-17,직영점,A0025,부산연지점(직),12,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,GE,그린,F,판매
1755,2024-05-17,직영점,A0025,부산연지점(직),13,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
1756,2024-05-17,직영점,A0025,부산연지점(직),14,정상,일반판매,AIC3BL014,Q-아르BL,PP,퍼플,F,판매
1757,2024-05-17,직영점,A0025,부산연지점(직),14,정상,일반판매,AGF3BL004,M-벨라BL,PK,핑크,L,판매
1758,2024-05-18,직영점,A0025,부산연지점(직),1,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BE,베이지,F,반품
1759,2024-05-18,직영점,A0025,부산연지점(직),2,정상,일반판매,BGG3CP003,잔도트리본,IV,아이보리,F,판매
1760,2024-05-18,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3ST001,3-SCCRHN-쁘띠ST,DG,다크그레이,F,판매
1761,2024-05-18,직영점,A0025,부산연지점(직),4,정상,일반판매,ALC3BL004,C-OSPCHN-레터링끈BL,PK,핑크,F,판매
1762,2024-05-18,직영점,A0025,부산연지점(직),5,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,L,판매
1763,2024-05-18,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,WH,화이트,F,판매
1764,2024-05-19,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,LB,연한베이지,F,판매
1765,2024-05-19,직영점,A0025,부산연지점(직),1,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BE,베이지,F,판매
1766,2024-05-19,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매
1767,2024-05-19,직영점,A0025,부산연지점(직),3,정상,일반판매,AKE3PT040,C-쿨코튼부츠컷,BK,블랙,L,판매
1768,2024-05-19,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3OP003,3-SCNSPL-웨스트셔츠롱원피스,NA,네이비,F,판매
1769,2024-05-19,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BK,블랙,F,판매
1770,2024-05-20,직영점,A0025,부산연지점(직),1,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,WH,화이트,F,판매
1771,2024-05-20,직영점,A0025,부산연지점(직),2,정상,일반판매,AJF3PT030,C-페니와이드PT,LL,연청,F,판매
1772,2024-05-20,직영점,A0025,부산연지점(직),3,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,XL,판매
1773,2024-05-20,직영점,A0025,부산연지점(직),4,정상,일반판매,ALC3WS003,C-TSCCHN-유미스틱셔츠,PK,핑크,F,판매
1774,2024-05-20,직영점,A0025,부산연지점(직),5,정상,일반판매,ALC3WS003,C-TSCCHN-유미스틱셔츠,PK,핑크,F,반품
1775,2024-05-20,직영점,A0025,부산연지점(직),6,정상,일반판매,ALC3WS003,C-TSCCHN-유미스틱셔츠,PK,핑크,F,판매
1776,2024-05-20,직영점,A0025,부산연지점(직),7,정상,일반판매,ALC3WS003,C-TSCCHN-유미스틱셔츠,SO,소라,F,판매
1777,2024-05-20,직영점,A0025,부산연지점(직),8,정상,일반판매,AKG3BL011,S-뒷리본블라우스,BL,블루,F,판매
1778,2024-05-20,직영점,A0025,부산연지점(직),9,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,BR,브라운,F,판매
1779,2024-05-20,직영점,A0025,부산연지점(직),10,정상,일반판매,ALE3TS011,3-OCCRHN-우노T,PP,퍼플,F,판매
1780,2024-05-20,직영점,A0025,부산연지점(직),10,정상,일반판매,AKD3DP004,C-보카코튼통바지,SO,소라,M,판매
1781,2024-05-20,직영점,A0025,부산연지점(직),11,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매
1782,2024-05-20,직영점,A0025,부산연지점(직),12,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,M,판매
1783,2024-05-20,직영점,A0025,부산연지점(직),12,정상,일반판매,ALD3SL002,S-CFPXC9-썸머고방부츠컷SL,GR,회색,M,판매
1784,2024-05-21,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE3PT006,3-SCPXT9-밴딩버튼와이드PT,KH,카키,F,판매
1785,2024-05-21,직영점,A0025,부산연지점(직),2,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,GE,그린,F,판매
1786,2024-05-21,직영점,A0025,부산연지점(직),3,정상,일반판매,ALF3JK006,3-SCLSHF-샌드마JK,CG,차콜그레이,F,판매
1787,2024-05-21,직영점,A0025,부산연지점(직),3,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매
1788,2024-05-21,직영점,A0025,부산연지점(직),4,정상,일반판매,AKG3PT002,C-에즈일자팬츠,BE,베이지,M,판매
1789,2024-05-21,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,M,판매
1790,2024-05-21,직영점,A0025,부산연지점(직),5,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
1791,2024-05-21,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,BK,블랙,F,판매
1792,2024-05-21,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,F,판매
1793,2024-05-21,직영점,A0025,부산연지점(직),7,정상,일반판매,AIC3TS043,S-데일리후드,IV,아이보리,F,판매
1794,2024-05-21,직영점,A0025,부산연지점(직),7,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PP,퍼플,F,판매
1795,2024-05-21,직영점,A0025,부산연지점(직),8,정상,일반판매,AIC3TS043,S-데일리후드,IV,아이보리,F,판매
1796,2024-05-21,직영점,A0025,부산연지점(직),8,정상,일반판매,ALE3WS003,3-OSCSHN-쉬폰셔링셔츠,BK,블랙,F,판매
1797,2024-05-22,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE3OP003,3-SCNSPL-웨스트셔츠롱원피스,NA,네이비,F,판매
1798,2024-05-22,직영점,A0025,부산연지점(직),2,정상,일반판매,AKG3PT002,C-에즈일자팬츠,BE,베이지,M,판매
1799,2024-05-22,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,M,판매
1800,2024-05-22,직영점,A0025,부산연지점(직),3,정상,일반판매,BKE4MF001,진주망사MF,WH,화이트,F,판매
1801,2024-05-22,직영점,A0025,부산연지점(직),3,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매
1802,2024-05-22,직영점,A0025,부산연지점(직),4,정상,일반판매,BKE4MF001,진주망사MF,WH,화이트,F,반품
1803,2024-05-22,직영점,A0025,부산연지점(직),4,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,반품
1804,2024-05-22,직영점,A0025,부산연지점(직),5,정상,일반판매,BKE4MF001,진주망사MF,WH,화이트,F,판매
1805,2024-05-22,직영점,A0025,부산연지점(직),5,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매
1806,2024-05-22,직영점,A0025,부산연지점(직),6,정상,일반판매,BLF4CP005,해바라기끈모자,GE,그린,F,판매
1807,2024-05-22,직영점,A0025,부산연지점(직),7,정상,일반판매,ALF3BL006,3-OCPRHN-베티BL,PK,핑크,F,판매
1808,2024-05-22,직영점,A0025,부산연지점(직),8,정상,일반판매,BLA7BG006,J-이브닝백팩(24),BK,블랙,F,판매
1809,2024-05-22,직영점,A0025,부산연지점(직),9,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PP,퍼플,F,판매
1810,2024-05-22,직영점,A0025,부산연지점(직),9,정상,일반판매,ALD7DP001,3-SCCXX9-밴딩와이드데님,DL,진청,F,판매
1811,2024-05-22,직영점,A0025,부산연지점(직),9,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
1812,2024-05-22,직영점,A0025,부산연지점(직),10,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매
1813,2024-05-22,직영점,A0025,부산연지점(직),10,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,M,판매
1814,2024-05-22,직영점,A0025,부산연지점(직),11,정상,일반판매,ALD7KT002,J-TCARHN-셜리단가라KT,OR,오렌지,F,판매
1815,2024-05-22,직영점,A0025,부산연지점(직),11,정상,일반판매,ALD7KT001,J-OCARHN-꽈라운드KT,PP,퍼플,F,판매
1816,2024-05-22,직영점,A0025,부산연지점(직),11,정상,일반판매,ALF3BL002,4-SSPSHF-뒷리본셔링BL,NA,네이비,F,판매
1817,2024-05-22,직영점,A0025,부산연지점(직),11,정상,일반판매,ALE3TS003,3-OCCRHN-매직T,BE,베이지,F,판매
1818,2024-05-22,직영점,A0025,부산연지점(직),11,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,BK,블랙,F,판매
1819,2024-05-22,직영점,A0025,부산연지점(직),12,정상,일반판매,AKG3BL011,S-뒷리본블라우스,BL,블루,F,반품
1820,2024-05-22,직영점,A0025,부산연지점(직),13,정상,일반판매,ALE3PT004,3-OCCXB9-포켓카고배기,KH,카키,F,판매
1821,2024-05-23,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매
1822,2024-05-23,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,L,판매
1823,2024-05-23,직영점,A0025,부산연지점(직),2,정상,일반판매,AKH3BL003,C-에스닉날개BL,WN,와인,F,판매
1824,2024-05-23,직영점,A0025,부산연지점(직),3,정상,일반판매,BLC7BG002,J-미니래빗크로스백,BK,블랙,F,판매
1825,2024-05-23,직영점,A0025,부산연지점(직),4,정상,일반판매,ALD3KN001,3-ECSRHN-레이스나시,BE,베이지,F,판매
1826,2024-05-23,직영점,A0025,부산연지점(직),5,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
1827,2024-05-23,직영점,A0025,부산연지점(직),5,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
1828,2024-05-23,직영점,A0025,부산연지점(직),6,정상,일반판매,AKE3PT002,S-나팔기획팬츠,GE,그린,S,판매
1829,2024-05-23,직영점,A0025,부산연지점(직),7,정상,일반판매,ALE3TS003,3-OCCRHN-매직T,BE,베이지,F,판매
1830,2024-05-23,직영점,A0025,부산연지점(직),7,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,WH,화이트,F,판매
1831,2024-05-23,직영점,A0025,부산연지점(직),7,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,WH,화이트,F,판매
1832,2024-05-23,직영점,A0025,부산연지점(직),7,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매
1833,2024-05-23,직영점,A0025,부산연지점(직),7,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,M,판매
1834,2024-05-23,직영점,A0025,부산연지점(직),8,정상,일반판매,AKB3TS003,S-소매스마일단,BL,블루,F,판매
1835,2024-05-23,직영점,A0025,부산연지점(직),8,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
1836,2024-05-23,직영점,A0025,부산연지점(직),8,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,BK,블랙,F,판매
1837,2024-05-24,직영점,A0025,부산연지점(직),1,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,BR,브라운,F,판매
1838,2024-05-24,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
1839,2024-05-24,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매
1840,2024-05-24,직영점,A0025,부산연지점(직),3,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,L,판매
1841,2024-05-24,직영점,A0025,부산연지점(직),4,정상,일반판매,BLF4MF001,텐셀삼각스카프,XX,XX,F,판매
1842,2024-05-24,직영점,A0025,부산연지점(직),5,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
1843,2024-05-24,직영점,A0025,부산연지점(직),5,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,WH,화이트,F,판매
1844,2024-05-24,직영점,A0025,부산연지점(직),6,정상,일반판매,BLF4CP002,플라워라피아벙거지,BK,블랙,F,판매
1845,2024-05-24,직영점,A0025,부산연지점(직),7,정상,일반판매,AIG3PT003,Q-린넨5부바지,BR,브라운,F,판매
1846,2024-05-24,직영점,A0025,부산연지점(직),8,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PK,핑크,F,판매
1847,2024-05-24,직영점,A0025,부산연지점(직),9,정상,일반판매,ALD3TS012,3-OSCRHN-컬러엠보T,BL,블루,F,판매
1848,2024-05-24,직영점,A0025,부산연지점(직),10,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,M,판매
1849,2024-05-25,직영점,A0025,부산연지점(직),1,정상,일반판매,BKE7GT002,무늬부채,NA,네이비,F,판매
1850,2024-05-25,직영점,A0025,부산연지점(직),2,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,BK,블랙,F,판매
1851,2024-05-25,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,L,판매
1852,2024-05-25,직영점,A0025,부산연지점(직),4,정상,일반판매,AID3JK011,S-숏고방JK,BL,블루,F,판매
1853,2024-05-25,직영점,A0025,부산연지점(직),5,정상,일반판매,AKC7KT003,배색라인반팔니트,BK,블랙,F,판매
1854,2024-05-27,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,M,판매
1855,2024-05-27,직영점,A0025,부산연지점(직),2,정상,일반판매,ALD3JK002,3-SSPCAN-르엘JK,CO,코랄,F,판매
1856,2024-05-27,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,M,판매
1857,2024-05-27,직영점,A0025,부산연지점(직),3,기획,일반판매,AKI4PT002,M-리엔조거팬츠,NA,네이비,L,판매
1858,2024-05-27,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,L,판매
1859,2024-05-27,직영점,A0025,부산연지점(직),4,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
1860,2024-05-27,직영점,A0025,부산연지점(직),5,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매
1861,2024-05-27,직영점,A0025,부산연지점(직),6,정상,일반판매,BLD4SB001,패치하이탑(0019),IV,아이보리,35,판매
1862,2024-05-27,직영점,A0025,부산연지점(직),7,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,WH,화이트,F,판매
1863,2024-05-27,직영점,A0025,부산연지점(직),7,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,GE,그린,F,판매
1864,2024-05-27,직영점,A0025,부산연지점(직),8,정상,일반판매,AJH3BL020,C-베이직셔링BL,BR,브라운,F,판매
1865,2024-05-27,직영점,A0025,부산연지점(직),8,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,GE,그린,XL,판매
1866,2024-05-27,직영점,A0025,부산연지점(직),9,정상,일반판매,BLF4GV003,레이스반토시,XX,XX,F,판매
1867,2024-05-27,직영점,A0025,부산연지점(직),10,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
1868,2024-05-28,직영점,A0025,부산연지점(직),1,정상,일반판매,BLD4CP003,벌집배색벙거지,BK,블랙,F,판매
1869,2024-05-28,직영점,A0025,부산연지점(직),1,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,IV,아이보리,F,판매
1870,2024-05-28,직영점,A0025,부산연지점(직),2,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,S,판매
1871,2024-05-28,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3JP012,3-OCPHHN-레이스프릴JP,PP,퍼플,F,판매
1872,2024-05-28,직영점,A0025,부산연지점(직),4,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,BK,블랙,F,판매
1873,2024-05-28,직영점,A0025,부산연지점(직),5,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
1874,2024-05-28,직영점,A0025,부산연지점(직),6,정상,일반판매,ALF7JP002,3-SCLRHN-스트링린넨JP,BK,블랙,F,판매
1875,2024-05-28,직영점,A0025,부산연지점(직),7,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,WH,화이트,F,판매
1876,2024-05-28,직영점,A0025,부산연지점(직),7,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,BK,블랙,F,판매
1877,2024-05-28,직영점,A0025,부산연지점(직),8,기획,일반판매,AKI4PT002,M-리엔조거팬츠,NA,네이비,L,판매
1878,2024-05-28,직영점,A0025,부산연지점(직),8,기획,일반판매,AKI4PT002,M-리엔조거팬츠,NA,네이비,M,판매
1879,2024-05-28,직영점,A0025,부산연지점(직),9,정상,일반판매,BLF4MF001,텐셀삼각스카프,XX,XX,F,판매
1880,2024-05-29,직영점,A0025,부산연지점(직),1,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,SO,소라,F,판매
1881,2024-05-29,직영점,A0025,부산연지점(직),1,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,PK,핑크,F,판매
1882,2024-05-29,직영점,A0025,부산연지점(직),1,정상,일반판매,BLF4GV003,레이스반토시,XX,XX,F,판매
1883,2024-05-29,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE3JP012,3-OCPHHN-레이스프릴JP,PP,퍼플,F,반품
1884,2024-05-29,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3JP012,3-OCPHHN-레이스프릴JP,PP,퍼플,F,판매
1885,2024-05-29,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE7KT004,3-OCAFHN-하트포인니트,BL,블루,F,판매
1886,2024-05-29,직영점,A0025,부산연지점(직),4,정상,일반판매,ALE7BL003,3-OCPRHN-부엉시스루BL,BK,블랙,F,판매
1887,2024-05-29,직영점,A0025,부산연지점(직),5,정상,일반판매,AKG3BL011,S-뒷리본블라우스,RE,레드,F,판매
1888,2024-05-29,직영점,A0025,부산연지점(직),5,정상,일반판매,AJF3PT022,C-아렌치마바지,BK,블랙,F,판매
1889,2024-05-29,직영점,A0025,부산연지점(직),5,정상,일반판매,ALC7BL011,J-SSCRHF-7부퍼프BL,SO,소라,F,판매
1890,2024-05-29,직영점,A0025,부산연지점(직),6,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,GE,그린,F,판매
1891,2024-05-29,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,BK,블랙,F,판매
1892,2024-05-29,직영점,A0025,부산연지점(직),7,정상,일반판매,ALF3JK004,3-OCLSHF-호시린넨오픈JK,RE,레드,F,판매
1893,2024-05-29,직영점,A0025,부산연지점(직),7,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BK,블랙,F,판매
1894,2024-05-29,직영점,A0025,부산연지점(직),7,정상,일반판매,ALD3SL002,S-CFPXC9-썸머고방부츠컷SL,GR,회색,L,판매
1895,2024-05-29,직영점,A0025,부산연지점(직),8,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,BK,블랙,F,판매
1896,2024-05-29,직영점,A0025,부산연지점(직),8,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매
1897,2024-05-29,직영점,A0025,부산연지점(직),8,정상,일반판매,ALE3PT004,3-OCCXB9-포켓카고배기,KH,카키,F,판매
1898,2024-05-29,직영점,A0025,부산연지점(직),9,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BK,블랙,F,판매
1899,2024-05-29,직영점,A0025,부산연지점(직),10,정상,일반판매,ALD3TS011,3-OSCRHN-나비T,BE,베이지,F,판매
1900,2024-05-30,직영점,A0025,부산연지점(직),1,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
1901,2024-05-30,직영점,A0025,부산연지점(직),1,정상,일반판매,ALF7TS005,3-OCPDHN-레이스후드T,WH,화이트,F,판매
1902,2024-05-30,직영점,A0025,부산연지점(직),1,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,GE,그린,F,판매
1903,2024-05-30,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
1904,2024-05-30,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3PT001,3-SSPX19-레이단추PT,BK,블랙,L,판매
1905,2024-05-30,직영점,A0025,부산연지점(직),4,정상,일반판매,BLF7BG004,J-파인애플백,BK,블랙,F,판매
1906,2024-05-30,직영점,A0025,부산연지점(직),5,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,L,판매
1907,2024-05-30,직영점,A0025,부산연지점(직),6,정상,일반판매,AJF3PT015,C-마리마통,GE,그린,F,판매
1908,2024-05-30,직영점,A0025,부산연지점(직),7,정상,일반판매,ALE3JK002,3-SSLCHN-린넨테잎배색자켓,BR,브라운,F,판매
1909,2024-05-30,직영점,A0025,부산연지점(직),8,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,S,판매
1910,2024-05-30,직영점,A0025,부산연지점(직),9,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,WH,화이트,F,판매
1911,2024-05-30,직영점,A0025,부산연지점(직),10,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,MT,민트,F,판매
1912,2024-05-30,직영점,A0025,부산연지점(직),11,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
1913,2024-05-30,직영점,A0025,부산연지점(직),11,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,BK,블랙,F,판매
1914,2024-05-30,직영점,A0025,부산연지점(직),12,정상,일반판매,ALE3PT006,3-SCPXT9-밴딩버튼와이드PT,BK,블랙,F,판매
1915,2024-05-30,직영점,A0025,부산연지점(직),12,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,판매
1916,2024-05-31,직영점,A0025,부산연지점(직),1,정상,일반판매,ALE3TS018,3-OCCRHN-스튜디오T,NA,네이비,F,판매
1917,2024-05-31,직영점,A0025,부산연지점(직),1,정상,일반판매,ALF3JK003,3-OCPRHN-뒷자수JK,WH,화이트,F,판매
1918,2024-05-31,직영점,A0025,부산연지점(직),2,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매
1919,2024-05-31,직영점,A0025,부산연지점(직),2,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
1920,2024-05-31,직영점,A0025,부산연지점(직),3,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,S,판매
1921,2024-05-31,직영점,A0025,부산연지점(직),4,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,WH,화이트,F,반품
1922,2024-05-31,직영점,A0025,부산연지점(직),5,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,WH,화이트,F,판매
1923,2024-05-31,직영점,A0025,부산연지점(직),6,정상,일반판매,ALF3JP004,3-OCDHHN-하트지퍼후드,BK,블랙,F,판매
1924,2024-05-31,직영점,A0025,부산연지점(직),6,정상,일반판매,ALF7TS004,3-OCPDHN-베어후드반팔,PK,핑크,F,판매
1925,2024-05-31,직영점,A0025,부산연지점(직),6,정상,일반판매,ALD3TS002,C-SSCFHN-하이넥핀턱T,BE,베이지,F,판매
1926,2024-05-31,직영점,A0025,부산연지점(직),6,정상,일반판매,ALE3DP003,3-SCCXT9-밑단배색데님,BE,베이지,F,판매
1927,2024-05-31,직영점,A0025,부산연지점(직),6,정상,일반판매,ALC3BL004,C-OSPCHN-레터링끈BL,PK,핑크,F,판매
1928,2024-05-31,직영점,A0025,부산연지점(직),7,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,S,판매
1929,2024-05-31,직영점,A0025,부산연지점(직),7,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,M,판매
1930,2024-05-31,직영점,A0025,부산연지점(직),8,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,PP,퍼플,F,판매
1931,2024-05-31,직영점,A0025,부산연지점(직),9,정상,일반판매,ALD3TS012,3-OSCRHN-컬러엠보T,BL,블루,F,판매
1932,2024-05-31,직영점,A0025,부산연지점(직),10,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,PK,핑크,F,판매
1933,2024-05-31,직영점,A0025,부산연지점(직),11,정상,일반판매,AJH3BL020,C-베이직셔링BL,DG,다크그레이,F,판매
1934,2024-05-31,직영점,A0025,부산연지점(직),12,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매
1935,2024-05-31,직영점,A0025,부산연지점(직),13,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
1936,2024-05-31,직영점,A0025,부산연지점(직),13,정상,일반판매,ALE3TS007,3-OCCRHN-브라운T,IV,아이보리,F,판매
1937,2024-05-31,직영점,A0025,부산연지점(직),13,정상,일반판매,ALF3JK004,3-OCLSHF-호시린넨오픈JK,RE,레드,F,판매
