?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
3058,2024-05-24,직영점,A0006,부산하단점,4,정상,일반판매,ALF3OP004,3-OCPSHL-듀크앙상블OPS,BK,블랙,F,판매
3059,2024-05-24,직영점,A0006,부산하단점,4,정상,일반판매,ALE7KT002,3-TCAVHN-리본V니트,RE,레드,F,판매
3060,2024-05-24,직영점,A0006,부산하단점,5,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,반품
3061,2024-05-24,직영점,A0006,부산하단점,6,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,F,판매
3062,2024-05-24,직영점,A0006,부산하단점,6,정상,일반판매,ALB3PT006,C-SFCXC9-포켓조거,BK,블랙,S,판매
3063,2024-05-24,직영점,A0006,부산하단점,6,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,M,판매
3064,2024-05-24,직영점,A0006,부산하단점,7,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매
3065,2024-05-24,직영점,A0006,부산하단점,7,정상,일반판매,ALD7PT002,3-SCLXB9-린넨배기PT,BL,블루,F,판매
3066,2024-05-24,직영점,A0006,부산하단점,8,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매
3067,2024-05-24,직영점,A0006,부산하단점,9,정상,일반판매,ALF7JP002,3-SCLRHN-스트링린넨JP,BK,블랙,F,판매
3068,2024-05-24,직영점,A0006,부산하단점,9,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,L,판매
3069,2024-05-24,직영점,A0006,부산하단점,9,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,WH,화이트,F,판매
3070,2024-05-24,직영점,A0006,부산하단점,10,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,L,판매
3071,2024-05-24,직영점,A0006,부산하단점,10,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,판매
3072,2024-05-24,직영점,A0006,부산하단점,11,정상,일반판매,AIF3WS005,S-린넨모던핀탁,SO,소라,F,판매
3073,2024-05-24,직영점,A0006,부산하단점,12,정상,일반판매,ALF3JK003,3-OCPRHN-뒷자수JK,WH,화이트,F,판매
3074,2024-05-24,직영점,A0006,부산하단점,13,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
3075,2024-05-24,직영점,A0006,부산하단점,13,정상,일반판매,ALF3TS003,3-OCCRHN-바이오자수T,WH,화이트,F,판매
3076,2024-05-24,직영점,A0006,부산하단점,14,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,L,반품
3077,2024-05-24,직영점,A0006,부산하단점,14,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,반품
3078,2024-05-24,직영점,A0006,부산하단점,15,정상,일반판매,ALD7DP001,3-SCCXX9-밴딩와이드데님,DL,진청,F,판매
3079,2024-05-24,직영점,A0006,부산하단점,16,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,M,판매
3080,2024-05-25,직영점,A0006,부산하단점,1,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,M,판매
3081,2024-05-25,직영점,A0006,부산하단점,2,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,BK,블랙,F,판매
3082,2024-05-25,직영점,A0006,부산하단점,2,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
3083,2024-05-25,직영점,A0006,부산하단점,3,정상,일반판매,AJF3DP028,C-고요하프데님,DL,진청,M,판매
3084,2024-05-25,직영점,A0006,부산하단점,4,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
3085,2024-05-25,직영점,A0006,부산하단점,5,정상,일반판매,ALE3ST002,3-SCPRHN-프리미엄ST,BK,블랙,F,판매
3086,2024-05-25,직영점,A0006,부산하단점,6,정상,일반판매,BKG4CP002,웨이빙햇,BK,블랙,F,판매
3087,2024-05-25,직영점,A0006,부산하단점,6,정상,일반판매,ZA00CO029,아메리카노(2000),XX,XX,XX,판매
3088,2024-05-25,직영점,A0006,부산하단점,7,정상,일반판매,ALF3BL003,3-OCPSHN-스티치카라BL,BR,브라운,F,판매
3089,2024-05-25,직영점,A0006,부산하단점,8,정상,일반판매,ALB3DP005,C-SCDXT9-브로디와이드데님,LL,연청,M,판매
3090,2024-05-25,직영점,A0006,부산하단점,9,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
3091,2024-05-25,직영점,A0006,부산하단점,9,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,M,판매
3092,2024-05-25,직영점,A0006,부산하단점,9,정상,일반판매,AIG7JP001,물나염숏JP,MT,민트,F,판매
3093,2024-05-25,직영점,A0006,부산하단점,10,정상,일반판매,BLF4GV001,패턴장갑,XX,XX,F,판매
3094,2024-05-25,직영점,A0006,부산하단점,11,정상,일반판매,BLF4GV001,패턴장갑,XX,XX,F,판매
3095,2024-05-25,직영점,A0006,부산하단점,11,정상,일반판매,ALF3JK007,3-SSLSHN-로니JK,GE,그린,F,판매
3096,2024-05-25,직영점,A0006,부산하단점,11,정상,일반판매,ALF3WS003,3-FSCNHH-언발플라워나염,IV,아이보리,F,판매
3097,2024-05-25,직영점,A0006,부산하단점,11,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,L,판매
3098,2024-05-25,직영점,A0006,부산하단점,12,정상,일반판매,ALF7TS002,3-OCPRHN-블랙포인T,BE,베이지,F,판매
3099,2024-05-25,직영점,A0006,부산하단점,13,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,WH,화이트,F,반품
3100,2024-05-25,직영점,A0006,부산하단점,13,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BK,블랙,F,반품
3101,2024-05-25,직영점,A0006,부산하단점,14,정상,일반판매,ALE7TS002,3-OCPRHN-뒷레이스T,WH,화이트,F,판매
3102,2024-05-25,직영점,A0006,부산하단점,15,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,S,판매
3103,2024-05-25,직영점,A0006,부산하단점,16,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매
3104,2024-05-25,직영점,A0006,부산하단점,17,정상,일반판매,BLD4SB001,패치하이탑(0019),IV,아이보리,40,판매
3105,2024-05-25,직영점,A0006,부산하단점,18,정상,일반판매,BLD4SC006,다이아중목양말(2pcs),XX,XX,F,판매
3106,2024-05-26,직영점,A0006,부산하단점,1,정상,일반판매,ALF3DP001,3-SCCX15-콤비하프데님,LL,연청,S,판매
3107,2024-05-26,직영점,A0006,부산하단점,2,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
3108,2024-05-26,직영점,A0006,부산하단점,3,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매
3109,2024-05-26,직영점,A0006,부산하단점,4,정상,일반판매,ALF3JK010,3-SSLNHF-노카라더블JK,CC,코코아,F,판매
3110,2024-05-26,직영점,A0006,부산하단점,4,정상,일반판매,AKE3ST001,S-스마일캐릭세트,BE,베이지,F,판매
3111,2024-05-26,직영점,A0006,부산하단점,5,정상,일반판매,ALD4OP002,3-SSCRXL-데님끈OPS,DL,진청,F,판매
3112,2024-05-27,직영점,A0006,부산하단점,1,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,판매
3113,2024-05-27,직영점,A0006,부산하단점,1,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,L,판매
3114,2024-05-27,직영점,A0006,부산하단점,2,정상,일반판매,ALD7PT002,3-SCLXB9-린넨배기PT,BL,블루,F,판매
3115,2024-05-27,직영점,A0006,부산하단점,3,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,XL,판매
3116,2024-05-27,직영점,A0006,부산하단점,4,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,CM,카멜,F,판매
3117,2024-05-27,직영점,A0006,부산하단점,5,정상,일반판매,ZA00CO029,아메리카노(2000),XX,XX,XX,판매
3118,2024-05-27,직영점,A0006,부산하단점,5,정상,일반판매,ZA00CO030,아이스아메리카노(2500),XX,XX,XX,판매
3119,2024-05-27,직영점,A0006,부산하단점,5,정상,일반판매,ZA00CO044,석류쥬스,XX,XX,XX,판매
3120,2024-05-27,직영점,A0006,부산하단점,6,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,BK,블랙,F,판매
3121,2024-05-27,직영점,A0006,부산하단점,7,정상,일반판매,ALF7JP002,3-SCLRHN-스트링린넨JP,BK,블랙,F,판매
3122,2024-05-27,직영점,A0006,부산하단점,7,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
3123,2024-05-27,직영점,A0006,부산하단점,8,정상,일반판매,AIF7WS003,하늘린넨NB,BE,베이지,F,판매
3124,2024-05-27,직영점,A0006,부산하단점,9,정상,일반판매,BLF4MF003,진주망사프릴,PP,퍼플,F,판매
3125,2024-05-27,직영점,A0006,부산하단점,10,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,M,판매
3126,2024-05-27,직영점,A0006,부산하단점,10,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,M,판매
3127,2024-05-27,직영점,A0006,부산하단점,11,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BK,블랙,F,판매
3128,2024-05-27,직영점,A0006,부산하단점,12,정상,일반판매,ALF3JK006,3-SCLSHF-샌드마JK,CG,차콜그레이,F,판매
3129,2024-05-27,직영점,A0006,부산하단점,12,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,BR,브라운,F,판매
3130,2024-05-27,직영점,A0006,부산하단점,12,정상,일반판매,ALD7WS003,J-OCLSHN-고방단추셔츠,BE,베이지,F,판매
3131,2024-05-27,직영점,A0006,부산하단점,13,정상,일반판매,AKF3VT005,S-스트링롱조끼,SO,소라,F,판매
3132,2024-05-27,직영점,A0006,부산하단점,14,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,GE,그린,F,판매
3133,2024-05-27,직영점,A0006,부산하단점,14,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
3134,2024-05-27,직영점,A0006,부산하단점,15,정상,일반판매,ALB3KT001,S-OCARHN-자수꽈니트,PK,핑크,F,반품
3135,2024-05-27,직영점,A0006,부산하단점,15,정상,일반판매,ALB7WS006,J-ECCSHN-파인셔츠,MU,머스타드,F,반품
3136,2024-05-27,직영점,A0006,부산하단점,15,정상,일반판매,ALB7BL001,J-OCTRHN-체인니트블라우스,WH,화이트,F,반품
3137,2024-05-27,직영점,A0006,부산하단점,16,정상,일반판매,ALB7BL001,J-OCTRHN-체인니트블라우스,WH,화이트,F,반품
3138,2024-05-27,직영점,A0006,부산하단점,16,정상,일반판매,ALB7WS006,J-ECCSHN-파인셔츠,MU,머스타드,F,반품
3139,2024-05-27,직영점,A0006,부산하단점,16,정상,일반판매,ALB3KT001,S-OCARHN-자수꽈니트,PK,핑크,F,반품
3140,2024-05-27,직영점,A0006,부산하단점,17,정상,일반판매,ALB3KT001,S-OCARHN-자수꽈니트,PK,핑크,F,반품
3141,2024-05-27,직영점,A0006,부산하단점,17,정상,일반판매,ALB7WS006,J-ECCSHN-파인셔츠,MU,머스타드,F,반품
3142,2024-05-27,직영점,A0006,부산하단점,18,정상,일반판매,ALB7BL001,J-OCTRHN-체인니트블라우스,WH,화이트,F,판매
3143,2024-05-27,직영점,A0006,부산하단점,19,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,L,판매
3144,2024-05-27,직영점,A0006,부산하단점,20,정상,일반판매,ALE7BL001,3-OCPRHN-R셔링블라우스,GE,그린,F,판매
3145,2024-05-27,직영점,A0006,부산하단점,20,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,판매
3146,2024-05-28,직영점,A0006,부산하단점,1,정상,일반판매,ZA00CO044,석류쥬스,XX,XX,XX,판매
3147,2024-05-28,직영점,A0006,부산하단점,2,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,F,판매
3148,2024-05-28,직영점,A0006,부산하단점,3,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,F,반품
3149,2024-05-28,직영점,A0006,부산하단점,4,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,S,판매
3150,2024-05-28,직영점,A0006,부산하단점,5,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
3151,2024-05-28,직영점,A0006,부산하단점,5,정상,일반판매,BLF4GV004,패턴중장갑,XX,XX,F,판매
3152,2024-05-28,직영점,A0006,부산하단점,6,정상,일반판매,BLF4CP002,플라워라피아벙거지,BK,블랙,F,판매
3153,2024-05-28,직영점,A0006,부산하단점,7,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,판매
3154,2024-05-28,직영점,A0006,부산하단점,8,정상,일반판매,BLF4CP002,플라워라피아벙거지,BK,블랙,F,판매
3155,2024-05-28,직영점,A0006,부산하단점,8,정상,일반판매,AJE7WS007,베어데님NB,LL,연청,F,판매
3156,2024-05-28,직영점,A0006,부산하단점,9,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,M,판매
3157,2024-05-28,직영점,A0006,부산하단점,9,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,S,판매
3158,2024-05-28,직영점,A0006,부산하단점,10,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
3159,2024-05-28,직영점,A0006,부산하단점,10,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매
3160,2024-05-28,직영점,A0006,부산하단점,11,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
3161,2024-05-28,직영점,A0006,부산하단점,11,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
3162,2024-05-28,직영점,A0006,부산하단점,12,정상,일반판매,BLF4CP006,단가라꽃해바라기,BK,블랙,F,판매
3163,2024-05-28,직영점,A0006,부산하단점,13,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,PK,핑크,F,판매
3164,2024-05-28,직영점,A0006,부산하단점,14,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,L,판매
3165,2024-05-28,직영점,A0006,부산하단점,14,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,L,판매
3166,2024-05-28,직영점,A0006,부산하단점,14,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,판매
3167,2024-05-28,직영점,A0006,부산하단점,15,정상,일반판매,ALF3TS009,3-SCLRON-모튼린넨맨투맨,KH,카키,F,판매
3168,2024-05-28,직영점,A0006,부산하단점,15,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,BK,블랙,F,판매
3169,2024-05-28,직영점,A0006,부산하단점,16,정상,일반판매,ALE3OP012,3-OCPSXL-레터링카라OPS,BK,블랙,F,판매
3170,2024-05-28,직영점,A0006,부산하단점,16,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,M,판매
3171,2024-05-29,직영점,A0006,부산하단점,1,정상,일반판매,BLF4CP005,해바라기끈모자,GE,그린,F,판매
3172,2024-05-29,직영점,A0006,부산하단점,2,정상,일반판매,ALF3JK005,3-SCPSHN-날개끈JK,PK,핑크,F,판매
3173,2024-05-29,직영점,A0006,부산하단점,2,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,L,판매
3174,2024-05-29,직영점,A0006,부산하단점,2,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매
3175,2024-05-29,직영점,A0006,부산하단점,3,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매
3176,2024-05-29,직영점,A0006,부산하단점,4,정상,일반판매,ZA00CO037,에스프레소(2000),XX,XX,XX,판매
3177,2024-05-29,직영점,A0006,부산하단점,5,정상,일반판매,ALC3BL004,C-OSPCHN-레터링끈BL,PK,핑크,F,판매
3178,2024-05-29,직영점,A0006,부산하단점,6,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
3179,2024-05-29,직영점,A0006,부산하단점,7,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
3180,2024-05-29,직영점,A0006,부산하단점,8,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
3181,2024-05-29,직영점,A0006,부산하단점,9,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,WH,화이트,F,판매
3182,2024-05-29,직영점,A0006,부산하단점,9,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BK,블랙,40,판매
3183,2024-05-29,직영점,A0006,부산하단점,9,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매
3184,2024-05-29,직영점,A0006,부산하단점,9,정상,일반판매,ALE7KT004,3-OCAFHN-하트포인니트,BL,블루,F,판매
3185,2024-05-29,직영점,A0006,부산하단점,10,정상,일반판매,BLF4GV001,패턴장갑,XX,XX,F,판매
3186,2024-05-29,직영점,A0006,부산하단점,11,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,WH,화이트,F,판매
3187,2024-05-29,직영점,A0006,부산하단점,11,정상,일반판매,ALF3JK006,3-SCLSHF-샌드마JK,CG,차콜그레이,F,판매
3188,2024-05-29,직영점,A0006,부산하단점,12,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,PP,퍼플,F,판매
3189,2024-05-29,직영점,A0006,부산하단점,12,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매
3190,2024-05-29,직영점,A0006,부산하단점,13,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,BK,블랙,L,판매
3191,2024-05-30,직영점,A0006,부산하단점,1,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,M,판매
3192,2024-05-30,직영점,A0006,부산하단점,2,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
3193,2024-05-30,직영점,A0006,부산하단점,2,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,WH,화이트,F,판매
3194,2024-05-30,직영점,A0006,부산하단점,2,정상,일반판매,ALF7BL001,3-OCPRAN-시티플리츠BL,BK,블랙,F,판매
3195,2024-05-30,직영점,A0006,부산하단점,3,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,M,판매
3196,2024-05-30,직영점,A0006,부산하단점,4,정상,일반판매,AKE3JK007,S-투포켓퍼프JK,MT,민트,F,판매
3197,2024-05-30,직영점,A0006,부산하단점,5,정상,일반판매,BKF4SB001,큐빅중굽슬리퍼(이선),RE,레드,45,판매
3198,2024-05-30,직영점,A0006,부산하단점,5,정상,일반판매,ALF3JP005,3-OCNDHN-메쉬아노락콤비점퍼,BK,블랙,F,판매
3199,2024-05-30,직영점,A0006,부산하단점,6,정상,일반판매,ALC3KT002,C-TCARHN-라인단니트,WH,화이트,F,판매
3200,2024-05-30,직영점,A0006,부산하단점,7,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,L,판매
3201,2024-05-30,직영점,A0006,부산하단점,8,정상,일반판매,ALE3SL001,3-SSPXB9-오드부츠컷SL,BK,블랙,XL,판매
3202,2024-05-30,직영점,A0006,부산하단점,8,정상,일반판매,ALE3SL001,3-SSPXB9-오드부츠컷SL,BK,블랙,L,판매
3203,2024-05-30,직영점,A0006,부산하단점,9,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,M,판매
3204,2024-05-30,직영점,A0006,부산하단점,10,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,M,판매
3205,2024-05-30,직영점,A0006,부산하단점,11,정상,일반판매,BLF4MF001,텐셀삼각스카프,XX,XX,F,판매
3206,2024-05-30,직영점,A0006,부산하단점,12,정상,일반판매,BLD4CP003,벌집배색벙거지,IV,아이보리,F,판매
3207,2024-05-30,직영점,A0006,부산하단점,13,정상,일반판매,ALF3TS003,3-OCCRHN-바이오자수T,WH,화이트,F,판매
3208,2024-05-30,직영점,A0006,부산하단점,13,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,IV,아이보리,F,판매
3209,2024-05-30,직영점,A0006,부산하단점,13,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,WH,화이트,F,판매
3210,2024-05-30,직영점,A0006,부산하단점,14,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
3211,2024-05-30,직영점,A0006,부산하단점,14,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,XL,판매
3212,2024-05-30,직영점,A0006,부산하단점,15,정상,일반판매,AJG3OP019,C-아너체크OPS,KH,카키,F,판매
3213,2024-05-30,직영점,A0006,부산하단점,15,정상,일반판매,BGI3MF050,삼각레스,CG,차콜그레이,F,판매
3214,2024-05-30,직영점,A0006,부산하단점,16,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매
3215,2024-05-30,직영점,A0006,부산하단점,17,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,WH,화이트,F,판매
3216,2024-05-30,직영점,A0006,부산하단점,17,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,L,판매
3217,2024-05-30,직영점,A0006,부산하단점,18,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,F,반품
3218,2024-05-30,직영점,A0006,부산하단점,19,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,L,판매
3219,2024-05-30,직영점,A0006,부산하단점,20,정상,일반판매,BKE4SB013,썸머패턴운동화(R569),WH,화이트,45,판매
3220,2024-05-30,직영점,A0006,부산하단점,20,정상,일반판매,ALF3TS001,3-SCLRHN-린넨왕관T,GE,그린,F,판매
3221,2024-05-30,직영점,A0006,부산하단점,21,정상,일반판매,BLC7BG008,J-베어크로스백,BK,블랙,F,판매
3222,2024-05-30,직영점,A0006,부산하단점,21,정상,일반판매,ALF7WS002,3-OCLSHN-컬러단추셔츠,NA,네이비,F,판매
3223,2024-05-30,직영점,A0006,부산하단점,21,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,PP,퍼플,F,판매
3224,2024-05-30,직영점,A0006,부산하단점,22,정상,일반판매,BLC7BG002,J-미니래빗크로스백,BK,블랙,F,판매
3225,2024-05-30,직영점,A0006,부산하단점,22,정상,일반판매,BLF4SB006,시스루큐빅힐(9525),BE,베이지,45,판매
3226,2024-05-31,직영점,A0006,부산하단점,1,정상,일반판매,ALE3TS011,3-OCCRHN-우노T,WH,화이트,F,판매
3227,2024-05-31,직영점,A0006,부산하단점,2,정상,일반판매,ALF3BL009,3-SSNCHN-이중카라BL,PK,핑크,F,판매
3228,2024-05-31,직영점,A0006,부산하단점,2,정상,일반판매,ALF3BL005,3-FSCNHN-레베꽃나염,GE,그린,F,판매
3229,2024-05-31,직영점,A0006,부산하단점,3,정상,일반판매,ZA00CO031,카페라떼(3000),XX,XX,XX,판매
3230,2024-05-31,직영점,A0006,부산하단점,4,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,GE,그린,F,판매
3231,2024-05-31,직영점,A0006,부산하단점,4,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,BK,블랙,F,판매
3232,2024-05-31,직영점,A0006,부산하단점,4,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
3233,2024-05-31,직영점,A0006,부산하단점,4,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,M,판매
3234,2024-05-31,직영점,A0006,부산하단점,4,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,PP,퍼플,F,판매
3235,2024-05-31,직영점,A0006,부산하단점,4,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,M,판매
3236,2024-05-31,직영점,A0006,부산하단점,5,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매
3237,2024-05-31,직영점,A0006,부산하단점,6,정상,일반판매,ALF7WS003,3-OCLSHN-포인린넨셔츠,RE,레드,F,판매
3238,2024-05-31,직영점,A0006,부산하단점,7,정상,일반판매,ALF3BN002,3-SSNRON-소다스트링BL,BE,베이지,F,판매
3239,2024-05-31,직영점,A0006,부산하단점,7,정상,일반판매,ALF3TS002,3-SCLRHN-말리부린넨T,KH,카키,F,판매
3240,2024-05-31,직영점,A0006,부산하단점,7,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매
3241,2024-05-31,직영점,A0006,부산하단점,7,정상,일반판매,AHG7KN001,M-보들브이KN,SO,소라,F,판매
3242,2024-05-31,직영점,A0006,부산하단점,8,정상,일반판매,BLF4GV004,패턴중장갑,XX,XX,F,판매
3243,2024-05-31,직영점,A0006,부산하단점,8,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
3244,2024-05-31,직영점,A0006,부산하단점,9,정상,일반판매,ALF3TS008,3-OCCVHN-모던자수반팔,IV,아이보리,F,판매
3245,2024-05-31,직영점,A0006,부산하단점,9,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BK,블랙,F,판매
3246,2024-05-31,직영점,A0006,부산하단점,10,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
3247,2024-05-31,직영점,A0006,부산하단점,11,정상,일반판매,BLF7BG005,J-스카프가죽백,BK,블랙,F,판매
3248,2024-05-31,직영점,A0006,부산하단점,11,정상,일반판매,BLC7BG008,J-베어크로스백,BK,블랙,F,판매
3249,2024-05-31,직영점,A0006,부산하단점,12,정상,일반판매,BLC7BG008,J-베어크로스백,BK,블랙,F,반품
3250,2024-05-31,직영점,A0006,부산하단점,12,정상,일반판매,BLF7BG005,J-스카프가죽백,BK,블랙,F,반품
3251,2024-05-31,직영점,A0006,부산하단점,13,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BE,베이지,F,판매
3252,2024-05-31,직영점,A0006,부산하단점,14,정상,일반판매,BLF4MF005,린넨삼각스카프,BE,베이지,F,판매
3253,2024-05-31,직영점,A0006,부산하단점,15,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
3254,2024-05-31,직영점,A0006,부산하단점,16,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,XL,판매
3255,2024-05-31,직영점,A0006,부산하단점,16,정상,일반판매,ALB3CT003,C-SSPSAL-안나트렌치,BE,베이지,F,판매
3256,2024-05-31,직영점,A0006,부산하단점,16,정상,일반판매,AJD3JP007,Z-솔드JP,KH,카키,F,판매
3257,2024-05-31,직영점,A0006,부산하단점,17,정상,일반판매,AIG3PT002,S-이지640PT,BE,베이지,F,판매
3258,2024-05-31,직영점,A0006,부산하단점,17,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BE,베이지,F,판매
