?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
777,2024-05-15,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD3JP012,S-에드홑겹JP,GE,그린,F,판매
778,2024-05-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE7KT002,3-TCAVHN-리본V니트,RE,레드,F,판매
779,2024-05-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,BHE3MF005,견진주찡,SO,소라,F,판매
780,2024-05-15,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE3TS005,S-꼬깔프렌드T,OR,오렌지,F,판매
781,2024-05-16,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,S,판매
782,2024-05-16,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매
783,2024-05-16,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKI7BL001,J-쉬폰소매니트BL,BK,블랙,F,판매
784,2024-05-16,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLA7BG002,체스백팩(24),BK,블랙,F,판매
785,2024-05-16,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매
786,2024-05-16,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
787,2024-05-16,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLD4SC001,데일리양말(3pcs),XX,XX,F,판매
788,2024-05-16,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매
789,2024-05-16,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
790,2024-05-17,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BE,베이지,F,판매
791,2024-05-17,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJB7WS016,단추포인청NB,DL,진청,F,판매
792,2024-05-17,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3JK007,3-SSLTHN-린넨더블JK,CC,코코아,F,판매
793,2024-05-17,직영점,A0070,부산만덕점(직),2,정상,일반판매,AIC3TS041,Z-보보v,BL,블루,F,판매
794,2024-05-17,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJH3PT033,S-미로통PT,KH,카키,F,판매
795,2024-05-17,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE7KT003,3-OCARHN-메이배색니트,IV,아이보리,F,판매
796,2024-05-18,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
797,2024-05-18,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJE7BL008,뒷언발BL,PK,핑크,F,판매
798,2024-05-18,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
799,2024-05-20,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKI7BL001,J-쉬폰소매니트BL,BK,블랙,F,판매
800,2024-05-20,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJH3TS004,S-뷰티플하프T,PK,핑크,F,판매
801,2024-05-20,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE3TS005,S-꼬깔프렌드T,OR,오렌지,F,판매
802,2024-05-20,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALE3TS015,3-OCCRHN-낙엽T,PK,핑크,F,판매
803,2024-05-20,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE3PT031,S-단추비조PT,BE,베이지,L,판매
804,2024-05-20,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
805,2024-05-20,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALC7DP001,J-OCDXB9-영문데님배기,ML,중청,F,판매
806,2024-05-20,직영점,A0070,부산만덕점(직),5,정상,일반판매,BJE4CP019,배색뜨개모자,IV,아이보리,F,판매
807,2024-05-20,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALE7BL001,3-OCPRHN-R셔링블라우스,BK,블랙,F,판매
808,2024-05-20,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALD7TS007,3-OCCRHN-선셋T,WH,화이트,F,판매
809,2024-05-20,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매
810,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,L,판매
811,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BK,블랙,F,판매
812,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD3TS013,C-버니루즈핏T,CR,크림,F,판매
813,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3TS003,3-OCCRHN-매직T,BE,베이지,F,판매
814,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3JP001,3-OCPHHN-어바웃후드점퍼,BE,베이지,F,판매
815,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,LB,연한베이지,F,판매
816,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD4PT004,S-9부포켓배기,KH,카키,F,판매
817,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD3OP017,S-쉬폰나염OPS,YE,옐로우,F,판매
818,2024-05-21,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,L,판매
819,2024-05-21,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLC7BG003,J-체크크로스백,BK,블랙,F,판매
820,2024-05-21,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매
821,2024-05-21,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매
822,2024-05-22,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLA7BG004,J-세로지퍼백팩(24),BK,블랙,F,판매
823,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKD3PT007,C-차리밴딩배기팬츠,IV,아이보리,M,판매
824,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매
825,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF4TS001,S-브이별지퍼T,WH,화이트,F,판매
826,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF3TS001,S-비치자수모자,WH,화이트,F,판매
827,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매
828,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF7TS006,파리스후드T,WH,화이트,F,판매
829,2024-05-22,직영점,A0070,부산만덕점(직),3,정상,일반판매,BKD4SC001,레이스진주덧신,BK,블랙,F,판매
830,2024-05-22,직영점,A0070,부산만덕점(직),4,정상,일반판매,BIG4MF007,파스텔마삼각,YE,옐로우,F,판매
831,2024-05-22,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매
832,2024-05-22,직영점,A0070,부산만덕점(직),5,정상,일반판매,BGG7GT002,거울아거울아,XX,XX,F,판매
833,2024-05-22,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,BK,블랙,F,판매
834,2024-05-23,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJE3JP010,S-샤사파리,PK,핑크,F,판매
835,2024-05-23,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKE3TS024,S-큰꽃카라T,OR,오렌지,F,판매
836,2024-05-23,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF3TS003,3-OCCRHN-바이오자수T,WH,화이트,F,판매
837,2024-05-23,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLF4SB002,비즈글리터샌들(500-2),BE,베이지,45,판매
838,2024-05-23,직영점,A0070,부산만덕점(직),5,정상,일반판매,AJH3TS025,S-아이스크림T,YG,연두색,F,판매
839,2024-05-23,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,WH,화이트,F,판매
840,2024-05-24,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매
841,2024-05-24,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,판매
842,2024-05-24,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF3PT001,C-오디포켓배기,BE,베이지,L,판매
843,2024-05-24,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,판매
844,2024-05-24,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF3JP004,3-OCDHHN-하트지퍼후드,BK,블랙,F,판매
845,2024-05-24,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKD7TS018,로킹하프T,GE,그린,F,판매
846,2024-05-24,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKG3KT002,S-보틀KT,IV,아이보리,F,판매
847,2024-05-24,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKD4PT001,S-플리츠배기팬츠,GE,그린,F,판매
848,2024-05-24,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,S,판매
849,2024-05-25,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
850,2024-05-25,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매
851,2024-05-25,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3JK007,3-SSLTHN-린넨더블JK,CC,코코아,F,판매
852,2024-05-27,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,BK,블랙,F,판매
853,2024-05-27,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLD4CP002,마스크플라워모자,NA,네이비,F,판매
854,2024-05-27,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
855,2024-05-27,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLF4MF005,린넨삼각스카프,WH,화이트,F,판매
856,2024-05-27,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,GE,그린,F,판매
857,2024-05-27,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLC7BG002,J-미니래빗크로스백,BK,블랙,F,판매
858,2024-05-27,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALF7TS002,3-OCPRHN-블랙포인T,OR,오렌지,F,판매
859,2024-05-27,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매
860,2024-05-27,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,NA,네이비,F,판매
861,2024-05-27,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALE3OP004,3-SSPRXL-샌드OPS,RE,레드,F,판매
862,2024-05-27,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALF3BL006,3-OCPRHN-베티BL,CH,챠콜,F,판매
863,2024-05-27,직영점,A0070,부산만덕점(직),10,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,LB,연한베이지,F,판매
864,2024-05-27,직영점,A0070,부산만덕점(직),11,정상,일반판매,AJE3JP010,S-샤사파리,PK,핑크,F,판매
865,2024-05-28,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALF3JK005,3-SCPSHN-날개끈JK,PK,핑크,F,판매
866,2024-05-28,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLF4MF004,레이스린넨스카프,IV,아이보리,F,판매
867,2024-05-28,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3TS011,3-OCCRHN-우노T,PP,퍼플,F,판매
868,2024-05-28,직영점,A0070,부산만덕점(직),1,정상,일반판매,AHF7BL026,플로럴BL,WH,화이트,F,판매
869,2024-05-28,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매
870,2024-05-28,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
871,2024-05-29,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
872,2024-05-29,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BK,블랙,F,판매
873,2024-05-29,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD7SK001,J-FCPXXL-잔꽃스커트,PK,핑크,F,판매
874,2024-05-29,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3KT008,C-TCARHN-스팽글V니트,BK,블랙,F,판매
875,2024-05-29,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLD4SB010,그린가죽스니커즈(R101),GE,그린,40,판매
876,2024-05-29,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BE,베이지,F,판매
877,2024-05-29,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,M,판매
878,2024-05-29,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3TS005,C-OCCRHN-레아T,SO,소라,F,판매
879,2024-05-29,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매
880,2024-05-30,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLC4MF010,펄사넥워머,SI,실버,F,판매
881,2024-05-30,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF3JK007,C-디아스트린넨셔츠,GE,그린,F,판매
882,2024-05-30,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF7JP003,3-OCPRHN-스무디셔링JP,PK,핑크,F,판매
883,2024-05-30,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALF7JP003,3-OCPRHN-스무디셔링JP,PK,핑크,F,판매
884,2024-05-30,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALF7JP003,3-OCPRHN-스무디셔링JP,PK,핑크,F,판매
885,2024-05-30,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매
886,2024-05-30,직영점,A0070,부산만덕점(직),7,정상,일반판매,BGJ3MF026,아지사각,IV,아이보리,F,판매
887,2024-05-30,직영점,A0070,부산만덕점(직),7,정상,일반판매,BKG4MF001,화이꽃삼각머플러,NA,네이비,F,판매
888,2024-05-31,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLF4CP003,한지배색썬캡,OL,올리브,F,판매
889,2024-05-31,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKH3BL024,S-블루밍BL,BL,블루,F,판매
890,2024-05-31,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,M,판매
891,2024-05-31,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJC7OP005,브이셔링OP,BE,베이지,F,판매
892,2024-05-31,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF3OP002,3-SCPVXL-러플브이OPS,PK,핑크,F,판매
893,2024-05-31,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,BK,블랙,F,판매
894,2024-05-31,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKH7BL003,J-캡린넨BL,BL,블루,F,판매
895,2024-05-31,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,GE,그린,F,판매
896,2024-05-31,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALF7JP003,3-OCPRHN-스무디셔링JP,PK,핑크,F,판매
897,2024-05-31,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALE3TS018,3-OCCRHN-스튜디오T,PK,핑크,F,판매
898,2024-05-31,직영점,A0070,부산만덕점(직),8,정상,일반판매,AKI3KT012,S-스마일브이KT,MU,머스타드,F,판매
899,2024-05-31,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALE7KT002,3-TCAVHN-리본V니트,RE,레드,F,판매
900,2024-06-01,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,GE,그린,F,판매
901,2024-06-01,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,L,판매
902,2024-06-01,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,L,판매
903,2024-06-01,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,BK,블랙,F,판매
904,2024-06-01,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매
905,2024-06-01,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKG3TS011,S-데이망사T,KH,카키,F,판매
906,2024-06-01,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매
907,2024-06-01,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,판매
908,2024-06-01,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLF4MF006,린넨꽃머플러,PK,핑크,F,판매
909,2024-06-01,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLF4MF004,레이스린넨스카프,MT,민트,F,판매
910,2024-06-01,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKE3JP018,S-엔클롱후드JP,GE,그린,F,판매
911,2024-06-01,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLF4CP007,싱글리본벙거지,DB,다크베이지,F,판매
912,2024-06-01,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLD4SC005,자수양말(2pcs),XX,XX,F,판매
913,2024-06-01,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALF3WS003,3-FSCNHH-언발플라워나염,NA,네이비,F,판매
914,2024-06-01,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALC3WS004,3-OCCSAN-타이밍셔츠,BL,블루,F,판매
915,2024-06-01,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,XL,판매
916,2024-06-02,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLF4CP001,체크파이핑뒷주름벙,BE,베이지,F,판매
917,2024-06-03,직영점,A0070,부산만덕점(직),1,정상,일반판매,AFE5TN301,쿨끈N,IV,아이보리,F,판매
918,2024-06-03,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE7TS001,3-OCPRHN-샌들퍼프T,WH,화이트,F,판매
919,2024-06-03,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3JK010,3-OCCCHN-투포켓삥줄JK,PP,퍼플,F,판매
920,2024-06-03,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF3BL012,3-FCCSHN-플라워스트링BL,BL,블루,F,판매
921,2024-06-03,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALC7KT001,3-SCARHN-피오나니트,PK,핑크,F,판매
922,2024-06-03,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLF4MF006,린넨꽃머플러,GE,그린,F,판매
923,2024-06-03,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매
924,2024-06-03,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALF7TS004,3-OCPDHN-베어후드반팔,PK,핑크,F,판매
925,2024-06-03,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKC7TN001,브이레이스나시,PP,퍼플,F,판매
926,2024-06-03,직영점,A0070,부산만덕점(직),7,정상,일반판매,BLA7BG009,Z-브라우니숄더비취백,BR,브라운,F,판매
927,2024-06-03,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,PP,퍼플,F,판매
928,2024-06-03,직영점,A0070,부산만덕점(직),8,정상,일반판매,BKF4MF007,린넨무지삼각,PK,핑크,F,판매
929,2024-06-03,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALF7JP003,3-OCPRHN-스무디셔링JP,PK,핑크,F,판매
930,2024-06-04,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLF4SB003,러브스니커즈(520-22),RE,레드,40,판매
931,2024-06-04,직영점,A0070,부산만덕점(직),2,정상,일반판매,BKE4CP005,조개썬캡,DB,다크베이지,F,판매
932,2024-06-04,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJF7BL009,버드셔링BL,BK,블랙,F,판매
933,2024-06-04,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKG3KT003,S-자전거KT,BL,블루,F,판매
934,2024-06-04,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,XL,판매
935,2024-06-04,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,XL,판매
936,2024-06-04,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKF3JK019,S-오브망사JK,GE,그린,L,판매
937,2024-06-04,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKH7TS004,Z-나비꽃T(2),BE,베이지,F,판매
938,2024-06-04,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLA7BG009,Z-브라우니숄더비취백,BR,브라운,F,판매
939,2024-06-04,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB3DP002,C-SCDXC9-이브커팅부츠컷,LL,연청,M,판매
940,2024-06-04,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BK,블랙,F,판매
941,2024-06-04,직영점,A0070,부산만덕점(직),7,정상,일반판매,AJF7JP002,포레JP,PP,퍼플,F,판매
942,2024-06-04,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,S,판매
943,2024-06-04,직영점,A0070,부산만덕점(직),9,정상,일반판매,BLD7GT003,3-태슬동전지갑,GE,그린,F,판매
944,2024-06-04,직영점,A0070,부산만덕점(직),10,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매
945,2024-06-05,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,M,판매
946,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매
947,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKE3TS009,S-소매포인배색TS,GE,그린,F,판매
948,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,PK,핑크,F,판매
949,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,L,판매
950,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALF7WS001,3-SCLSHN-라미단추셔츠,PP,퍼플,F,판매
951,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJH3PT032,S-허쉬조거,KH,카키,F,판매
952,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,BK,블랙,F,판매
953,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,AIE7TS038,비즈하트T,MT,민트,F,판매
954,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKE3PT022,C-무지면배기팬츠,MU,머스타드,F,판매
955,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,BL,블루,F,판매
956,2024-06-05,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLD4SC003,포포삭스(2pcs),XX,XX,F,판매
957,2024-06-05,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE7KT001,선라이즈KT,PK,핑크,F,판매
958,2024-06-05,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매
959,2024-06-05,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,L,판매
960,2024-06-05,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,GE,그린,F,판매
961,2024-06-05,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALF7BL002,3-OCPRHN-컬링플리츠BL,BK,블랙,F,판매
962,2024-06-05,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKE7WS002,린넨7부셔츠,MT,민트,F,판매
963,2024-06-05,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매
964,2024-06-05,직영점,A0070,부산만덕점(직),8,정상,일반판매,BLA7BG005,다이아백팩(24),BK,블랙,F,판매
965,2024-06-05,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,판매
966,2024-06-05,직영점,A0070,부산만덕점(직),10,정상,일반판매,BLA7BG005,다이아백팩(24),BK,블랙,F,판매
967,2024-06-05,직영점,A0070,부산만덕점(직),11,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
968,2024-06-05,직영점,A0070,부산만덕점(직),12,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매
969,2024-06-05,직영점,A0070,부산만덕점(직),13,정상,일반판매,AID7WS009,주그린NB,OR,오렌지,F,판매
970,2024-06-05,직영점,A0070,부산만덕점(직),13,정상,일반판매,AHE3LG002,Q-텐셀CS,GR,회색,F,판매
971,2024-06-05,직영점,A0070,부산만덕점(직),13,정상,일반판매,ALD3OP006,3-OCCSXL-민트나염OPS,BL,블루,F,판매
972,2024-06-05,직영점,A0070,부산만덕점(직),13,정상,일반판매,AKE7KT001,선라이즈KT,PK,핑크,F,판매
973,2024-06-06,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,L,판매
974,2024-06-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,GE,그린,F,판매
975,2024-06-06,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,GE,그린,F,판매
976,2024-06-06,직영점,A0070,부산만덕점(직),4,정상,일반판매,AJF7BL010,레비BL,PK,핑크,F,판매
