sale_id,sale_date,store_id,product_id,color_id,size_id,quantity,price_type,sale_type,transaction_type,year,month
13279,2024-03-04,5,1517,32,5,1,정상,일반판매,판매,2024,2
13280,2024-03-04,5,205,3,4,1,정상,일반판매,판매,2024,2
13281,2024-03-04,5,2830,7,1,1,정상,일반판매,판매,2021,2
13282,2024-03-04,5,1178,6,4,1,정상,일반판매,판매,2024,2
13283,2024-03-04,5,181,4,1,1,정상,일반판매,판매,2024,2
13284,2024-03-05,5,246,3,2,1,정상,20% 할인(직원할인),판매,2024,2
13285,2024-03-05,5,315,4,1,1,정상,20% 할인(직원할인),판매,2024,2
13286,2024-03-05,5,2831,17,1,1,정상,일반판매,판매,2022,4
13287,2024-03-05,5,194,22,1,1,정상,일반판매,판매,2024,2
13288,2024-03-05,5,219,3,1,1,정상,일반판매,판매,2024,2
13289,2024-03-05,5,2742,7,1,1,정상,일반판매,판매,2023,11
13290,2024-03-05,5,2832,1,1,1,정상,일반판매,판매,2020,3
13291,2024-03-05,5,180,39,1,1,정상,일반판매,판매,2024,2
13292,2024-03-06,5,1166,22,1,1,정상,일반판매,판매,2024,2
13293,2024-03-06,5,2428,13,2,1,정상,일반판매,판매,2024,2
13294,2024-03-06,5,2833,18,1,1,정상,일반판매,판매,2023,12
13295,2024-03-06,5,360,1,1,1,정상,일반판매,판매,2024,2
13296,2024-03-06,5,254,1,1,1,정상,일반판매,판매,2024,3
13297,2024-03-06,5,877,7,1,1,정상,일반판매,판매,2022,2
13298,2024-03-06,5,877,7,1,1,정상,일반판매,반품,2022,2
13299,2024-03-06,5,140,6,1,1,정상,일반판매,판매,2024,2
13300,2024-03-06,5,2834,1,1,1,정상,일반판매,판매,2021,2
13301,2024-03-06,5,315,4,1,1,정상,일반판매,판매,2024,2
13302,2024-03-06,5,1433,9,1,1,정상,일반판매,판매,2023,3
13303,2024-03-06,5,117,3,1,1,정상,일반판매,판매,2024,2
13304,2024-03-06,5,193,6,1,1,정상,일반판매,판매,2024,2
13305,2024-03-06,5,133,22,1,1,정상,20% 할인(직원할인),판매,2024,2
13306,2024-03-06,5,2835,9,1,1,정상,일반판매,판매,2021,3
13307,2024-03-07,5,1087,25,1,1,정상,일반판매,판매,2019,2
13308,2024-03-07,5,108,3,2,1,정상,일반판매,판매,2023,11
13309,2024-03-07,5,2007,15,1,1,정상,일반판매,판매,2024,2
13310,2024-03-07,5,64,11,1,1,정상,일반판매,판매,2023,11
13311,2024-03-07,5,2836,35,1,1,정상,일반판매,판매,2023,9
13312,2024-03-07,5,1077,15,5,1,정상,일반판매,판매,2017,9
13313,2024-03-07,5,2837,35,5,1,정상,일반판매,판매,2017,8
13314,2024-03-07,5,1077,14,5,1,정상,일반판매,판매,2017,9
13315,2024-03-07,5,2838,8,1,1,정상,일반판매,판매,2023,9
13316,2024-03-07,5,256,13,1,1,정상,일반판매,판매,2024,3
13317,2024-03-07,5,2839,1,1,1,정상,일반판매,판매,2021,3
13318,2024-03-07,5,140,28,1,1,정상,일반판매,판매,2024,2
13319,2024-03-07,5,149,31,2,1,정상,일반판매,판매,2024,2
13320,2024-03-07,5,243,6,1,1,정상,일반판매,판매,2024,2
13321,2024-03-07,5,2840,40,5,1,정상,일반판매,판매,2017,11
13322,2024-03-07,5,2841,29,5,1,정상,일반판매,판매,2017,9
13323,2024-03-07,5,2842,7,1,1,정상,일반판매,판매,2019,3
13324,2024-03-07,5,1226,9,1,1,정상,일반판매,판매,2023,9
13325,2024-03-07,5,2843,3,1,1,정상,일반판매,판매,2023,3
13326,2024-03-07,5,1023,16,5,1,정상,일반판매,판매,2021,11
13327,2024-03-08,5,261,6,1,1,정상,일반판매,판매,2024,3
13328,2024-03-08,5,2844,12,1,1,정상,일반판매,판매,2023,11
13329,2024-03-08,5,71,2,1,1,정상,일반판매,판매,2023,11
13330,2024-03-08,5,1293,9,1,1,정상,일반판매,판매,2023,2
13331,2024-03-08,5,2845,1,1,1,정상,일반판매,판매,2022,10
13332,2024-03-08,5,2452,30,1,1,정상,일반판매,판매,2019,3
13333,2024-03-08,5,2846,35,1,1,정상,일반판매,판매,2023,9
13334,2024-03-08,5,2428,13,5,1,정상,일반판매,판매,2024,2
13335,2024-03-08,5,180,39,1,1,정상,일반판매,판매,2024,2
13336,2024-03-08,5,2847,3,5,1,정상,일반판매,판매,2017,9
13337,2024-03-08,5,193,6,1,1,정상,일반판매,판매,2024,2
13338,2024-03-08,5,157,1,1,1,정상,일반판매,판매,2024,2
13339,2024-03-08,5,2759,35,2,1,정상,일반판매,판매,2017,9
13340,2024-03-08,5,1358,3,7,1,정상,일반판매,판매,2017,11
13341,2024-03-08,5,2848,9,1,1,정상,일반판매,판매,2023,9
13342,2024-03-08,5,2849,63,1,1,정상,일반판매,판매,2022,10
13343,2024-03-09,5,252,30,1,1,정상,일반판매,판매,2024,3
13344,2024-03-09,5,1351,2,1,1,정상,일반판매,판매,2024,3
13345,2024-03-09,5,2850,6,1,1,정상,일반판매,판매,2023,3
13346,2024-03-09,5,58,18,5,1,정상,일반판매,판매,2017,10
13347,2024-03-09,5,194,17,1,1,정상,일반판매,판매,2024,2
13348,2024-03-09,5,58,18,5,1,정상,일반판매,판매,2017,10
13349,2024-03-09,5,58,18,2,1,정상,일반판매,판매,2017,10
13350,2024-03-09,5,1141,13,1,1,정상,일반판매,판매,2024,2
13351,2024-03-09,5,2851,8,1,1,정상,일반판매,판매,2020,3
13352,2024-03-09,5,950,42,1,1,정상,일반판매,판매,2023,11
13353,2024-03-11,5,39,3,1,1,정상,20% 할인(직원할인),판매,2023,9
13354,2024-03-11,5,418,3,5,1,기획,일반판매,판매,2023,9
13355,2024-03-11,5,2852,7,1,1,정상,일반판매,판매,2024,3
13356,2024-03-11,5,180,39,1,1,정상,일반판매,판매,2024,2
13357,2024-03-11,5,2853,7,1,1,정상,일반판매,판매,2020,3
13358,2024-03-11,5,2841,29,5,1,정상,일반판매,판매,2017,9
13359,2024-03-11,5,2854,6,1,1,정상,일반판매,판매,2022,3
13360,2024-03-11,5,238,9,1,1,정상,일반판매,판매,2024,3
13361,2024-03-11,5,2542,6,1,1,정상,일반판매,판매,2023,3
13362,2024-03-11,5,1216,32,1,1,정상,일반판매,판매,2022,2
13363,2024-03-11,5,2855,22,1,1,정상,일반판매,판매,2021,2
13364,2024-03-11,5,1216,4,1,1,정상,일반판매,판매,2022,2
13365,2024-03-11,5,1216,32,1,1,정상,일반판매,판매,2022,2
13366,2024-03-12,5,2115,9,1,1,정상,일반판매,판매,2024,2
13367,2024-03-12,5,259,3,1,1,정상,일반판매,판매,2024,3
13368,2024-03-12,5,170,3,1,1,정상,일반판매,판매,2024,2
13369,2024-03-12,5,230,15,1,1,정상,일반판매,판매,2024,3
13370,2024-03-12,5,230,30,1,1,정상,일반판매,판매,2024,3
13371,2024-03-12,5,1297,1,1,1,정상,일반판매,판매,2022,9
13372,2024-03-12,5,2856,2,5,1,정상,일반판매,판매,2021,3
13373,2024-03-12,5,2857,8,1,1,정상,일반판매,판매,2023,2
13374,2024-03-12,5,2858,25,2,1,정상,일반판매,판매,2021,3
13375,2024-03-12,5,2859,28,1,1,정상,일반판매,판매,2020,3
13376,2024-03-12,5,2860,1,1,1,정상,일반판매,판매,2021,2
13377,2024-03-12,5,2861,2,5,1,정상,일반판매,판매,2023,3
13378,2024-03-12,5,2441,22,1,1,정상,일반판매,판매,2023,9
13379,2024-03-13,5,2018,7,1,1,기획,일반판매,판매,2023,11
13380,2024-03-13,5,195,28,1,1,정상,일반판매,판매,2024,2
13381,2024-03-13,5,2862,28,1,1,정상,일반판매,판매,2022,5
13382,2024-03-13,5,2863,1,1,1,정상,일반판매,판매,2021,3
13383,2024-03-13,5,2864,2,5,1,정상,일반판매,판매,2021,10
13384,2024-03-13,5,2865,28,1,1,정상,일반판매,판매,2022,2
13385,2024-03-13,5,180,39,1,1,정상,일반판매,판매,2024,2
13386,2024-03-13,5,180,39,1,1,정상,일반판매,반품,2024,2
13387,2024-03-13,5,1570,6,1,1,정상,일반판매,판매,2024,3
13388,2024-03-13,5,348,30,1,1,정상,일반판매,판매,2024,4
13389,2024-03-13,5,1308,27,1,1,정상,일반판매,판매,2021,3
13390,2024-03-13,5,2849,63,1,1,정상,일반판매,판매,2022,10
13391,2024-03-13,5,223,1,1,1,정상,일반판매,판매,2024,2
13392,2024-03-13,5,134,29,1,1,정상,일반판매,판매,2024,2
13393,2024-03-13,5,1323,2,1,1,정상,일반판매,판매,2018,1
13394,2024-03-13,5,2866,6,1,1,정상,일반판매,판매,2019,2
13395,2024-03-14,5,1517,32,2,1,정상,일반판매,판매,2024,2
13396,2024-03-14,5,2867,32,1,1,정상,일반판매,판매,2021,3
13397,2024-03-14,5,2868,28,1,1,정상,일반판매,판매,2022,9
13398,2024-03-14,5,2869,6,1,1,정상,일반판매,판매,2022,2
13399,2024-03-14,5,140,6,1,1,정상,일반판매,판매,2024,2
13400,2024-03-14,5,140,25,1,1,정상,일반판매,판매,2024,2
13401,2024-03-14,5,1284,15,1,1,정상,일반판매,판매,2024,3
13402,2024-03-14,5,1407,4,1,1,정상,일반판매,판매,2022,9
13403,2024-03-14,5,259,3,1,1,정상,일반판매,판매,2024,3
13404,2024-03-14,5,2870,35,1,1,정상,일반판매,판매,2023,12
13405,2024-03-14,5,2466,7,1,1,정상,일반판매,판매,2019,3
13406,2024-03-14,5,851,22,1,1,정상,일반판매,판매,2022,3
13407,2024-03-14,5,418,3,5,1,기획,일반판매,판매,2023,9
13408,2024-03-14,5,2805,16,1,1,정상,일반판매,판매,2022,2
13409,2024-03-14,5,2871,7,1,1,정상,일반판매,판매,2023,3
13410,2024-03-15,5,2872,3,1,1,정상,일반판매,판매,2019,9
13411,2024-03-15,5,221,8,1,1,정상,일반판매,판매,2024,3
13412,2024-03-15,5,217,10,2,1,정상,일반판매,판매,2022,3
13413,2024-03-15,5,217,10,2,1,정상,증정판매,판매,2022,3
13414,2024-03-15,5,2873,3,1,1,정상,일반판매,판매,2018,1
13415,2024-03-15,5,2873,3,1,1,정상,일반판매,판매,2018,1
13416,2024-03-15,5,2873,2,1,1,정상,일반판매,판매,2018,1
13417,2024-03-15,5,2835,1,1,1,정상,일반판매,판매,2021,3
13418,2024-03-15,5,2874,35,1,1,정상,일반판매,판매,2020,9
13419,2024-03-15,5,1367,15,1,1,정상,일반판매,판매,2017,11
13420,2024-03-15,5,150,6,1,1,정상,일반판매,판매,2024,2
13421,2024-03-15,5,140,28,1,1,정상,일반판매,판매,2024,2
13422,2024-03-15,5,1166,22,1,1,정상,일반판매,판매,2024,2
13423,2024-03-15,5,117,7,1,1,정상,일반판매,판매,2024,2
13424,2024-03-15,5,213,16,5,1,정상,일반판매,판매,2017,8
13425,2024-03-15,5,2875,9,1,1,정상,일반판매,판매,2024,2
13426,2024-03-15,5,1543,28,1,1,정상,일반판매,판매,2023,3
13427,2024-03-15,5,2876,30,3,1,정상,일반판매,판매,2021,7
13428,2024-03-15,5,252,22,1,1,정상,일반판매,판매,2024,3
13429,2024-03-15,5,2877,6,1,1,정상,일반판매,판매,2018,1
13430,2024-03-16,5,2377,6,1,1,정상,일반판매,판매,2019,3
13431,2024-03-16,5,1233,6,1,1,정상,일반판매,판매,2024,3
13432,2024-03-16,5,169,1,1,1,정상,일반판매,판매,2024,2
13433,2024-03-16,5,2878,6,1,1,정상,일반판매,판매,2022,4
13434,2024-03-16,5,2377,6,1,1,정상,일반판매,판매,2019,3
13435,2024-03-16,5,149,31,5,1,정상,일반판매,판매,2024,2
13436,2024-03-16,5,21,20,2,1,정상,일반판매,판매,2023,9
13437,2024-03-16,5,252,30,1,1,정상,일반판매,판매,2024,3
13438,2024-03-16,5,252,37,1,1,정상,일반판매,판매,2024,3
13439,2024-03-16,5,2879,17,1,1,정상,일반판매,판매,2021,3
13440,2024-03-16,5,180,39,1,1,정상,일반판매,판매,2024,2
13441,2024-03-16,5,178,18,2,1,정상,일반판매,판매,2024,2
13442,2024-03-16,5,2879,1,1,1,정상,일반판매,판매,2021,3
13443,2024-03-16,5,2879,17,1,1,정상,일반판매,판매,2021,3
13444,2024-03-17,5,290,17,1,1,정상,일반판매,판매,2023,9
13445,2024-03-17,5,2880,3,1,1,정상,일반판매,판매,2023,12
13446,2024-03-17,5,2881,7,1,1,정상,일반판매,판매,2021,9
13447,2024-03-18,5,1202,30,1,1,정상,일반판매,판매,2024,2
13448,2024-03-18,5,270,1,1,1,정상,일반판매,판매,2024,3
13449,2024-03-18,5,1295,27,1,1,정상,일반판매,판매,2019,3
13450,2024-03-18,5,1253,35,5,1,정상,일반판매,판매,2017,8
13451,2024-03-18,5,87,16,5,1,정상,일반판매,판매,2017,8
13452,2024-03-18,5,315,4,1,1,정상,일반판매,판매,2024,2
13453,2024-03-18,5,2882,25,1,1,정상,일반판매,판매,2021,3
13454,2024-03-18,5,1323,2,1,1,정상,일반판매,판매,2018,1
13455,2024-03-18,5,586,10,1,1,정상,일반판매,판매,2023,9
13456,2024-03-18,5,2883,8,1,1,정상,일반판매,판매,2023,9
13457,2024-03-18,5,189,36,2,1,정상,일반판매,판매,2017,9
13458,2024-03-18,5,251,3,1,1,정상,일반판매,판매,2024,3
13459,2024-03-18,5,67,3,5,1,정상,일반판매,판매,2017,8
13460,2024-03-18,5,854,3,7,1,정상,일반판매,판매,2017,9
13461,2024-03-18,5,170,3,1,1,정상,일반판매,판매,2024,2
13462,2024-03-18,5,169,3,1,1,정상,일반판매,판매,2024,2
13463,2024-03-18,5,418,3,5,1,기획,일반판매,판매,2023,9
13464,2024-03-18,5,1206,1,1,1,정상,일반판매,판매,2022,2
13465,2024-03-18,5,418,3,2,1,기획,일반판매,판매,2023,9
13466,2024-03-18,5,418,3,5,1,기획,일반판매,판매,2023,9
13467,2024-03-19,5,170,15,1,1,정상,일반판매,판매,2024,2
13468,2024-03-19,5,259,3,1,1,정상,일반판매,판매,2024,3
13469,2024-03-19,5,2884,3,1,1,정상,일반판매,판매,2020,7
13470,2024-03-19,5,1315,35,7,1,정상,일반판매,판매,2017,9
13471,2024-03-20,5,252,22,1,1,정상,일반판매,판매,2024,3
13472,2024-03-20,5,261,6,1,1,정상,일반판매,판매,2024,3
13473,2024-03-20,5,2885,4,5,1,정상,일반판매,판매,2021,3
13474,2024-03-20,5,2428,13,2,1,정상,일반판매,판매,2024,2
13475,2024-03-20,5,2428,13,2,1,정상,일반판매,판매,2024,2
13476,2024-03-20,5,1398,32,2,1,정상,일반판매,판매,2024,2
13477,2024-03-20,5,1184,1,5,1,정상,일반판매,판매,2023,9
13478,2024-03-20,5,195,28,1,1,정상,일반판매,판매,2024,2
13479,2024-03-20,5,288,25,1,1,정상,일반판매,판매,2024,4
13480,2024-03-21,5,2852,7,1,1,정상,일반판매,판매,2024,3
13481,2024-03-21,5,283,9,1,1,정상,일반판매,판매,2024,3
13482,2024-03-21,5,1494,3,1,1,정상,일반판매,판매,2024,3
13483,2024-03-21,5,626,3,1,1,정상,일반판매,판매,2024,4
13484,2024-03-21,5,4,29,1,1,기획,일반판매,판매,2023,10
13485,2024-03-21,5,127,3,1,1,정상,일반판매,판매,2024,2
13486,2024-03-21,5,315,4,1,1,정상,일반판매,판매,2024,2
13487,2024-03-21,5,133,22,1,1,정상,일반판매,판매,2024,2
13488,2024-03-21,5,1166,22,1,1,정상,일반판매,판매,2024,2
13489,2024-03-21,5,1166,22,1,1,정상,일반판매,반품,2024,2
13490,2024-03-21,5,264,18,1,1,정상,일반판매,판매,2024,3
13491,2024-03-21,5,2886,25,1,1,정상,일반판매,판매,2021,2
13492,2024-03-21,5,217,10,2,1,정상,일반판매,판매,2022,3
13493,2024-03-21,5,217,10,5,1,정상,증정판매,판매,2022,3
13494,2024-03-21,5,205,3,5,1,정상,일반판매,판매,2024,2
13495,2024-03-21,5,2887,9,1,1,정상,일반판매,판매,2023,3
13496,2024-03-21,5,87,16,2,1,정상,일반판매,판매,2017,8
13497,2024-03-22,5,259,3,1,1,정상,일반판매,판매,2024,3
13498,2024-03-22,5,2888,6,1,1,정상,일반판매,판매,2023,4
13499,2024-03-22,5,256,13,1,1,정상,일반판매,판매,2024,3
13500,2024-03-22,5,117,7,1,1,정상,일반판매,판매,2024,2
13501,2024-03-22,5,418,3,5,1,기획,일반판매,판매,2023,9
13502,2024-03-22,5,2863,1,1,1,정상,일반판매,판매,2021,3
13503,2024-03-22,5,1344,9,1,1,정상,일반판매,판매,2023,2
13504,2024-03-22,5,236,7,5,1,정상,일반판매,판매,2024,2
13505,2024-03-22,5,178,23,4,1,정상,일반판매,판매,2024,2
13506,2024-03-22,5,203,32,4,1,정상,일반판매,판매,2024,2
13507,2024-03-22,5,2363,3,5,1,정상,일반판매,판매,2023,11
13508,2024-03-22,5,2889,1,2,1,정상,일반판매,판매,2021,3
13509,2024-03-22,5,2890,3,1,1,정상,일반판매,판매,2020,3
13510,2024-03-22,5,1358,3,2,1,정상,일반판매,판매,2017,11
13511,2024-03-22,5,321,35,1,1,정상,일반판매,판매,2024,3
13512,2024-03-22,5,286,9,1,1,정상,일반판매,판매,2024,3
13513,2024-03-22,5,205,3,2,1,정상,일반판매,판매,2024,2
13514,2024-03-22,5,185,17,1,1,정상,일반판매,판매,2024,2
13515,2024-03-22,5,2890,3,1,1,정상,일반판매,반품,2020,3
13516,2024-03-22,5,1358,3,2,1,정상,일반판매,반품,2017,11
13517,2024-03-22,5,321,35,1,1,정상,일반판매,반품,2024,3
13518,2024-03-22,5,286,9,1,1,정상,일반판매,반품,2024,3
13519,2024-03-22,5,2890,3,1,1,정상,일반판매,판매,2020,3
13520,2024-03-22,5,1358,3,2,1,정상,일반판매,판매,2017,11
13521,2024-03-22,5,321,35,1,1,정상,일반판매,판매,2024,3
13522,2024-03-22,5,286,9,1,1,정상,일반판매,판매,2024,3
13523,2024-03-23,5,2891,28,1,1,정상,일반판매,판매,2024,3
13524,2024-03-23,5,1418,24,1,1,정상,일반판매,판매,2023,4
13525,2024-03-23,5,2892,7,4,1,정상,일반판매,판매,2019,4
13526,2024-03-23,5,2893,6,4,1,정상,일반판매,판매,2018,1
13527,2024-03-23,5,205,3,4,1,정상,일반판매,판매,2024,2
13528,2024-03-23,5,2894,3,1,1,정상,일반판매,판매,2020,3
13529,2024-03-23,5,223,1,1,1,정상,일반판매,판매,2024,2
13530,2024-03-23,5,259,3,1,1,정상,일반판매,판매,2024,3
13531,2024-03-23,5,170,3,1,1,정상,일반판매,판매,2024,2
13532,2024-03-23,5,230,15,1,1,정상,일반판매,판매,2024,3
13533,2024-03-23,5,117,7,1,1,정상,일반판매,판매,2024,2
13534,2024-03-23,5,2895,18,1,1,정상,일반판매,판매,2021,9
13535,2024-03-23,5,233,2,2,1,정상,일반판매,판매,2024,2
13536,2024-03-23,5,1401,1,1,1,정상,일반판매,판매,2023,9
13537,2024-03-23,5,180,39,1,1,정상,일반판매,판매,2024,2
13538,2024-03-23,5,117,7,1,1,정상,일반판매,판매,2024,2
13539,2024-03-23,5,117,3,1,1,정상,일반판매,판매,2024,2
13540,2024-03-23,5,117,15,1,1,정상,일반판매,판매,2024,2
13541,2024-03-23,5,356,34,1,1,정상,일반판매,판매,2024,4
13542,2024-03-23,5,259,3,1,1,정상,일반판매,판매,2024,3
13543,2024-03-23,5,2310,3,4,1,정상,일반판매,판매,2017,9
13544,2024-03-23,5,1773,34,1,1,정상,일반판매,판매,2024,3
13545,2024-03-23,5,297,3,2,1,정상,일반판매,판매,2024,3
13546,2024-03-23,5,217,10,5,1,정상,일반판매,판매,2022,3
13547,2024-03-23,5,217,10,2,1,정상,증정판매,판매,2022,3
13548,2024-03-25,5,1099,27,1,1,정상,일반판매,판매,2022,2
13549,2024-03-25,5,290,3,1,1,정상,일반판매,판매,2023,9
13550,2024-03-25,5,290,17,1,1,정상,일반판매,판매,2023,9
13551,2024-03-25,5,1286,13,1,1,정상,일반판매,판매,2024,2
13552,2024-03-25,5,246,1,1,1,정상,일반판매,판매,2024,2
13553,2024-03-25,5,248,1,1,1,정상,일반판매,판매,2023,3
13554,2024-03-25,5,1351,2,1,1,정상,일반판매,판매,2024,3
13555,2024-03-25,5,1517,32,2,1,정상,일반판매,판매,2024,2
13556,2024-03-25,5,246,3,1,1,정상,일반판매,판매,2024,2
13557,2024-03-25,5,264,18,1,1,정상,일반판매,판매,2024,3
13558,2024-03-25,5,648,18,1,1,정상,일반판매,판매,2024,1
13559,2024-03-25,5,302,3,1,1,정상,일반판매,판매,2024,4
13560,2024-03-25,5,1351,2,1,1,정상,일반판매,판매,2024,3
13561,2024-03-26,5,2172,8,1,1,정상,일반판매,판매,2022,10
13562,2024-03-26,5,217,10,2,1,정상,일반판매,판매,2022,3
13563,2024-03-26,5,217,10,2,1,정상,증정판매,판매,2022,3
13564,2024-03-26,5,2896,9,1,1,정상,일반판매,판매,2023,3
13565,2024-03-26,5,360,1,1,1,정상,일반판매,판매,2024,2
13566,2024-03-26,5,300,7,1,1,정상,일반판매,판매,2023,9
13567,2024-03-26,5,223,1,1,1,정상,일반판매,판매,2024,2
13568,2024-03-26,5,1264,13,1,1,정상,일반판매,판매,2024,2
13569,2024-03-26,5,252,37,1,1,정상,일반판매,판매,2024,3
13570,2024-03-26,5,2489,60,10,1,정상,일반판매,판매,2017,8
13571,2024-03-26,5,348,28,1,1,정상,일반판매,판매,2024,4
13572,2024-03-26,5,1099,27,1,1,정상,일반판매,반품,2022,2
13573,2024-03-26,5,1099,27,1,1,정상,일반판매,판매,2022,2
13574,2024-03-26,5,71,2,1,1,정상,일반판매,반품,2023,11
13575,2024-03-26,5,205,3,5,1,정상,일반판매,판매,2024,2
13576,2024-03-27,5,2852,7,1,1,정상,일반판매,판매,2024,3
13577,2024-03-27,5,185,17,1,1,정상,일반판매,판매,2024,2
13578,2024-03-27,5,2889,1,5,1,정상,일반판매,판매,2021,3
13579,2024-03-27,5,283,9,1,1,정상,일반판매,판매,2024,3
13580,2024-03-27,5,2780,9,1,1,정상,일반판매,판매,2023,3
13581,2024-03-27,5,2897,3,1,1,정상,일반판매,판매,2023,9
13582,2024-03-27,5,87,16,7,1,정상,일반판매,판매,2017,8
13583,2024-03-27,5,165,6,1,1,정상,일반판매,판매,2024,2
13584,2024-03-27,5,2841,3,5,1,정상,일반판매,판매,2017,9
13585,2024-03-27,5,439,3,1,1,정상,일반판매,판매,2024,4
13586,2024-03-27,5,2071,5,1,1,정상,일반판매,판매,2024,2
13587,2024-03-27,5,2898,3,5,1,정상,일반판매,판매,2022,9
13588,2024-03-27,5,128,17,1,1,정상,일반판매,판매,2024,2
13589,2024-03-27,5,128,7,1,1,정상,일반판매,판매,2024,2
13590,2024-03-27,5,2899,1,1,1,정상,일반판매,판매,2021,2
13591,2024-03-27,5,2900,30,1,1,정상,일반판매,판매,2019,3
13592,2024-03-27,5,1100,17,1,1,정상,일반판매,판매,2019,3
13593,2024-03-27,5,128,17,1,1,정상,일반판매,판매,2024,2
13594,2024-03-27,5,225,26,1,1,정상,일반판매,판매,2024,3
13595,2024-03-27,5,2901,9,1,1,정상,일반판매,판매,2022,8
13596,2024-03-27,5,2902,28,1,1,정상,일반판매,판매,2022,7
13597,2024-03-27,5,246,1,1,1,정상,일반판매,판매,2024,2
13598,2024-03-27,5,246,3,1,1,정상,일반판매,판매,2024,2
13599,2024-03-27,5,185,9,1,1,정상,일반판매,판매,2024,2
13600,2024-03-27,5,275,6,1,1,정상,일반판매,판매,2024,3
13601,2024-03-27,5,2903,17,1,1,정상,일반판매,판매,2023,3
13602,2024-03-27,5,236,7,5,1,정상,일반판매,판매,2024,2
13603,2024-03-27,5,261,3,1,1,정상,일반판매,판매,2024,3
13604,2024-03-27,5,2904,3,1,1,정상,일반판매,판매,2022,4
13605,2024-03-28,5,1141,13,1,1,정상,일반판매,판매,2024,2
13606,2024-03-28,5,2905,7,1,1,정상,일반판매,판매,2018,9
13607,2024-03-28,5,178,23,5,1,정상,일반판매,판매,2024,2
13608,2024-03-28,5,2906,13,1,1,정상,일반판매,판매,2024,2
13609,2024-03-28,5,194,22,1,1,정상,일반판매,판매,2024,2
13610,2024-03-28,5,2907,8,1,1,정상,일반판매,판매,2022,2
13611,2024-03-28,5,356,34,1,1,정상,일반판매,판매,2024,4
13612,2024-03-28,5,2908,17,1,1,정상,일반판매,판매,2023,2
13613,2024-03-28,5,413,17,1,1,정상,일반판매,판매,2024,4
13614,2024-03-28,5,134,29,1,1,정상,일반판매,판매,2024,2
13615,2024-03-28,5,133,6,1,1,정상,일반판매,판매,2024,2
13616,2024-03-28,5,134,1,1,1,정상,일반판매,판매,2024,2
13617,2024-03-28,5,140,28,1,1,정상,일반판매,판매,2024,2
13618,2024-03-28,5,100,24,1,1,정상,일반판매,판매,2022,11
13619,2024-03-28,5,2909,24,1,1,정상,일반판매,판매,2021,3
13620,2024-03-28,5,1141,13,1,1,정상,일반판매,반품,2024,2
13621,2024-03-29,5,223,1,1,1,정상,일반판매,판매,2024,2
13622,2024-03-29,5,1326,3,1,1,정상,일반판매,판매,2020,7
13623,2024-03-29,5,441,9,1,1,정상,일반판매,판매,2023,3
13624,2024-03-29,5,1326,3,1,1,정상,일반판매,판매,2020,7
13625,2024-03-29,5,1326,45,1,1,정상,일반판매,판매,2020,7
13626,2024-03-29,5,1356,4,4,1,정상,일반판매,판매,2022,2
13627,2024-03-29,5,1356,4,1,1,정상,일반판매,판매,2022,2
13628,2024-03-29,5,1356,4,4,1,정상,일반판매,판매,2022,2
13629,2024-03-29,5,418,3,5,1,기획,일반판매,판매,2023,9
13630,2024-03-29,5,418,3,2,1,기획,일반판매,판매,2023,9
13631,2024-03-29,5,243,6,1,1,정상,일반판매,판매,2024,2
13632,2024-03-29,5,283,6,1,1,정상,일반판매,판매,2024,3
13633,2024-03-29,5,2428,13,4,1,정상,일반판매,판매,2024,2
13634,2024-03-29,5,1763,9,1,1,정상,일반판매,판매,2023,6
13635,2024-03-29,5,1739,12,1,1,정상,일반판매,판매,2023,9
13636,2024-03-29,5,1494,3,1,1,정상,일반판매,판매,2024,3
13637,2024-03-29,5,2489,60,10,1,정상,일반판매,판매,2017,8
13638,2024-03-29,5,1351,2,1,1,정상,일반판매,판매,2024,3
13639,2024-03-29,5,1351,2,1,1,정상,일반판매,반품,2024,3
13640,2024-03-29,5,1763,9,1,1,정상,일반판매,반품,2023,6
13641,2024-03-29,5,1739,12,1,1,정상,일반판매,반품,2023,9
13642,2024-03-29,5,1494,3,1,1,정상,일반판매,반품,2024,3
13643,2024-03-29,5,2489,60,10,1,정상,일반판매,반품,2017,8
13644,2024-03-29,5,396,29,1,1,정상,일반판매,판매,2024,4
13645,2024-03-29,5,1739,12,1,1,정상,일반판매,판매,2023,9
13646,2024-03-29,5,1494,3,1,1,정상,일반판매,판매,2024,3
13647,2024-03-29,5,2489,60,10,1,정상,일반판매,판매,2017,8
13648,2024-03-29,5,232,3,1,1,정상,일반판매,판매,2023,10
13649,2024-03-29,5,1102,25,1,1,정상,일반판매,판매,2024,2
13650,2024-03-29,5,127,3,1,1,정상,일반판매,판매,2024,2
13651,2024-03-29,5,185,9,1,1,정상,일반판매,판매,2024,2
13652,2024-03-29,5,365,6,1,1,정상,일반판매,판매,2024,3
13653,2024-03-29,5,1379,17,1,1,정상,일반판매,판매,2023,9
13654,2024-03-29,5,236,7,5,1,정상,일반판매,판매,2024,2
13655,2024-03-29,5,185,17,1,1,정상,일반판매,판매,2024,2
13656,2024-03-29,5,2910,29,1,1,정상,일반판매,판매,2024,2
13657,2024-03-29,5,1202,30,1,1,정상,일반판매,판매,2024,2
13658,2024-03-29,5,217,10,5,1,정상,일반판매,판매,2022,3
13659,2024-03-29,5,217,10,2,1,정상,증정판매,판매,2022,3
