?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
1618,2024-05-29,직영점,A0020,부산모라점(직),6,정상,일반판매,AJE3TS013,S-이중랍빠T,PK,핑크,F,판매,의류,2022,5월,3,티셔츠,013
1619,2024-05-29,직영점,A0020,부산모라점(직),6,정상,일반판매,ALB3TS006,C-OCJRHN-허니베어맨투맨,,네이비,F,판매,의류,2024,2월,3,티셔츠,006
1620,2024-05-29,직영점,A0020,부산모라점(직),6,정상,일반판매,KKD7AC019,K리나후드아노락JP,BK,블랙,F,판매,이벤트상품,2023,4월,7,스크래치특가,019
1621,2024-05-29,직영점,A0020,부산모라점(직),6,정상,일반판매,ALF7JP001,3-SCLRHN-스윙린넨JP,WH,화이트,F,판매,의류,2024,6월,7,점퍼,001
1622,2024-05-29,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,L,판매,의류,2024,5월,3,데님,004
1623,2024-05-29,직영점,A0020,부산모라점(직),7,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,M,판매,의류,2024,4월,3,바지,005
1624,2024-05-29,직영점,A0020,부산모라점(직),7,정상,일반판매,ALD3SL002,S-CFPXC9-썸머고방부츠컷SL,GR,회색,L,판매,의류,2024,4월,3,바지,002
1625,2024-05-29,직영점,A0020,부산모라점(직),7,정상,일반판매,ALE3PT007,3-SCPXJ8-썸머조거팬츠,BK,블랙,L,판매,의류,2024,5월,3,바지,007
1626,2024-05-29,직영점,A0020,부산모라점(직),7,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,PP,퍼플,F,판매,의류,2024,6월,3,점퍼,002
1627,2024-05-29,직영점,A0020,부산모라점(직),7,정상,일반판매,AKD3TS038,C-실켓베리라운드티,GR,회색,F,판매,의류,2023,4월,3,티셔츠,038
1628,2024-05-29,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,,네이비,F,판매,의류,2024,4월,3,베스트,001
1629,2024-05-29,직영점,A0020,부산모라점(직),9,정상,일반판매,ALF3DP001,3-SCCX15-콤비하프데님,LL,연청,M,판매,의류,2024,6월,3,데님,001
1630,2024-05-29,직영점,A0020,부산모라점(직),9,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,M,판매,의류,2024,5월,3,바지,002
1631,2024-05-30,직영점,A0020,부산모라점(직),1,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,L,판매,의류,2024,6월,3,바지,002
1632,2024-05-30,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD7PT004,3-SCLXT0-롱린넨PT,OR,오렌지,F,판매,의류,2024,4월,7,바지,004
1633,2024-05-30,직영점,A0020,부산모라점(직),1,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,L,판매,의류,2024,6월,3,데님,002
1634,2024-05-30,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,S,판매,의류,2024,4월,3,바지,006
1635,2024-05-30,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD3DP002,3-SCCXT4-오레오4부데님,ML,중청,L,판매,의류,2024,4월,3,데님,002
1636,2024-05-30,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,XL,판매,의류,2024,5월,3,바지,005
1637,2024-05-30,직영점,A0020,부산모라점(직),5,정상,일반판매,BLF4SB008,미니통굽샌들(V32),BE,베이지,45,판매,잡화,2024,6월,4,신발,008
1638,2024-05-30,직영점,A0020,부산모라점(직),5,정상,일반판매,KLA7AC001,K스카이크로스백(24),BK,블랙,F,판매,이벤트상품,2024,1월,7,스크래치특가,001
1639,2024-05-30,직영점,A0020,부산모라점(직),5,정상,일반판매,ALF3DP001,3-SCCX15-콤비하프데님,LL,연청,L,판매,의류,2024,6월,3,데님,001
1640,2024-05-30,직영점,A0020,부산모라점(직),5,정상,일반판매,BLF4GV001,패턴장갑,XX,XX,F,판매,잡화,2024,6월,4,장갑,001
1641,2024-05-30,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,판매,의류,2024,5월,3,블라우스,002
1642,2024-05-30,직영점,A0020,부산모라점(직),7,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,L,판매,의류,2024,5월,3,데님,004
1643,2024-05-30,직영점,A0020,부산모라점(직),8,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,M,판매,의류,2024,5월,3,바지,002
1644,2024-05-30,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD3JK001,3-CCCSAN-고방자켓,BK,블랙,F,판매,의류,2024,4월,3,자켓,001
1645,2024-05-30,직영점,A0020,부산모라점(직),9,정상,일반판매,AKE3PT013,C-뒷밴딩5부팬츠,ML,중청,S,판매,의류,2023,5월,3,바지,013
1646,2024-05-30,직영점,A0020,부산모라점(직),9,정상,일반판매,BLD4SC008,포인중목삭스(2pcs),XX,XX,F,판매,잡화,2024,4월,4,양말,008
1647,2024-05-30,직영점,A0020,부산모라점(직),10,정상,일반판매,ALE3DP005,3-OCCXC9-블루부츠컷데님,DL,진청,L,판매,의류,2024,5월,3,데님,005
1648,2024-05-31,직영점,A0020,부산모라점(직),1,정상,일반판매,ALF7WS003,3-OCLSHN-포인린넨셔츠,RE,레드,F,판매,의류,2024,6월,7,남방,003
1649,2024-05-31,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,PK,핑크,F,판매,의류,2024,4월,3,티셔츠,008
1650,2024-05-31,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE7BL001,3-OCPRHN-R셔링블라우스,GE,그린,F,판매,의류,2024,5월,7,블라우스,001
1651,2024-05-31,직영점,A0020,부산모라점(직),3,정상,일반판매,BKJ4SC001,체키삭스(2pcs),XX,XX,F,판매,잡화,2023,10월,4,양말,001
1652,2024-05-31,직영점,A0020,부산모라점(직),3,정상,일반판매,BLD4SC008,포인중목삭스(2pcs),XX,XX,F,판매,잡화,2024,4월,4,양말,008
1653,2024-05-31,직영점,A0020,부산모라점(직),4,정상,일반판매,BLE4CP002,종이조개썬캡,GE,그린,F,판매,잡화,2024,5월,4,모자,002
1654,2024-05-31,직영점,A0020,부산모라점(직),5,정상,일반판매,AKI3BL007,S-코어7부BL,CG,차콜그레이,F,판매,의류,2023,9월,3,블라우스,007
1655,2024-05-31,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3JP012,3-OCPHHN-레이스프릴JP,PP,퍼플,F,반품,의류,2024,5월,3,점퍼,012
1656,2024-05-31,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,M,반품,의류,2024,5월,3,데님,004
1657,2024-05-31,직영점,A0020,부산모라점(직),7,정상,일반판매,ALE3JP012,3-OCPHHN-레이스프릴JP,PP,퍼플,F,판매,의류,2024,5월,3,점퍼,012
1658,2024-05-31,직영점,A0020,부산모라점(직),7,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매,의류,2024,6월,3,바지,002
1659,2024-06-01,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,L,판매,의류,2024,4월,3,데님,003
1660,2024-06-01,직영점,A0020,부산모라점(직),2,정상,일반판매,AIG3PT018,S-MO5부,KH,카키,F,판매,의류,2021,7월,3,바지,018
1661,2024-06-01,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE3JP012,3-OCPHHN-레이스프릴JP,PP,퍼플,F,판매,의류,2024,5월,3,점퍼,012
1662,2024-06-01,직영점,A0020,부산모라점(직),4,정상,일반판매,BKF4SB001,큐빅중굽슬리퍼(이선),RE,레드,35,판매,잡화,2023,6월,4,신발,001
1663,2024-06-01,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD7KT002,J-TCARHN-셜리단가라KT,GE,그린,F,판매,의류,2024,4월,7,니트,002
1664,2024-06-01,직영점,A0020,부산모라점(직),5,정상,일반판매,KLC7AC005,K스프링어깨숄,PP,퍼플,F,판매,이벤트상품,2024,3월,7,스크래치특가,005
1665,2024-06-01,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매,의류,2024,5월,3,남방,006
1666,2024-06-01,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,L,판매,의류,2024,5월,3,바지,005
1667,2024-06-01,직영점,A0020,부산모라점(직),7,정상,일반판매,AKD3TS043,S-화이트홀T,SO,소라,F,판매,의류,2023,4월,3,티셔츠,043
1668,2024-06-01,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,M,판매,의류,2024,4월,3,데님,003
1669,2024-06-01,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,M,판매,의류,2024,4월,3,바지,005
1670,2024-06-01,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,L,판매,의류,2024,4월,3,데님,003
1671,2024-06-01,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,M,판매,의류,2024,4월,3,데님,003
1672,2024-06-02,직영점,A0020,부산모라점(직),1,정상,일반판매,BIF4MF006,진주알파벳,GR,회색,F,판매,잡화,2021,6월,4,머플러,006
1673,2024-06-02,직영점,A0020,부산모라점(직),1,정상,일반판매,BLF4MF004,레이스린넨스카프,BE,베이지,F,판매,잡화,2024,6월,4,머플러,004
1674,2024-06-02,직영점,A0020,부산모라점(직),1,정상,일반판매,BLF4MF005,린넨삼각스카프,WH,화이트,F,판매,잡화,2024,6월,4,머플러,005
1675,2024-06-02,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,BK,블랙,F,판매,의류,2024,5월,7,니트나시,002
1676,2024-06-02,직영점,A0020,부산모라점(직),1,정상,일반판매,BLD4SC003,포포삭스(2pcs),XX,XX,F,판매,잡화,2024,4월,4,양말,003
1677,2024-06-02,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE3WS007,3-ECCSHN-세로줄카라,,네이비,F,판매,의류,2024,5월,3,남방,007
1678,2024-06-02,직영점,A0020,부산모라점(직),2,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,S,판매,의류,2024,4월,3,데님,005
1679,2024-06-03,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE3KT004,3-SSLRHN-홀가라운니트,SO,소라,F,판매,의류,2024,5월,3,니트,004
1680,2024-06-03,직영점,A0020,부산모라점(직),2,정상,일반판매,AKG3OP012,C-클리프OPS,BR,브라운,F,판매,의류,2023,7월,3,원피스,012
1681,2024-06-03,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE3WS005,3-ECCSHN-물결나염,WH,화이트,F,판매,의류,2024,5월,3,남방,005
1682,2024-06-03,직영점,A0020,부산모라점(직),3,정상,일반판매,ALF3JK002,3-OCLSHN-자수마자켓,BL,블루,F,판매,의류,2024,6월,3,자켓,002
1683,2024-06-03,직영점,A0020,부산모라점(직),3,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,S,판매,의류,2024,6월,3,바지,002
1684,2024-06-03,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3JP012,3-OCPHHN-레이스프릴JP,PP,퍼플,F,판매,의류,2024,5월,3,점퍼,012
1685,2024-06-03,직영점,A0020,부산모라점(직),5,정상,일반판매,ALE3JP012,3-OCPHHN-레이스프릴JP,PP,퍼플,F,반품,의류,2024,5월,3,점퍼,012
1686,2024-06-03,직영점,A0020,부산모라점(직),6,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,M,판매,의류,2024,6월,3,데님,002
1687,2024-06-03,직영점,A0020,부산모라점(직),7,정상,일반판매,AJH7BL005,스틱BL,WH,화이트,F,판매,의류,2022,8월,7,블라우스,005
1688,2024-06-03,직영점,A0020,부산모라점(직),7,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매,의류,2024,5월,7,니트나시,001
1689,2024-06-03,직영점,A0020,부산모라점(직),8,정상,일반판매,BGC3MF008,패치주름스카프,PK,핑크,F,판매,잡화,2019,3월,3,머플러,008
1690,2024-06-03,직영점,A0020,부산모라점(직),8,정상,일반판매,BGC3MF008,패치주름스카프,YE,옐로우,F,판매,잡화,2019,3월,3,머플러,008
1691,2024-06-04,직영점,A0020,부산모라점(직),1,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,BL,블루,F,판매,의류,2024,6월,7,블라우스,004
1692,2024-06-04,직영점,A0020,부산모라점(직),2,정상,일반판매,AKC3SK013,C-벨트코튼프리SK,LP,라이트핑크,F,판매,의류,2023,3월,3,스커트,013
1693,2024-06-04,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매,의류,2024,6월,3,바지,004
1694,2024-06-04,직영점,A0020,부산모라점(직),3,정상,일반판매,AJF3PT014,C-로렌8부,,네이비,M,판매,의류,2022,6월,3,바지,014
1695,2024-06-04,직영점,A0020,부산모라점(직),4,정상,일반판매,AKI7KT007,J-심플단니트,RE,레드,F,판매,의류,2023,9월,7,니트,007
1696,2024-06-04,직영점,A0020,부산모라점(직),4,정상,일반판매,ALF3PT001,3-SCPXWL-바삭치마바지,BK,블랙,F,판매,의류,2024,6월,3,바지,001
1697,2024-06-04,직영점,A0020,부산모라점(직),5,정상,일반판매,ALF3JK007,3-SSLSHN-로니JK,GE,그린,F,판매,의류,2024,6월,3,자켓,007
1698,2024-06-04,직영점,A0020,부산모라점(직),6,정상,일반판매,AKD3TS013,C-버니루즈핏T,SO,소라,F,판매,의류,2023,4월,3,티셔츠,013
1699,2024-06-04,직영점,A0020,부산모라점(직),7,정상,일반판매,ALE7KT004,3-OCAFHN-하트포인니트,BL,블루,F,판매,의류,2024,5월,7,니트,004
1700,2024-06-04,직영점,A0020,부산모라점(직),8,정상,일반판매,ALE3JP001,3-OCPHHN-어바웃후드점퍼,BE,베이지,F,판매,의류,2024,5월,3,점퍼,001
1701,2024-06-04,직영점,A0020,부산모라점(직),8,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,GE,그린,F,판매,의류,2024,6월,3,자켓,001
1702,2024-06-04,직영점,A0020,부산모라점(직),8,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,F,판매,의류,2024,5월,3,바지,002
1703,2024-06-04,직영점,A0020,부산모라점(직),8,정상,일반판매,ALF7WS001,3-SCLSHN-라미단추셔츠,PP,퍼플,F,판매,의류,2024,6월,7,남방,001
1704,2024-06-05,직영점,A0020,부산모라점(직),1,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,PP,퍼플,F,판매,의류,2024,6월,3,블라우스,004
1705,2024-06-05,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,BK,블랙,S,판매,의류,2024,5월,3,바지,005
1706,2024-06-05,직영점,A0020,부산모라점(직),3,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매,의류,2024,6월,3,자켓,001
1707,2024-06-05,직영점,A0020,부산모라점(직),4,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,GE,그린,F,판매,의류,2024,5월,3,가디건,001
1708,2024-06-05,직영점,A0020,부산모라점(직),5,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,GE,그린,F,판매,의류,2024,6월,3,블라우스,015
1709,2024-06-05,직영점,A0020,부산모라점(직),6,정상,일반판매,ALF3BL013,3-CCCSHN-포켓체크BL,GE,그린,F,판매,의류,2024,6월,3,블라우스,013
1710,2024-06-05,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BK,블랙,F,판매,의류,2024,5월,3,원피스,011
1711,2024-06-05,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매,의류,2024,5월,3,남방,006
1712,2024-06-05,직영점,A0020,부산모라점(직),7,정상,일반판매,AJG3DP002,C-밀키부츠데님,LL,연청,M,판매,의류,2022,7월,3,데님,002
1713,2024-06-05,직영점,A0020,부산모라점(직),8,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매,의류,2024,6월,3,바지,002
1714,2024-06-06,직영점,A0020,부산모라점(직),1,정상,일반판매,ALG3BL004,3-CCCCHN-고방카라체크BL,CK,체크,F,판매,의류,2024,7월,3,블라우스,004
1715,2024-06-06,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3BL012,3-FCCSHN-플라워스트링BL,BL,블루,F,판매,의류,2024,6월,3,블라우스,012
1716,2024-06-06,직영점,A0020,부산모라점(직),3,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매,의류,2024,6월,3,바지,004
1717,2024-06-06,직영점,A0020,부산모라점(직),4,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매,의류,2024,6월,3,바지,002
1718,2024-06-06,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,BK,블랙,F,판매,의류,2024,4월,3,티셔츠,004
1719,2024-06-06,직영점,A0020,부산모라점(직),6,정상,일반판매,BKE3BG001,심플미니크로스백,PK,핑크,F,판매,잡화,2023,5월,3,가방,001
1720,2024-06-06,직영점,A0020,부산모라점(직),7,정상,일반판매,KLC7AC007,KJ-비즈지퍼백팩,BK,블랙,F,판매,이벤트상품,2024,3월,7,스크래치특가,007
1721,2024-06-07,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,M,판매,의류,2024,4월,3,바지,006
1722,2024-06-07,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3TS001,3-SCLRHN-린넨왕관T,GE,그린,F,판매,의류,2024,6월,3,티셔츠,001
1723,2024-06-07,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,BE,베이지,S,판매,의류,2024,4월,3,바지,005
1724,2024-06-07,직영점,A0020,부산모라점(직),4,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BR,브라운,F,판매,의류,2024,4월,7,바지,003
1725,2024-06-07,직영점,A0020,부산모라점(직),5,정상,일반판매,BLF4GV003,레이스반토시,XX,XX,F,판매,잡화,2024,6월,4,장갑,003
1726,2024-06-07,직영점,A0020,부산모라점(직),6,정상,일반판매,ALF3TS005,3-OCJRON-블링맨투맨,GE,그린,F,판매,의류,2024,6월,3,티셔츠,005
1727,2024-06-07,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,GE,그린,F,판매,의류,2024,5월,3,점퍼,008
1728,2024-06-08,직영점,A0020,부산모라점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,008
1729,2024-06-08,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BE,베이지,F,판매,의류,2024,6월,3,티셔츠나시,001
1730,2024-06-08,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BK,블랙,F,판매,의류,2024,6월,3,티셔츠나시,001
1731,2024-06-08,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,WH,화이트,F,판매,의류,2024,4월,7,티셔츠,005
1732,2024-06-08,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,WH,화이트,F,판매,의류,2024,5월,3,점퍼,006
1733,2024-06-08,직영점,A0020,부산모라점(직),3,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,KH,카키,M,판매,의류,2024,2월,3,바지,003
1734,2024-06-08,직영점,A0020,부산모라점(직),4,정상,일반판매,BLE4CP002,종이조개썬캡,BE,베이지,F,판매,잡화,2024,5월,4,모자,002
1735,2024-06-08,직영점,A0020,부산모라점(직),5,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,판매,의류,2024,5월,3,블라우스,002
1736,2024-06-10,직영점,A0020,부산모라점(직),1,정상,일반판매,BLF4MF004,레이스린넨스카프,MT,민트,F,판매,잡화,2024,6월,4,머플러,004
1737,2024-06-10,직영점,A0020,부산모라점(직),1,정상,일반판매,BKC4MF002,나비꽃머플러,IV,아이보리,F,판매,잡화,2023,3월,4,머플러,002
1738,2024-06-10,직영점,A0020,부산모라점(직),2,정상,일반판매,ALF7JP002,3-SCLRHN-스트링린넨JP,BK,블랙,F,판매,의류,2024,6월,7,점퍼,002
1739,2024-06-10,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매,의류,2024,5월,3,남방,006
1740,2024-06-10,직영점,A0020,부산모라점(직),2,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매,의류,2024,5월,3,블라우스,001
1741,2024-06-10,직영점,A0020,부산모라점(직),2,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매,잡화,2024,6월,4,장갑,002
1742,2024-06-10,직영점,A0020,부산모라점(직),2,정상,일반판매,BKI4SC005,포인자수덧신(2pcs),XX,XX,F,판매,잡화,2023,9월,4,양말,005
1743,2024-06-10,직영점,A0020,부산모라점(직),3,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매,의류,2024,5월,3,남방,006
1744,2024-06-10,직영점,A0020,부산모라점(직),3,정상,일반판매,AKJ7PT007,J-벨트코튼일자통,BK,블랙,M,판매,의류,2023,10월,7,바지,007
1745,2024-06-10,직영점,A0020,부산모라점(직),4,정상,일반판매,AJG3OP016,C-위닝OP,RE,레드,F,판매,의류,2022,7월,3,원피스,016
1746,2024-06-10,직영점,A0020,부산모라점(직),5,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,WH,화이트,F,판매,의류,2024,4월,7,티셔츠,003
1747,2024-06-10,직영점,A0020,부산모라점(직),6,정상,일반판매,AJF3JP026,S-실버JP,PK,핑크,F,판매,의류,2022,6월,3,점퍼,026
1748,2024-06-11,직영점,A0020,부산모라점(직),1,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PK,핑크,F,판매,의류,2024,6월,3,블라우스,001
1749,2024-06-11,직영점,A0020,부산모라점(직),1,정상,일반판매,ALD3KT004,3-SSLVHN-홀가V넥캡니트,,네이비,F,판매,의류,2024,4월,3,니트,004
1750,2024-06-11,직영점,A0020,부산모라점(직),2,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매,잡화,2024,6월,4,장갑,002
1751,2024-06-11,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,XL,판매,의류,2024,4월,3,바지,004
1752,2024-06-11,직영점,A0020,부산모라점(직),4,정상,일반판매,BLD4CP007,플랩썬햇,GE,그린,F,판매,잡화,2024,4월,4,모자,007
1753,2024-06-11,직영점,A0020,부산모라점(직),5,정상,일반판매,ALF7JP001,3-SCLRHN-스윙린넨JP,WH,화이트,F,판매,의류,2024,6월,7,점퍼,001
1754,2024-06-11,직영점,A0020,부산모라점(직),6,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,S,판매,의류,2024,5월,3,바지,002
1755,2024-06-11,직영점,A0020,부산모라점(직),7,정상,일반판매,ALD3JK007,3-SSLTHN-린넨더블JK,CC,코코아,F,판매,의류,2024,4월,3,자켓,007
1756,2024-06-11,직영점,A0020,부산모라점(직),7,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BK,블랙,F,판매,의류,2024,6월,3,티셔츠나시,001
1757,2024-06-11,직영점,A0020,부산모라점(직),7,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,M,판매,의류,2024,5월,3,바지,002
1758,2024-06-11,직영점,A0020,부산모라점(직),8,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,BK,블랙,S,반품,의류,2024,5월,3,바지,002
1759,2024-06-11,직영점,A0020,부산모라점(직),9,정상,일반판매,ALD7TS007,3-OCCRHN-선셋T,WH,화이트,F,판매,의류,2024,4월,7,티셔츠,007
1760,2024-06-11,직영점,A0020,부산모라점(직),10,정상,일반판매,ALE3TS018,3-OCCRHN-스튜디오T,PK,핑크,F,판매,의류,2024,5월,3,티셔츠,018
1761,2024-06-11,직영점,A0020,부산모라점(직),11,정상,일반판매,BLC4CP001,잔꽃해바라기,PK,핑크,F,판매,잡화,2024,3월,4,모자,001
1762,2024-06-11,직영점,A0020,부산모라점(직),11,정상,일반판매,ALG3BL004,3-CCCCHN-고방카라체크BL,CK,체크,F,판매,의류,2024,7월,3,블라우스,004
1763,2024-06-11,직영점,A0020,부산모라점(직),11,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,BL,블루,F,판매,의류,2024,5월,3,남방,006
1764,2024-06-12,직영점,A0020,부산모라점(직),1,정상,일반판매,BLF4SB002,비즈글리터샌들(500-2),SI,실버,35,판매,잡화,2024,6월,4,신발,002
1765,2024-06-12,직영점,A0020,부산모라점(직),2,기획,일반판매,AKI4PT002,M-리엔조거팬츠,,네이비,S,판매,의류,2023,9월,4,바지,002
1766,2024-06-12,직영점,A0020,부산모라점(직),2,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매,잡화,2024,6월,4,장갑,002
1767,2024-06-12,직영점,A0020,부산모라점(직),3,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,L,판매,의류,2024,4월,3,바지,004
1768,2024-06-12,직영점,A0020,부산모라점(직),4,정상,일반판매,ALF7JP002,3-SCLRHN-스트링린넨JP,BK,블랙,F,판매,의류,2024,6월,7,점퍼,002
1769,2024-06-12,직영점,A0020,부산모라점(직),5,정상,일반판매,AIG7JP001,물나염숏JP,MT,민트,F,판매,의류,2021,7월,7,점퍼,001
1770,2024-06-12,직영점,A0020,부산모라점(직),6,정상,일반판매,AJH7BL005,스틱BL,WH,화이트,F,판매,의류,2022,8월,7,블라우스,005
1771,2024-06-12,직영점,A0020,부산모라점(직),6,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,WH,화이트,F,판매,의류,2024,6월,3,블라우스,004
1772,2024-06-12,직영점,A0020,부산모라점(직),7,정상,일반판매,ALG3SK001,3-OCPXXL-테잎밴딩스커트,BK,블랙,F,판매,의류,2024,7월,3,스커트,001
1773,2024-06-12,직영점,A0020,부산모라점(직),8,정상,일반판매,ALE3PT002,3-SCLXT9-린넨통PT,LB,연한베이지,M,판매,의류,2024,5월,3,바지,002
1774,2024-06-12,직영점,A0020,부산모라점(직),8,정상,일반판매,ALD3SL002,S-CFPXC9-썸머고방부츠컷SL,GR,회색,M,판매,의류,2024,4월,3,바지,002
1775,2024-06-13,직영점,A0020,부산모라점(직),1,정상,일반판매,AJH3PT032,S-허쉬조거,BE,베이지,L,판매,의류,2022,8월,3,바지,032
