?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
648,2024-02-20,직영점,A0006,부산하단점,6,정상,일반판매,AJB3JP005,S-셀랑JP,PK,핑크,F,판매,의류,2022,2월,3,점퍼,5
649,2024-02-20,직영점,A0006,부산하단점,7,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,M,판매,의류,2024,2월,3,데님,8
650,2024-02-20,직영점,A0006,부산하단점,8,정상,일반판매,ZA00CO037,에스프레소(2000),XX,XX,XX,판매,커피,2013,사계절,0,커피,37
651,2024-02-20,직영점,A0006,부산하단점,9,정상,일반판매,ALB3DP006,C-SCDXC9-히든워싱부츠컷,ML,중청,L,판매,의류,2024,2월,3,데님,6
652,2024-02-20,직영점,A0006,부산하단점,10,정상,일반판매,ALB3TS003,C-OCMRHN-에스자수맨투맨,PP,퍼플,F,판매,의류,2024,2월,3,티셔츠,3
653,2024-02-20,직영점,A0006,부산하단점,10,정상,일반판매,ALB3DP005,C-SCDXT9-브로디와이드데님,LL,연청,M,판매,의류,2024,2월,3,데님,5
654,2024-02-20,직영점,A0006,부산하단점,10,정상,일반판매,ALB7BL001,J-OCTRHN-체인니트블라우스,WH,화이트,F,판매,의류,2024,2월,7,블라우스,1
655,2024-02-21,직영점,A0006,부산하단점,1,정상,일반판매,AKL7KT019,P3-사선반폴니트,BR,브라운,F,판매,의류,2023,12월,7,니트,19
656,2024-02-21,직영점,A0006,부산하단점,1,정상,일반판매,ALB3TS010,C-TCCRHN-멜로디단가라티,,네이비,F,판매,의류,2024,2월,3,티셔츠,10
657,2024-02-21,직영점,A0006,부산하단점,1,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,PK,핑크,F,판매,의류,2024,2월,3,티셔츠,12
658,2024-02-21,직영점,A0006,부산하단점,1,정상,일반판매,AKC3TS005,C-앤디라운드베이직티,MG,멜란그레이,F,판매,의류,2023,3월,3,티셔츠,5
659,2024-02-21,직영점,A0006,부산하단점,2,정상,일반판매,AKJ3TS021,C-앤디시보리티,CG,차콜그레이,F,판매,의류,2023,10월,3,티셔츠,21
660,2024-02-21,직영점,A0006,부산하단점,3,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,IV,아이보리,F,판매,의류,2024,2월,3,티셔츠,7
661,2024-02-21,직영점,A0006,부산하단점,4,정상,일반판매,AKI3DP007,C-워시통데님,ML,중청,M,판매,의류,2023,9월,3,데님,7
662,2024-02-21,직영점,A0006,부산하단점,4,정상,일반판매,ALB3JP004,C-SSPRAN-가비셔링자켓,BK,블랙,F,판매,의류,2024,2월,3,점퍼,4
663,2024-02-21,직영점,A0006,부산하단점,4,정상,일반판매,AKJ7VT005,J-스퀘어덕다운조끼,IV,아이보리,F,판매,의류,2023,10월,7,베스트,5
664,2024-02-22,직영점,A0006,부산하단점,1,정상,일반판매,ALB7JK005,J-SC2SHC-제로레더자켓,IV,아이보리,F,판매,의류,2024,2월,7,자켓,5
665,2024-02-22,직영점,A0006,부산하단점,1,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,BK,블랙,F,판매,의류,2024,2월,3,니트,4
666,2024-02-22,직영점,A0006,부산하단점,2,정상,일반판매,AJC4TS002,M-리엔T,WH,화이트,L,판매,의류,2022,3월,4,티셔츠,2
667,2024-02-22,직영점,A0006,부산하단점,2,정상,일반판매,AJC4TS002,M-리엔T,BG,청록색,M,판매,의류,2022,3월,4,티셔츠,2
668,2024-02-22,직영점,A0006,부산하단점,3,정상,일반판매,AJC4TS002,M-리엔T,BG,청록색,M,판매,의류,2022,3월,4,티셔츠,2
669,2024-02-22,직영점,A0006,부산하단점,4,정상,일반판매,AJC4TS002,M-리엔T,BG,청록색,M,판매,의류,2022,3월,4,티셔츠,2
670,2024-02-22,직영점,A0006,부산하단점,4,정상,일반판매,ALB3TS006,C-OCJRHN-허니베어맨투맨,,네이비,F,판매,의류,2024,2월,3,티셔츠,6
671,2024-02-22,직영점,A0006,부산하단점,4,정상,일반판매,AJC3PT014,C-엘린트임SL,BK,블랙,L,판매,의류,2022,3월,3,바지,14
672,2024-02-22,직영점,A0006,부산하단점,5,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,L,판매,의류,2024,2월,3,데님,8
673,2024-02-22,직영점,A0006,부산하단점,6,정상,일반판매,ALB3CT001,C-SSCTOL-베라트렌치코트,YE,옐로우,F,판매,의류,2024,2월,3,코트,1
674,2024-02-22,직영점,A0006,부산하단점,6,정상,일반판매,ALB3DP001,C-SCDXT0-내츄럴세미통,LL,연청,L,판매,의류,2024,2월,3,데님,1
675,2024-02-22,직영점,A0006,부산하단점,6,정상,일반판매,AGI7ST003,피쉬야상세트,KH,카키,F,판매,의류,2019,9월,7,세트,3
676,2024-02-22,직영점,A0006,부산하단점,7,정상,일반판매,ALB7JK008,J-OCDSHC-플라워데님자켓,ML,중청,F,판매,의류,2024,2월,7,자켓,8
677,2024-02-22,직영점,A0006,부산하단점,7,정상,일반판매,ALB7WS004,J-GCCSAN-로맨틱셔츠,IV,아이보리,F,판매,의류,2024,2월,7,남방,4
678,2024-02-22,직영점,A0006,부산하단점,7,정상,일반판매,ALB3CT003,C-SSPSAL-안나트렌치,BE,베이지,F,판매,의류,2024,2월,3,코트,3
679,2024-02-22,직영점,A0006,부산하단점,8,정상,일반판매,ALB3CT003,C-SSPSAL-안나트렌치,BE,베이지,F,반품,의류,2024,2월,3,코트,3
680,2024-02-23,직영점,A0006,부산하단점,1,정상,일반판매,AIB3TS024,Q-프릴진주,HG,형광그린,F,판매,의류,2021,2월,3,티셔츠,24
681,2024-02-23,직영점,A0006,부산하단점,1,정상,일반판매,AIB3TS024,Q-프릴진주,OR,오렌지,F,판매,의류,2021,2월,3,티셔츠,24
682,2024-02-23,직영점,A0006,부산하단점,2,정상,일반판매,AGB1JP002,A-파스텔점퍼,LV,연보라,F,판매,의류,2019,2월,1,점퍼,2
683,2024-02-23,직영점,A0006,부산하단점,2,정상,일반판매,AGC3OP039,A-18-388,BK,블랙,F,판매,의류,2019,3월,3,원피스,39
684,2024-02-23,직영점,A0006,부산하단점,2,정상,일반판매,AKI7VT005,J-큐트단후드조끼,BK,블랙,F,판매,의류,2023,9월,7,베스트,5
685,2024-02-23,직영점,A0006,부산하단점,3,정상,일반판매,AKK3PT002,C-더치골덴통바지(기모),IV,아이보리,M,판매,의류,2023,11월,3,바지,2
686,2024-02-23,직영점,A0006,부산하단점,4,정상,일반판매,ALB3SL003,C-SFPXC0-치즈뒷밴딩부츠컷,BE,베이지,F,판매,의류,2024,2월,3,바지,3
687,2024-02-23,직영점,A0006,부산하단점,4,정상,일반판매,AJI7KT009,컬러카라니트,PK,핑크,F,판매,의류,2022,9월,7,니트,9
688,2024-02-23,직영점,A0006,부산하단점,5,정상,일반판매,AKJ3PT003,C-더치골덴통바지,IV,아이보리,L,판매,의류,2023,10월,3,바지,3
689,2024-02-23,직영점,A0006,부산하단점,5,정상,일반판매,AKK3PT002,C-더치골덴통바지(기모),IV,아이보리,M,판매,의류,2023,11월,3,바지,2
690,2024-02-23,직영점,A0006,부산하단점,6,정상,일반판매,ALB7JP001,3-SC2DHN-지퍼후드레더점퍼,IV,아이보리,F,판매,의류,2024,2월,7,점퍼,1
691,2024-02-23,직영점,A0006,부산하단점,7,정상,일반판매,AKK3PT013,C-시보리골덴배기(기모),KH,카키,L,반품,의류,2023,11월,3,바지,13
692,2024-02-23,직영점,A0006,부산하단점,8,정상,일반판매,ALB7JP001,3-SC2DHN-지퍼후드레더점퍼,CM,카멜,F,판매,의류,2024,2월,7,점퍼,1
693,2024-02-24,직영점,A0006,부산하단점,1,정상,일반판매,AKB4JP001,C-링클레자버튼점퍼,LB,연한베이지,F,판매,의류,2023,2월,4,점퍼,1
694,2024-02-24,직영점,A0006,부산하단점,1,정상,일반판매,ALB3TS002,C-OCMDHN-트리밍후드티,BE,베이지,F,판매,의류,2024,2월,3,티셔츠,2
695,2024-02-24,직영점,A0006,부산하단점,2,정상,일반판매,AKC3JK017,C-프로슈자수자켓,BE,베이지,L,판매,의류,2023,3월,3,자켓,17
696,2024-02-24,직영점,A0006,부산하단점,3,기획,일반판매,AKK7JP016,P-토니덕다운점퍼,BE,베이지,F,판매,의류,2023,11월,7,점퍼,16
697,2024-02-24,직영점,A0006,부산하단점,4,정상,일반판매,AGC3JP004,A-스프링후디,GR,회색,F,판매,의류,2019,3월,3,점퍼,4
698,2024-02-24,직영점,A0006,부산하단점,5,기획,일반판매,AKK7JP016,P-토니덕다운점퍼,BE,베이지,F,반품,의류,2023,11월,7,점퍼,16
699,2024-02-24,직영점,A0006,부산하단점,6,정상,일반판매,AKJ7JP011,J-라인덕다운점퍼,BE,베이지,F,판매,의류,2023,10월,7,점퍼,11
700,2024-02-24,직영점,A0006,부산하단점,7,정상,일반판매,AKJ7JP011,J-라인덕다운점퍼,BE,베이지,F,반품,의류,2023,10월,7,점퍼,11
701,2024-02-24,직영점,A0006,부산하단점,8,정상,일반판매,AKJ7JP011,J-라인덕다운점퍼,BE,베이지,F,판매,의류,2023,10월,7,점퍼,11
702,2024-02-24,직영점,A0006,부산하단점,9,정상,일반판매,AGC3JK023,S-트위드자켓,IV,아이보리,F,판매,의류,2019,3월,3,자켓,23
703,2024-02-25,직영점,A0006,부산하단점,1,정상,일반판매,AKK3TS019,C-리얼리티맨투맨,CH,챠콜,F,판매,의류,2023,11월,3,티셔츠,19
704,2024-02-25,직영점,A0006,부산하단점,2,정상,일반판매,AKJ3JP003,C-보니프릴점퍼,BK,블랙,F,판매,의류,2023,10월,3,점퍼,3
705,2024-02-25,직영점,A0006,부산하단점,3,기획,일반판매,AKK7JP016,P-토니덕다운점퍼,BE,베이지,F,판매,의류,2023,11월,7,점퍼,16
706,2024-02-25,직영점,A0006,부산하단점,4,정상,일반판매,ALB7JK003,3-SC2NHC-버튼차이나레더자켓,BE,베이지,F,판매,의류,2024,2월,7,자켓,3
707,2024-02-25,직영점,A0006,부산하단점,5,정상,일반판매,AKL7KT018,P3-라운드M니트,BK,블랙,F,판매,의류,2023,12월,7,니트,18
708,2024-02-25,직영점,A0006,부산하단점,5,정상,일반판매,ALC3KT004,C-OCARHN-구슬망니트,BK,블랙,F,판매,의류,2024,3월,3,니트,4
709,2024-02-25,직영점,A0006,부산하단점,5,정상,일반판매,AJC4TS002,M-리엔T,BG,청록색,L,판매,의류,2022,3월,4,티셔츠,2
710,2024-02-25,직영점,A0006,부산하단점,5,정상,일반판매,BII4MF013,초롱이머플러,BL,블루,F,판매,잡화,2021,9월,4,머플러,13
711,2024-02-25,직영점,A0006,부산하단점,5,정상,일반판매,BGI3MF031,뱀피가오리,PK,핑크,F,판매,잡화,2019,9월,3,머플러,31
712,2024-02-25,직영점,A0006,부산하단점,6,기획,일반판매,AKL7KT003,P-로제폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,3
713,2024-02-26,직영점,A0006,부산하단점,1,정상,일반판매,AKB3KT002,S-사선단추KT,BK,블랙,F,판매,의류,2023,2월,3,니트,2
714,2024-02-26,직영점,A0006,부산하단점,2,정상,일반판매,AKK7CT007,P-에펠울코트,PK,핑크,F,판매,의류,2023,11월,7,코트,7
715,2024-02-26,직영점,A0006,부산하단점,3,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,BK,블랙,F,판매,의류,2024,2월,3,니트,4
716,2024-02-26,직영점,A0006,부산하단점,3,정상,일반판매,AKK3BL001,S-오일리꽃BL,,네이비,F,판매,의류,2023,11월,3,블라우스,1
717,2024-02-26,직영점,A0006,부산하단점,4,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,RE,레드,F,판매,의류,2024,2월,3,니트,4
718,2024-02-26,직영점,A0006,부산하단점,4,정상,일반판매,ALB7WS007,J-GCCSOC-레터링셔츠,WH,화이트,F,판매,의류,2024,2월,7,남방,7
719,2024-02-26,직영점,A0006,부산하단점,5,정상,일반판매,BKL3CP001,패딩자수버킷햇,BK,블랙,F,판매,잡화,2023,12월,3,모자,1
720,2024-02-26,직영점,A0006,부산하단점,6,정상,일반판매,ALC3KT003,C-OCADHN-시스후드니트,BK,블랙,F,판매,의류,2024,3월,3,니트,3
721,2024-02-26,직영점,A0006,부산하단점,6,정상,일반판매,ALC4VT001,C-ZFECHN-샤샤트위조끼,,네이비,F,판매,의류,2024,3월,4,베스트,1
722,2024-02-26,직영점,A0006,부산하단점,7,정상,일반판매,AKJ3TS002,S-퍼스널T,BK,블랙,F,판매,의류,2023,10월,3,티셔츠,2
723,2024-02-26,직영점,A0006,부산하단점,8,정상,일반판매,BJL4BG001,포그니클러치,GE,그린,F,판매,잡화,2022,12월,4,가방,1
724,2024-02-26,직영점,A0006,부산하단점,8,정상,일반판매,BKL7MF004,와플니트고리,YE,옐로우,F,판매,잡화,2023,12월,7,머플러,4
725,2024-02-27,직영점,A0006,부산하단점,1,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,BK,블랙,F,판매,의류,2024,2월,3,니트,4
726,2024-02-27,직영점,A0006,부산하단점,2,정상,일반판매,AKQ4VT001,리얼양털베스트,PP,퍼플,L,판매,의류,2023,퍼(FUR),4,베스트,1
727,2024-02-27,직영점,A0006,부산하단점,2,정상,일반판매,AJB3JP005,S-셀랑JP,BE,베이지,F,판매,의류,2022,2월,3,점퍼,5
728,2024-02-27,직영점,A0006,부산하단점,3,정상,일반판매,ALB3TS003,C-OCMRHN-에스자수맨투맨,PP,퍼플,F,판매,의류,2024,2월,3,티셔츠,3
729,2024-02-27,직영점,A0006,부산하단점,3,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,L,판매,의류,2024,2월,3,데님,8
730,2024-02-27,직영점,A0006,부산하단점,3,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,M,판매,의류,2024,2월,3,데님,9
731,2024-02-27,직영점,A0006,부산하단점,3,정상,일반판매,ALC3KT004,C-OCARHN-구슬망니트,BK,블랙,F,판매,의류,2024,3월,3,니트,4
732,2024-02-27,직영점,A0006,부산하단점,3,정상,일반판매,ALB7JP001,3-SC2DHN-지퍼후드레더점퍼,IV,아이보리,F,판매,의류,2024,2월,7,점퍼,1
733,2024-02-27,직영점,A0006,부산하단점,3,정상,일반판매,ALB7JK003,3-SC2NHC-버튼차이나레더자켓,PK,핑크,F,판매,의류,2024,2월,7,자켓,3
734,2024-02-27,직영점,A0006,부산하단점,4,정상,일반판매,AJL3DP005,C-듀얼기모청배기,DD,다크데님,S,판매,의류,2022,12월,3,데님,5
735,2024-02-27,직영점,A0006,부산하단점,5,정상,일반판매,ALB3KT001,S-OCARHN-자수꽈니트,YG,연두색,F,판매,의류,2024,2월,3,니트,1
736,2024-02-27,직영점,A0006,부산하단점,5,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,IV,아이보리,L,판매,의류,2024,2월,3,바지,5
737,2024-02-27,직영점,A0006,부산하단점,5,정상,일반판매,AKC3VT005,S-뒷펀칭조끼,BK,블랙,F,판매,의류,2023,3월,3,베스트,5
738,2024-02-27,직영점,A0006,부산하단점,5,정상,일반판매,BHE3MF006,쁘띠주름,PK,핑크,F,판매,잡화,2020,5월,3,머플러,6
739,2024-02-27,직영점,A0006,부산하단점,6,정상,일반판매,AKB4TS001,S-포니단추후드티,LV,연보라,F,판매,의류,2023,2월,4,티셔츠,1
740,2024-02-27,직영점,A0006,부산하단점,7,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,BK,블랙,F,반품,의류,2024,2월,3,니트,4
741,2024-02-28,직영점,A0006,부산하단점,1,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,BK,블랙,F,판매,의류,2024,2월,3,니트,4
742,2024-02-28,직영점,A0006,부산하단점,2,정상,일반판매,AJC3KT014,S-하늘펄T,SO,소라,F,판매,의류,2022,3월,3,니트,14
743,2024-02-28,직영점,A0006,부산하단점,3,정상,일반판매,ALB3KT002,C-SCWRHN-캐시라운드니트,YE,옐로우,F,판매,의류,2024,2월,3,니트,2
744,2024-02-28,직영점,A0006,부산하단점,3,정상,일반판매,ALB3SL003,C-SFPXC0-치즈뒷밴딩부츠컷,BK,블랙,XL,판매,의류,2024,2월,3,바지,3
745,2024-02-28,직영점,A0006,부산하단점,4,정상,일반판매,ALB3CT002,S-SSPCAF-솔리하프BBY,GE,그린,F,판매,의류,2024,2월,3,코트,2
746,2024-02-28,직영점,A0006,부산하단점,5,정상,일반판매,ALC4VT001,C-ZFECHN-샤샤트위조끼,,네이비,F,판매,의류,2024,3월,4,베스트,1
747,2024-02-28,직영점,A0006,부산하단점,6,정상,일반판매,ALB3DP009,C-SCDXT9-블랙와이드데님,DD,다크데님,M,판매,의류,2024,2월,3,데님,9
748,2024-02-28,직영점,A0006,부산하단점,7,정상,일반판매,AGC3OP041,A-스텔라원피스,OR,오렌지,F,판매,의류,2019,3월,3,원피스,41
749,2024-02-28,직영점,A0006,부산하단점,8,정상,일반판매,AKK3KT005,P-민들레니트,,네이비,F,판매,의류,2023,11월,3,니트,5
750,2024-02-28,직영점,A0006,부산하단점,9,정상,일반판매,AKL3JP008,S-레벨밴딩JP,BK,블랙,F,판매,의류,2023,12월,3,점퍼,8
751,2024-02-29,직영점,A0006,부산하단점,1,정상,일반판매,AKC3KT020,S-미니로즈KT,BK,블랙,F,판매,의류,2023,3월,3,니트,20
752,2024-02-29,직영점,A0006,부산하단점,1,정상,일반판매,AKB3TS003,S-소매스마일단,BK,블랙,F,판매,의류,2023,2월,3,티셔츠,3
753,2024-02-29,직영점,A0006,부산하단점,1,정상,일반판매,AKB3TS003,S-소매스마일단,BL,블루,F,판매,의류,2023,2월,3,티셔츠,3
754,2024-02-29,직영점,A0006,부산하단점,1,정상,일반판매,AIC3TS063,Z-베이직긴팔,OT,오트밀,F,판매,의류,2021,3월,3,티셔츠,63
755,2024-02-29,직영점,A0006,부산하단점,1,정상,일반판매,AKJ3JP002,C-푸디이중점퍼,BK,블랙,L,판매,의류,2023,10월,3,점퍼,2
756,2024-02-29,직영점,A0006,부산하단점,1,정상,일반판매,ALB3TS003,C-OCMRHN-에스자수맨투맨,PP,퍼플,F,판매,의류,2024,2월,3,티셔츠,3
757,2024-02-29,직영점,A0006,부산하단점,2,정상,일반판매,ALB3SL003,C-SFPXC0-치즈뒷밴딩부츠컷,BE,베이지,L,판매,의류,2024,2월,3,바지,3
758,2024-02-29,직영점,A0006,부산하단점,2,정상,일반판매,ALB3WS001,C-SCCSHN-터치뒷주름셔츠,PK,핑크,F,판매,의류,2024,2월,3,남방,1
759,2024-02-29,직영점,A0006,부산하단점,3,정상,일반판매,ALB3KT004,S-SSAVHN-프릴사선니트,BK,블랙,F,반품,의류,2024,2월,3,니트,4
760,2024-02-29,직영점,A0006,부산하단점,4,정상,일반판매,AKI3DP007,C-워시통데님,ML,중청,S,판매,의류,2023,9월,3,데님,7
761,2024-02-29,직영점,A0006,부산하단점,4,정상,일반판매,AJI3PT005,C-언발뒷밴딩SL,BK,블랙,L,판매,의류,2022,9월,3,바지,5
762,2024-02-29,직영점,A0006,부산하단점,4,정상,일반판매,AKI3PT030,S-언발배기팬츠,BK,블랙,L,판매,의류,2023,9월,3,바지,30
763,2024-02-29,직영점,A0006,부산하단점,4,정상,일반판매,AKI3DP002,C-브로디롱큐롯데님,ML,중청,L,판매,의류,2023,9월,3,데님,2
764,2024-02-29,직영점,A0006,부산하단점,5,정상,일반판매,BLC4MF010,펄사넥워머,PK,핑크,F,판매,잡화,2024,3월,4,머플러,10
765,2024-02-29,직영점,A0006,부산하단점,5,정상,일반판매,BLC4MF010,펄사넥워머,OR,오렌지,F,판매,잡화,2024,3월,4,머플러,10
766,2024-02-29,직영점,A0006,부산하단점,5,정상,일반판매,BLC4MF009,페인팅양모사각,YG,연두색,F,판매,잡화,2024,3월,4,머플러,9
767,2024-02-29,직영점,A0006,부산하단점,5,정상,일반판매,ALB3BL001,S-OSPRHN-인플BL,BK,블랙,F,판매,의류,2024,2월,3,블라우스,1
768,2024-02-29,직영점,A0006,부산하단점,5,정상,일반판매,ALC3JP005,C-SSPHAN-크리미하이넥점퍼,CM,카멜,F,판매,의류,2024,3월,3,점퍼,5
769,2024-02-29,직영점,A0006,부산하단점,5,정상,일반판매,ALC4VT001,C-ZFECHN-샤샤트위조끼,,네이비,F,판매,의류,2024,3월,4,베스트,1
770,2024-02-29,직영점,A0006,부산하단점,6,정상,일반판매,ALB7JP001,3-SC2DHN-지퍼후드레더점퍼,CM,카멜,F,반품,의류,2024,2월,7,점퍼,1
771,2024-02-29,직영점,A0006,부산하단점,7,정상,일반판매,AIL4JK001,S-카라뽀글이JK,CR,크림,F,판매,의류,2021,12월,4,자켓,1
772,2024-02-29,직영점,A0006,부산하단점,7,정상,일반판매,ALC3SL003,C-SSPXT9-후크통슬랙스,BK,블랙,L,판매,의류,2024,3월,3,바지,3
773,2024-03-01,직영점,A0006,부산하단점,1,정상,일반판매,ALB3KT002,C-SCWRHN-캐시라운드니트,OR,오렌지,F,판매,의류,2024,2월,3,니트,2
774,2024-03-01,직영점,A0006,부산하단점,1,정상,일반판매,AKJ7KT001,J-심플라운드니트,RE,레드,F,판매,의류,2023,10월,7,니트,1
775,2024-03-01,직영점,A0006,부산하단점,2,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,SO,소라,F,판매,의류,2024,2월,3,티셔츠,12
776,2024-03-01,직영점,A0006,부산하단점,3,정상,일반판매,ALB3TS012,C-SCCRHN-슬럽라운드긴팔티,PK,핑크,F,판매,의류,2024,2월,3,티셔츠,12
777,2024-03-01,직영점,A0006,부산하단점,3,정상,일반판매,AIC3DP007,S-해피스마일일자,DL,진청,M,판매,의류,2021,3월,3,데님,7
778,2024-03-01,직영점,A0006,부산하단점,4,정상,일반판매,AKK3TS003,S-모달긴팔T,BE,베이지,F,판매,의류,2023,11월,3,티셔츠,3
779,2024-03-01,직영점,A0006,부산하단점,4,정상,일반판매,ALB3PT002,C-SCCXT0-캔디와이드팬츠,BE,베이지,S,판매,의류,2024,2월,3,바지,2
780,2024-03-01,직영점,A0006,부산하단점,5,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,S,판매,의류,2023,9월,4,바지,2
781,2024-03-01,직영점,A0006,부산하단점,6,정상,일반판매,ALB3JP004,C-SSPRAN-가비셔링자켓,OL,올리브,F,판매,의류,2024,2월,3,점퍼,4
782,2024-03-01,직영점,A0006,부산하단점,7,정상,일반판매,ALB3DP005,C-SCDXT9-브로디와이드데님,LL,연청,L,판매,의류,2024,2월,3,데님,5
783,2024-03-01,직영점,A0006,부산하단점,8,정상,일반판매,AKI7CA002,J-스타홀스가디건,IV,아이보리,F,판매,의류,2023,9월,7,가디건,2
784,2024-03-02,직영점,A0006,부산하단점,1,정상,일반판매,AKQ4VT001,리얼양털베스트,PP,퍼플,L,반품,의류,2023,퍼(FUR),4,베스트,1
785,2024-03-02,직영점,A0006,부산하단점,1,정상,일반판매,AJB3JP005,S-셀랑JP,BE,베이지,F,반품,의류,2022,2월,3,점퍼,5
786,2024-03-02,직영점,A0006,부산하단점,2,정상,일반판매,AKQ4VT001,리얼양털베스트,PP,퍼플,F,판매,의류,2023,퍼(FUR),4,베스트,1
787,2024-03-02,직영점,A0006,부산하단점,3,정상,일반판매,AJC4TS001,M-지젤이너T,OL,올리브,F,판매,의류,2022,3월,4,티셔츠,1
788,2024-03-02,직영점,A0006,부산하단점,3,정상,일반판매,AJC4TS001,M-지젤이너T,PP,퍼플,F,판매,의류,2022,3월,4,티셔츠,1
789,2024-03-02,직영점,A0006,부산하단점,3,정상,일반판매,AKB7JK006,심플레자자켓,IV,아이보리,F,판매,의류,2023,2월,7,자켓,6
790,2024-03-02,직영점,A0006,부산하단점,4,정상,일반판매,AJJ7VT006,자수꽈배기조끼,BK,블랙,F,판매,의류,2022,10월,7,베스트,6
791,2024-03-02,직영점,A0006,부산하단점,4,정상,일반판매,AJC4TS001,M-지젤이너T,CO,코랄,F,판매,의류,2022,3월,4,티셔츠,1
792,2024-03-02,직영점,A0006,부산하단점,4,정상,일반판매,ALB3KT002,C-SCWRHN-캐시라운드니트,YE,옐로우,F,판매,의류,2024,2월,3,니트,2
793,2024-03-02,직영점,A0006,부산하단점,5,정상,일반판매,BLC4MF002,라인홀스마름모,GE,그린,F,판매,잡화,2024,3월,4,머플러,2
794,2024-03-02,직영점,A0006,부산하단점,6,정상,일반판매,AKC3JP019,S-허리조절후드JP,KH,카키,F,판매,의류,2023,3월,3,점퍼,19
795,2024-03-02,직영점,A0006,부산하단점,7,정상,일반판매,AKI7CA002,J-스타홀스가디건,BK,블랙,F,판매,의류,2023,9월,7,가디건,2
796,2024-03-02,직영점,A0006,부산하단점,8,정상,일반판매,AKI7CA002,J-스타홀스가디건,IV,아이보리,F,반품,의류,2023,9월,7,가디건,2
797,2024-03-03,직영점,A0006,부산하단점,1,정상,일반판매,ALB3CT003,C-SSPSAL-안나트렌치,BE,베이지,F,판매,의류,2024,2월,3,코트,3
798,2024-03-03,직영점,A0006,부산하단점,2,정상,일반판매,BGK3MF004,삼각바둑,IV,아이보리,F,판매,잡화,2019,11월,3,머플러,4
799,2024-03-03,직영점,A0006,부산하단점,2,정상,일반판매,AKK3DP001,C-다비기모통데님,DL,진청,S,판매,의류,2023,11월,3,데님,1
800,2024-03-03,직영점,A0006,부산하단점,3,정상,일반판매,AKI3SK001,C-포켓버튼스커트,BK,블랙,F,판매,의류,2023,9월,3,스커트,1
801,2024-03-03,직영점,A0006,부산하단점,3,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,S,판매,의류,2024,2월,3,데님,8
802,2024-03-03,직영점,A0006,부산하단점,3,정상,일반판매,ALB3TS001,C-OCCDHN-로이자수후드티,BK,블랙,F,판매,의류,2024,2월,3,티셔츠,1
803,2024-03-03,직영점,A0006,부산하단점,4,정상,일반판매,AKI7CA002,J-스타홀스가디건,IV,아이보리,F,판매,의류,2023,9월,7,가디건,2
804,2024-03-03,직영점,A0006,부산하단점,5,정상,일반판매,AKI7CA011,J-자수컬러가디건,GR,회색,F,판매,의류,2023,9월,7,가디건,11
805,2024-03-03,직영점,A0006,부산하단점,6,정상,일반판매,BGI3MF002,가을나염,RE,레드,F,판매,잡화,2019,9월,3,머플러,2
806,2024-03-03,직영점,A0006,부산하단점,6,정상,일반판매,BLC4MF004,알파플라워마름모,PK,핑크,F,판매,잡화,2024,3월,4,머플러,4
807,2024-03-03,직영점,A0006,부산하단점,6,정상,일반판매,BKL7BG004,J-댄싱숄더백,GR,회색,F,판매,잡화,2023,12월,7,가방,4
808,2024-03-03,직영점,A0006,부산하단점,7,정상,일반판매,AID3TS095,Q-단추목폴라,MT,민트,F,판매,의류,2021,4월,3,티셔츠,95
809,2024-03-03,직영점,A0006,부산하단점,7,정상,일반판매,AHG3TS027,Z-와이단츄티,WH,화이트,F,판매,의류,2020,7월,3,티셔츠,27
810,2024-03-03,직영점,A0006,부산하단점,7,정상,일반판매,AKB7CA004,뮌헨카라가디건,RE,레드,F,판매,의류,2023,2월,7,가디건,4
811,2024-03-03,직영점,A0006,부산하단점,7,정상,일반판매,AKB7CA001,그린단추가디건,,네이비,F,판매,의류,2023,2월,7,가디건,1
812,2024-03-03,직영점,A0006,부산하단점,8,정상,일반판매,AKJ7JP011,J-라인덕다운점퍼,BK,블랙,F,판매,의류,2023,10월,7,점퍼,11
