?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
708,2024-05-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3WS006,3-ECCSHN-선염체크,GE,그린,F,판매,의류,2024,5월,3,남방,6
709,2024-05-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKD3WS001,C-컬러고방셔츠,BK,블랙,F,판매,의류,2023,4월,3,남방,1
710,2024-05-06,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3JK010,3-OCCCHN-투포켓삥줄JK,PP,퍼플,F,판매,의류,2024,5월,3,자켓,10
711,2024-05-06,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매,의류,2024,4월,3,블라우스,1
712,2024-05-06,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALB3PT003,C-SCCXB9-샌드포켓배기,CR,크림,M,판매,의류,2024,2월,3,바지,3
713,2024-05-07,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALB3DP002,C-SCDXC9-이브커팅부츠컷,LL,연청,L,판매,의류,2024,2월,3,데님,2
714,2024-05-07,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,IV,아이보리,F,판매,의류,2024,5월,3,가디건,1
715,2024-05-07,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,LB,연한베이지,F,판매,의류,2024,5월,3,점퍼,6
716,2024-05-07,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BE,베이지,F,판매,의류,2024,4월,3,블라우스,6
717,2024-05-07,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3JP004,3-SCPDHN-숏후드JP,GE,그린,F,판매,의류,2024,4월,3,점퍼,4
718,2024-05-07,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매,의류,2024,5월,3,블라우스,3
719,2024-05-07,직영점,A0070,부산만덕점(직),6,정상,일반판매,AJE3JP005,S-윈디JP,OR,오렌지,F,판매,의류,2022,5월,3,점퍼,5
720,2024-05-07,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKF7VT003,크런치VT,BE,베이지,F,판매,의류,2023,6월,7,베스트,3
721,2024-05-07,직영점,A0070,부산만덕점(직),6,정상,일반판매,BKF4MF009,마나염삼각,RE,레드,F,판매,잡화,2023,6월,4,머플러,9
722,2024-05-07,직영점,A0070,부산만덕점(직),6,정상,일반판매,BKF4MF007,린넨무지삼각,GR,회색,F,판매,잡화,2023,6월,4,머플러,7
723,2024-05-07,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,IV,아이보리,F,판매,의류,2024,5월,3,가디건,1
724,2024-05-08,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLD4CP004,니트패치스트벙,LB,연한베이지,F,판매,잡화,2024,4월,4,모자,4
725,2024-05-08,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALC3DP002,3-OCCXT0-옆라인청통,ML,중청,M,판매,의류,2024,3월,3,데님,2
726,2024-05-08,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALB3DP002,C-SCDXC9-이브커팅부츠컷,LL,연청,L,판매,의류,2024,2월,3,데님,2
727,2024-05-08,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALC3SL001,C-SSPXT9-코이통SL,BK,블랙,L,판매,의류,2024,3월,3,바지,1
728,2024-05-08,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLD4CP005,투톤클래식벙,PK,핑크,F,판매,잡화,2024,4월,4,모자,5
729,2024-05-08,직영점,A0070,부산만덕점(직),4,정상,일반판매,AJD3TS039,Z-크롭트임T,WH,화이트,F,판매,의류,2022,4월,3,티셔츠,39
730,2024-05-08,직영점,A0070,부산만덕점(직),4,정상,일반판매,AJI7CA002,라인니트집업,WH,화이트,F,판매,의류,2022,9월,7,가디건,2
731,2024-05-08,직영점,A0070,부산만덕점(직),4,정상,일반판매,BJF4GV005,쿨롱토시,XX,XX,F,판매,잡화,2022,6월,4,장갑,5
732,2024-05-08,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALC7BL010,3-SSCNHF-라운드넥BL,BE,베이지,F,판매,의류,2024,3월,7,블라우스,10
733,2024-05-08,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKD3TS021,C-데일리하프티,CR,크림,F,판매,의류,2023,4월,3,티셔츠,21
734,2024-05-08,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALC3DP002,3-OCCXT0-옆라인청통,ML,중청,M,판매,의류,2024,3월,3,데님,2
735,2024-05-08,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
736,2024-05-08,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALD3JP002,3-SCPRHN-라운넥JP,,네이비,F,판매,의류,2024,4월,3,점퍼,2
737,2024-05-08,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALB3TS003,C-OCMRHN-에스자수맨투맨,PP,퍼플,F,판매,의류,2024,2월,3,티셔츠,3
738,2024-05-08,직영점,A0070,부산만덕점(직),7,정상,일반판매,BLD4SB002,장미플랫(2505-8),BK,블랙,35,판매,잡화,2024,4월,4,신발,2
739,2024-05-08,직영점,A0070,부산만덕점(직),8,정상,일반판매,AKD7CA007,기본심플가디건,WH,화이트,F,판매,의류,2023,4월,7,가디건,7
740,2024-05-08,직영점,A0070,부산만덕점(직),8,정상,일반판매,AKE3PT003,S-밴드8부배기,BK,블랙,M,판매,의류,2023,5월,3,바지,3
741,2024-05-09,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3PT007,3-SCPXB8-알라딘배기,BK,블랙,F,판매,의류,2024,4월,3,바지,7
742,2024-05-09,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3JK006,3-SSLTHN-라라린넨JK,BE,베이지,F,판매,의류,2024,4월,3,자켓,6
743,2024-05-09,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
744,2024-05-09,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매,의류,2024,4월,3,바지,4
745,2024-05-10,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,L,판매,의류,2024,5월,3,점퍼,5
746,2024-05-10,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,GE,그린,F,판매,의류,2024,5월,3,가디건,1
747,2024-05-10,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALC3VT001,C-SCPHHC-시크셔링조끼,BK,블랙,F,판매,의류,2024,3월,3,베스트,1
748,2024-05-10,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKD3PT005,C-라비투주름슬랙스,IV,아이보리,S,판매,의류,2023,4월,3,바지,5
749,2024-05-10,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKH3BL022,S-포켓캡BL,BK,블랙,F,판매,의류,2023,8월,3,블라우스,22
750,2024-05-10,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALD3JP004,3-SCPDHN-숏후드JP,RE,레드,F,판매,의류,2024,4월,3,점퍼,4
751,2024-05-10,직영점,A0070,부산만덕점(직),6,정상,일반판매,AKI7WS004,J-셔링카라셔츠,WH,화이트,F,판매,의류,2023,9월,7,남방,4
752,2024-05-10,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,LB,연한베이지,F,판매,의류,2024,5월,3,점퍼,6
753,2024-05-10,직영점,A0070,부산만덕점(직),7,정상,일반판매,BKG4GV002,지그망사반장갑,XX,XX,F,판매,잡화,2023,7월,4,장갑,2
754,2024-05-10,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,8
755,2024-05-10,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,8
756,2024-05-11,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKE7VT004,자수포켓데님조끼,LL,연청,F,판매,의류,2023,5월,7,베스트,4
757,2024-05-11,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF7KT004,내셔널KT,GR,회색,F,판매,의류,2023,6월,7,니트,4
758,2024-05-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,BJJ7BG007,니크가죽백,BK,블랙,F,판매,잡화,2022,10월,7,가방,7
759,2024-05-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALC3JK001,C-SSCCAN-제이버튼자켓,SO,소라,F,판매,의류,2024,3월,3,자켓,1
760,2024-05-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,M,판매,의류,2024,4월,3,바지,4
761,2024-05-11,직영점,A0070,부산만덕점(직),3,정상,일반판매,BGG7GT002,거울아거울아,XX,XX,F,판매,잡화,2019,7월,7,기타,2
762,2024-05-11,직영점,A0070,부산만덕점(직),4,정상,일반판매,AHF3PT014,Q-썸머타임,BL,블루,F,판매,의류,2020,6월,3,바지,14
763,2024-05-11,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,BK,블랙,F,판매,의류,2024,5월,3,블라우스,3
764,2024-05-11,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKG3WS003,S-해리스큰꽃,WN,와인,F,판매,의류,2023,7월,3,남방,3
765,2024-05-13,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3TS009,3-SCCHHN-옆셔링5부,MO,모카,F,판매,의류,2024,4월,3,티셔츠,9
766,2024-05-13,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE7TS001,3-OCPRHN-샌들퍼프T,WH,화이트,F,판매,의류,2024,5월,7,티셔츠,1
767,2024-05-13,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKD3TS055,S-코끼리후드T,BK,블랙,F,판매,의류,2023,4월,3,티셔츠,55
768,2024-05-13,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKD4JK001,C-린넨더블자켓,BE,베이지,F,판매,의류,2023,4월,4,자켓,1
769,2024-05-13,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
770,2024-05-13,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALB3PT006,C-SFCXC9-포켓조거,BK,블랙,M,판매,의류,2024,2월,3,바지,6
771,2024-05-13,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLD4SC002,끝단자수양말(2pcs),XX,XX,F,판매,잡화,2024,4월,4,양말,2
772,2024-05-14,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3CA001,3-SCAVHN-리우가디건,GE,그린,F,판매,의류,2024,5월,3,가디건,1
773,2024-05-14,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKI7BL001,J-쉬폰소매니트BL,BK,블랙,F,판매,의류,2023,9월,7,블라우스,1
774,2024-05-14,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALE3TS015,3-OCCRHN-낙엽T,BR,브라운,F,판매,의류,2024,5월,3,티셔츠,15
775,2024-05-14,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
776,2024-05-14,직영점,A0070,부산만덕점(직),5,정상,일반판매,AJF3PT014,C-로렌8부,,네이비,S,판매,의류,2022,6월,3,바지,14
777,2024-05-15,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD3JP012,S-에드홑겹JP,GE,그린,F,판매,의류,2023,4월,3,점퍼,12
778,2024-05-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE7KT002,3-TCAVHN-리본V니트,RE,레드,F,판매,의류,2024,5월,7,니트,2
779,2024-05-15,직영점,A0070,부산만덕점(직),2,정상,일반판매,BHE3MF005,견진주찡,SO,소라,F,판매,잡화,2020,5월,3,머플러,5
780,2024-05-15,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE3TS005,S-꼬깔프렌드T,OR,오렌지,F,판매,의류,2023,5월,3,티셔츠,5
781,2024-05-16,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3DP006,3-SCCXT9-다크통데님,DL,진청,S,판매,의류,2024,4월,3,데님,6
782,2024-05-16,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매,의류,2024,5월,3,블라우스,3
783,2024-05-16,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKI7BL001,J-쉬폰소매니트BL,BK,블랙,F,판매,의류,2023,9월,7,블라우스,1
784,2024-05-16,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLA7BG002,체스백팩(24),BK,블랙,F,판매,잡화,2024,1월,7,가방,2
785,2024-05-16,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매,의류,2024,4월,7,티셔츠,5
786,2024-05-16,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,8
787,2024-05-16,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLD4SC001,데일리양말(3pcs),XX,XX,F,판매,잡화,2024,4월,4,양말,1
788,2024-05-16,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매,의류,2024,5월,7,니트나시,1
789,2024-05-16,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,1
790,2024-05-17,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BE,베이지,F,판매,의류,2024,4월,3,블라우스,1
791,2024-05-17,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJB7WS016,단추포인청NB,DL,진청,F,판매,의류,2022,2월,7,남방,16
792,2024-05-17,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3JK007,3-SSLTHN-린넨더블JK,CC,코코아,F,판매,의류,2024,4월,3,자켓,7
793,2024-05-17,직영점,A0070,부산만덕점(직),2,정상,일반판매,AIC3TS041,Z-보보v,BL,블루,F,판매,의류,2021,3월,3,티셔츠,41
794,2024-05-17,직영점,A0070,부산만덕점(직),3,정상,일반판매,AJH3PT033,S-미로통PT,KH,카키,F,판매,의류,2022,8월,3,바지,33
795,2024-05-17,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE7KT003,3-OCARHN-메이배색니트,IV,아이보리,F,판매,의류,2024,5월,7,니트,3
796,2024-05-18,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,8
797,2024-05-18,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJE7BL008,뒷언발BL,PK,핑크,F,판매,의류,2022,5월,7,블라우스,8
798,2024-05-18,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매,의류,2024,5월,7,니트나시,2
799,2024-05-20,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKI7BL001,J-쉬폰소매니트BL,BK,블랙,F,판매,의류,2023,9월,7,블라우스,1
800,2024-05-20,직영점,A0070,부산만덕점(직),2,정상,일반판매,AJH3TS004,S-뷰티플하프T,PK,핑크,F,판매,의류,2022,8월,3,티셔츠,4
801,2024-05-20,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE3TS005,S-꼬깔프렌드T,OR,오렌지,F,판매,의류,2023,5월,3,티셔츠,5
802,2024-05-20,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALE3TS015,3-OCCRHN-낙엽T,PK,핑크,F,판매,의류,2024,5월,3,티셔츠,15
803,2024-05-20,직영점,A0070,부산만덕점(직),3,정상,일반판매,AKE3PT031,S-단추비조PT,BE,베이지,L,판매,의류,2023,5월,3,바지,31
804,2024-05-20,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매,의류,2024,4월,3,바지,4
805,2024-05-20,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALC7DP001,J-OCDXB9-영문데님배기,ML,중청,F,판매,의류,2024,3월,7,데님,1
806,2024-05-20,직영점,A0070,부산만덕점(직),5,정상,일반판매,BJE4CP019,배색뜨개모자,IV,아이보리,F,판매,잡화,2022,5월,4,모자,19
807,2024-05-20,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALE7BL001,3-OCPRHN-R셔링블라우스,BK,블랙,F,판매,의류,2024,5월,7,블라우스,1
808,2024-05-20,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALD7TS007,3-OCCRHN-선셋T,WH,화이트,F,판매,의류,2024,4월,7,티셔츠,7
809,2024-05-20,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매,의류,2024,4월,7,티셔츠,5
810,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3PT006,3-SCPXB9-일라배기PT,BK,블랙,L,판매,의류,2024,4월,3,바지,6
811,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3BL006,3-OSPRHN-위너스BL,BK,블랙,F,판매,의류,2024,4월,3,블라우스,6
812,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD3TS013,C-버니루즈핏T,CR,크림,F,판매,의류,2023,4월,3,티셔츠,13
813,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3TS003,3-OCCRHN-매직T,BE,베이지,F,판매,의류,2024,5월,3,티셔츠,3
814,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3JP001,3-OCPHHN-어바웃후드점퍼,BE,베이지,F,판매,의류,2024,5월,3,점퍼,1
815,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,LB,연한베이지,F,판매,의류,2024,5월,3,점퍼,6
816,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD4PT004,S-9부포켓배기,KH,카키,F,판매,의류,2023,4월,4,바지,4
817,2024-05-21,직영점,A0070,부산만덕점(직),1,정상,일반판매,AKD3OP017,S-쉬폰나염OPS,YE,옐로우,F,판매,의류,2023,4월,3,원피스,17
818,2024-05-21,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,L,판매,의류,2024,4월,3,바지,4
819,2024-05-21,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLC7BG003,J-체크크로스백,BK,블랙,F,판매,잡화,2024,3월,7,가방,3
820,2024-05-21,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매,의류,2024,4월,3,바지,4
821,2024-05-21,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매,잡화,2024,4월,4,머플러,1
822,2024-05-22,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLA7BG004,J-세로지퍼백팩(24),BK,블랙,F,판매,잡화,2024,1월,7,가방,4
823,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKD3PT007,C-차리밴딩배기팬츠,IV,아이보리,M,판매,의류,2023,4월,3,바지,7
824,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,L,판매,의류,2024,4월,3,바지,4
825,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF4TS001,S-브이별지퍼T,WH,화이트,F,판매,의류,2023,6월,4,티셔츠,1
826,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF3TS001,S-비치자수모자,WH,화이트,F,판매,의류,2023,6월,3,티셔츠,1
827,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3BL003,3-SSPRON-벌룬퍼프BL,GE,그린,F,판매,의류,2024,5월,3,블라우스,3
828,2024-05-22,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF7TS006,파리스후드T,WH,화이트,F,판매,의류,2023,6월,7,티셔츠,6
829,2024-05-22,직영점,A0070,부산만덕점(직),3,정상,일반판매,BKD4SC001,레이스진주덧신,BK,블랙,F,판매,잡화,2023,4월,4,양말,1
830,2024-05-22,직영점,A0070,부산만덕점(직),4,정상,일반판매,BIG4MF007,파스텔마삼각,YE,옐로우,F,판매,잡화,2021,7월,4,머플러,7
831,2024-05-22,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매,의류,2024,5월,7,니트나시,2
832,2024-05-22,직영점,A0070,부산만덕점(직),5,정상,일반판매,BGG7GT002,거울아거울아,XX,XX,F,판매,잡화,2019,7월,7,기타,2
833,2024-05-22,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,BK,블랙,F,판매,의류,2024,5월,3,점퍼,5
834,2024-05-23,직영점,A0070,부산만덕점(직),1,정상,일반판매,AJE3JP010,S-샤사파리,PK,핑크,F,판매,의류,2022,5월,3,점퍼,10
835,2024-05-23,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKE3TS024,S-큰꽃카라T,OR,오렌지,F,판매,의류,2023,5월,3,티셔츠,24
836,2024-05-23,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF3TS003,3-OCCRHN-바이오자수T,WH,화이트,F,판매,의류,2024,6월,3,티셔츠,3
837,2024-05-23,직영점,A0070,부산만덕점(직),4,정상,일반판매,BLF4SB002,비즈글리터샌들(500-2),BE,베이지,45,판매,잡화,2024,6월,4,신발,2
838,2024-05-23,직영점,A0070,부산만덕점(직),5,정상,일반판매,AJH3TS025,S-아이스크림T,YG,연두색,F,판매,의류,2022,8월,3,티셔츠,25
839,2024-05-23,직영점,A0070,부산만덕점(직),5,정상,일반판매,ALF3BL004,3-OCPRHN-라피BL,WH,화이트,F,판매,의류,2024,6월,3,블라우스,4
840,2024-05-24,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매,의류,2024,4월,3,블라우스,1
841,2024-05-24,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,판매,의류,2024,6월,3,남방,1
842,2024-05-24,직영점,A0070,부산만덕점(직),2,정상,일반판매,AKF3PT001,C-오디포켓배기,BE,베이지,L,판매,의류,2023,6월,3,바지,1
843,2024-05-24,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,판매,의류,2024,6월,3,남방,1
844,2024-05-24,직영점,A0070,부산만덕점(직),3,정상,일반판매,ALF3JP004,3-OCDHHN-하트지퍼후드,BK,블랙,F,판매,의류,2024,6월,3,점퍼,4
845,2024-05-24,직영점,A0070,부산만덕점(직),4,정상,일반판매,AKD7TS018,로킹하프T,GE,그린,F,판매,의류,2023,4월,7,티셔츠,18
846,2024-05-24,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKG3KT002,S-보틀KT,IV,아이보리,F,판매,의류,2023,7월,3,니트,2
847,2024-05-24,직영점,A0070,부산만덕점(직),5,정상,일반판매,AKD4PT001,S-플리츠배기팬츠,GE,그린,F,판매,의류,2023,4월,4,바지,1
848,2024-05-24,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALD3DP005,3-SCCXT9-엔젤통데님,ML,중청,S,판매,의류,2024,4월,3,데님,5
849,2024-05-25,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,8
850,2024-05-25,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매,의류,2024,5월,7,니트나시,1
851,2024-05-25,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALD3JK007,3-SSLTHN-린넨더블JK,CC,코코아,F,판매,의류,2024,4월,3,자켓,7
852,2024-05-27,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,BK,블랙,F,판매,의류,2024,6월,7,티셔츠,1
853,2024-05-27,직영점,A0070,부산만덕점(직),2,정상,일반판매,BLD4CP002,마스크플라워모자,,네이비,F,판매,잡화,2024,4월,4,모자,2
854,2024-05-27,직영점,A0070,부산만덕점(직),2,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,8
855,2024-05-27,직영점,A0070,부산만덕점(직),3,정상,일반판매,BLF4MF005,린넨삼각스카프,WH,화이트,F,판매,잡화,2024,6월,4,머플러,5
856,2024-05-27,직영점,A0070,부산만덕점(직),4,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,GE,그린,F,판매,의류,2024,5월,3,원피스,13
857,2024-05-27,직영점,A0070,부산만덕점(직),5,정상,일반판매,BLC7BG002,J-미니래빗크로스백,BK,블랙,F,판매,잡화,2024,3월,7,가방,2
858,2024-05-27,직영점,A0070,부산만덕점(직),6,정상,일반판매,ALF7TS002,3-OCPRHN-블랙포인T,OR,오렌지,F,판매,의류,2024,6월,7,티셔츠,2
859,2024-05-27,직영점,A0070,부산만덕점(직),7,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매,의류,2024,6월,3,자켓,1
860,2024-05-27,직영점,A0070,부산만덕점(직),8,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,,네이비,F,판매,의류,2024,4월,3,베스트,1
861,2024-05-27,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALE3OP004,3-SSPRXL-샌드OPS,RE,레드,F,판매,의류,2024,5월,3,원피스,4
862,2024-05-27,직영점,A0070,부산만덕점(직),9,정상,일반판매,ALF3BL006,3-OCPRHN-베티BL,CH,챠콜,F,판매,의류,2024,6월,3,블라우스,6
863,2024-05-27,직영점,A0070,부산만덕점(직),10,정상,일반판매,ALE3JP006,3-SCPHHN-에어셔링JP,LB,연한베이지,F,판매,의류,2024,5월,3,점퍼,6
864,2024-05-27,직영점,A0070,부산만덕점(직),11,정상,일반판매,AJE3JP010,S-샤사파리,PK,핑크,F,판매,의류,2022,5월,3,점퍼,10
865,2024-05-28,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALF3JK005,3-SCPSHN-날개끈JK,PK,핑크,F,판매,의류,2024,6월,3,자켓,5
866,2024-05-28,직영점,A0070,부산만덕점(직),1,정상,일반판매,BLF4MF004,레이스린넨스카프,IV,아이보리,F,판매,잡화,2024,6월,4,머플러,4
867,2024-05-28,직영점,A0070,부산만덕점(직),1,정상,일반판매,ALE3TS011,3-OCCRHN-우노T,PP,퍼플,F,판매,의류,2024,5월,3,티셔츠,11
