?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
2183,2024-04-16,직영점,A0024,부산두실점(직),16,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,,네이비,F,판매,의류,2024,4월,3,티셔츠,15
2184,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,BE,베이지,M,판매,의류,2024,4월,3,바지,4
2185,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매,의류,2024,3월,3,티셔츠,9
2186,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,WH,화이트,F,판매,의류,2024,4월,3,티셔츠,15
2187,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,,네이비,F,판매,의류,2024,4월,3,티셔츠,15
2188,2024-04-16,직영점,A0024,부산두실점(직),17,정상,일반판매,ALB3PT005,C-SCCXT9-코튼밴딩통바지,GE,그린,M,판매,의류,2024,2월,3,바지,5
2189,2024-04-16,직영점,A0024,부산두실점(직),18,정상,일반판매,BLC4MF010,펄사넥워머,SI,실버,F,판매,잡화,2024,3월,4,머플러,10
2190,2024-04-16,직영점,A0024,부산두실점(직),18,정상,일반판매,BLD4MF001,망진주워머,WH,화이트,F,판매,잡화,2024,4월,4,머플러,1
2191,2024-04-16,직영점,A0024,부산두실점(직),19,정상,일반판매,AGC1BL001,A-내추럴BL,MG,멜란그레이,F,판매,의류,2019,3월,1,블라우스,1
2192,2024-04-16,직영점,A0024,부산두실점(직),19,정상,일반판매,AEK2PT706,스키니 코팅진 기본 바지,BK,블랙,XL,판매,의류,2017,11월,2,바지,706
2193,2024-04-16,직영점,A0024,부산두실점(직),19,정상,일반판매,AJE4VT002,M-헤링라운드VT,BK,블랙,F,판매,의류,2022,5월,4,베스트,2
2194,2024-04-16,직영점,A0024,부산두실점(직),19,정상,일반판매,AKH3BL027,L-진주린넨BL,GR,회색,F,판매,의류,2023,8월,3,블라우스,27
2195,2024-04-17,직영점,A0024,부산두실점(직),1,정상,일반판매,BLA7BG003,J-빅지퍼백팩(24),BK,블랙,F,판매,잡화,2024,1월,7,가방,3
2196,2024-04-17,직영점,A0024,부산두실점(직),1,정상,일반판매,BLD4SB001,패치하이탑(0019),BK,블랙,35,판매,잡화,2024,4월,4,신발,1
2197,2024-04-17,직영점,A0024,부산두실점(직),2,정상,일반판매,AHF3TS005,Q-투게더지퍼,SO,소라,F,판매,의류,2020,6월,3,티셔츠,5
2198,2024-04-17,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매,의류,2024,4월,3,니트,1
2199,2024-04-17,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3JK004,3-SSLCHN-로에린넨JK,IV,아이보리,F,판매,의류,2024,4월,3,자켓,4
2200,2024-04-17,직영점,A0024,부산두실점(직),4,정상,일반판매,ZA00CO025,아이스카라멜마끼야또(음료),XX,XX,XX,판매,커피,2013,사계절,0,커피,25
2201,2024-04-17,직영점,A0024,부산두실점(직),5,정상,일반판매,BKG4GV002,지그망사반장갑,XX,XX,F,판매,잡화,2023,7월,4,장갑,2
2202,2024-04-17,직영점,A0024,부산두실점(직),6,정상,일반판매,AKF3WS004,S-라인카라셔츠,,네이비,F,판매,의류,2023,6월,3,남방,4
2203,2024-04-17,직영점,A0024,부산두실점(직),7,정상,일반판매,ALD3JP005,3-OCCHHN-로이스티치점퍼,CH,챠콜,F,판매,의류,2024,4월,3,점퍼,5
2204,2024-04-17,직영점,A0024,부산두실점(직),8,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,WH,화이트,F,판매,의류,2024,4월,3,티셔츠,8
2205,2024-04-17,직영점,A0024,부산두실점(직),8,정상,일반판매,AKI3DP005,C-니콜슬림일자데님,DL,진청,XL,판매,의류,2023,9월,3,데님,5
2206,2024-04-17,직영점,A0024,부산두실점(직),9,정상,일반판매,AJE3DP007,C-아이스배기,LL,연청,M,판매,의류,2022,5월,3,데님,7
2207,2024-04-17,직영점,A0024,부산두실점(직),9,정상,일반판매,AKI3PT008,C-버티배기팬츠,DB,다크베이지,L,판매,의류,2023,9월,3,바지,8
2208,2024-04-17,직영점,A0024,부산두실점(직),9,정상,일반판매,ALB3DP007,C-SCDXC9-밑포인부츠컷,ML,중청,XL,판매,의류,2024,2월,3,데님,7
2209,2024-04-17,직영점,A0024,부산두실점(직),9,정상,일반판매,ALD7KT003,J-OCARHN-아트KT,WH,화이트,F,판매,의류,2024,4월,7,니트,3
2210,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,BFI3MF011,무지SET,BL,블루,F,판매,잡화,2018,9월,3,머플러,11
2211,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,ALC3DP001,C-SCDXT9-소이통데님,ML,중청,M,판매,의류,2024,3월,3,데님,1
2212,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,AKH7OP002,J-체크린넨OPS,BK,블랙,F,판매,의류,2023,8월,7,원피스,2
2213,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,WH,화이트,F,판매,의류,2024,4월,3,티셔츠,8
2214,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,ALD3DP002,3-SCCXT4-오레오4부데님,ML,중청,M,판매,의류,2024,4월,3,데님,2
2215,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,AJD3PT001,Q-클린통바지,BK,블랙,F,판매,의류,2022,4월,3,바지,1
2216,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,AJB3WS001,S-니모NB,MT,민트,F,판매,의류,2022,2월,3,남방,1
2217,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,AJB3BL003,C-숄더파스텔퍼프,YE,옐로우,F,판매,의류,2022,2월,3,블라우스,3
2218,2024-04-17,직영점,A0024,부산두실점(직),10,정상,일반판매,BKE7CP004,심플고리햇,YE,옐로우,F,판매,잡화,2023,5월,7,모자,4
2219,2024-04-17,직영점,A0024,부산두실점(직),11,정상,일반판매,ALD7PT001,3-CCLXX9-미니고방PT,BK,블랙,F,판매,의류,2024,4월,7,바지,1
2220,2024-04-17,직영점,A0024,부산두실점(직),12,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매,의류,2024,4월,3,데님,4
2221,2024-04-17,직영점,A0024,부산두실점(직),13,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,S,판매,의류,2024,2월,3,데님,8
2222,2024-04-17,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD3TS015,3-SCCRHN-모달베이직반팔,WH,화이트,F,판매,의류,2024,4월,3,티셔츠,15
2223,2024-04-17,직영점,A0024,부산두실점(직),14,정상,일반판매,BFI3MF011,무지SET,BL,블루,F,판매,잡화,2018,9월,3,머플러,11
2224,2024-04-17,직영점,A0024,부산두실점(직),15,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,F,판매,의류,2024,2월,3,점퍼,2
2225,2024-04-17,직영점,A0024,부산두실점(직),16,정상,일반판매,ALB3JP002,S-OSPMAN-포켓배색이중점퍼,GE,그린,L,판매,의류,2024,2월,3,점퍼,2
2226,2024-04-17,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,WH,화이트,F,판매,의류,2024,4월,3,티셔츠,8
2227,2024-04-17,직영점,A0024,부산두실점(직),17,정상,일반판매,ALD7KT003,J-OCARHN-아트KT,WH,화이트,F,판매,의류,2024,4월,7,니트,3
2228,2024-04-18,직영점,A0024,부산두실점(직),1,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매,의류,2024,4월,3,니트,1
2229,2024-04-18,직영점,A0024,부산두실점(직),1,정상,일반판매,BKI7BG009,리치투웨이백,BK,블랙,F,판매,잡화,2023,9월,7,가방,9
2230,2024-04-18,직영점,A0024,부산두실점(직),2,정상,일반판매,BKI4SB012,다이아비즈플랫(6613-2),BK,블랙,45,판매,잡화,2023,9월,4,신발,12
2231,2024-04-18,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3WS002,C-TCPSHN-세일러카라셔츠,GE,그린,F,판매,의류,2024,4월,3,남방,2
2232,2024-04-18,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3PT005,3-SCLXT9-컬리마통PT,GE,그린,M,판매,의류,2024,4월,3,바지,5
2233,2024-04-18,직영점,A0024,부산두실점(직),4,정상,일반판매,ALC3WS004,3-OCCSAN-타이밍셔츠,BL,블루,F,판매,의류,2024,3월,3,남방,4
2234,2024-04-18,직영점,A0024,부산두실점(직),5,정상,일반판매,BFE2MF305,벚꽃진주(2꽃),WH,화이트,F,판매,잡화,2018,5월,2,머플러,305
2235,2024-04-18,직영점,A0024,부산두실점(직),5,정상,일반판매,BFE2MF306,벚꽃진주(잔꽃),BE,베이지,F,판매,잡화,2018,5월,2,머플러,306
2236,2024-04-18,직영점,A0024,부산두실점(직),6,정상,일반판매,ALD3TS008,3-SCCRHN-5부라운드T,PK,핑크,F,판매,의류,2024,4월,3,티셔츠,8
2237,2024-04-18,직영점,A0024,부산두실점(직),6,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매,의류,2024,3월,3,티셔츠,9
2238,2024-04-18,직영점,A0024,부산두실점(직),7,정상,일반판매,AJF3PT027,C-레어일자PT,IV,아이보리,M,판매,의류,2022,6월,3,바지,27
2239,2024-04-18,직영점,A0024,부산두실점(직),7,정상,일반판매,ALC3JK003,C-SCARHN-블링니트자켓,PK,핑크,F,판매,의류,2024,3월,3,자켓,3
2240,2024-04-18,직영점,A0024,부산두실점(직),7,정상,일반판매,BLD7GT002,3-보테카드지갑,PK,핑크,F,판매,잡화,2024,4월,7,기타,2
2241,2024-04-18,직영점,A0024,부산두실점(직),8,정상,일반판매,ALB3DP007,C-SCDXC9-밑포인부츠컷,ML,중청,XL,판매,의류,2024,2월,3,데님,7
2242,2024-04-18,직영점,A0024,부산두실점(직),8,정상,일반판매,AKI3PT008,C-버티배기팬츠,DB,다크베이지,L,판매,의류,2023,9월,3,바지,8
2243,2024-04-18,직영점,A0024,부산두실점(직),8,정상,일반판매,AKI3PT008,C-버티배기팬츠,LB,연한베이지,F,판매,의류,2023,9월,3,바지,8
2244,2024-04-18,직영점,A0024,부산두실점(직),8,정상,일반판매,ALB3DP007,C-SCDXC9-밑포인부츠컷,ML,중청,L,판매,의류,2024,2월,3,데님,7
2245,2024-04-18,직영점,A0024,부산두실점(직),9,정상,일반판매,BLC4CP001,잔꽃해바라기,PK,핑크,F,판매,잡화,2024,3월,4,모자,1
2246,2024-04-18,직영점,A0024,부산두실점(직),9,정상,일반판매,BLC4CP003,튤립배색벙거지,PP,퍼플,F,판매,잡화,2024,3월,4,모자,3
2247,2024-04-18,직영점,A0024,부산두실점(직),10,정상,일반판매,BLA7BG002,체스백팩(24),BK,블랙,F,판매,잡화,2024,1월,7,가방,2
2248,2024-04-18,직영점,A0024,부산두실점(직),11,정상,일반판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매,잡화,2020,사계절,0,머플러,1
2249,2024-04-18,직영점,A0024,부산두실점(직),11,정상,증정판매,BH00MF001,큐티사각(1+1),XX,XX,F,판매,잡화,2020,사계절,0,머플러,1
2250,2024-04-18,직영점,A0024,부산두실점(직),12,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매,의류,2024,4월,3,데님,4
2251,2024-04-18,직영점,A0024,부산두실점(직),13,정상,일반판매,ALC3JK003,C-SCARHN-블링니트자켓,PK,핑크,F,판매,의류,2024,3월,3,자켓,3
2252,2024-04-18,직영점,A0024,부산두실점(직),13,정상,일반판매,ALD7KT002,J-TCARHN-셜리단가라KT,GE,그린,F,판매,의류,2024,4월,7,니트,2
2253,2024-04-18,직영점,A0024,부산두실점(직),14,정상,일반판매,ALD3JK004,3-SSLCHN-로에린넨JK,IV,아이보리,F,판매,의류,2024,4월,3,자켓,4
2254,2024-04-18,직영점,A0024,부산두실점(직),15,정상,일반판매,AEI1PT302,산토리니 카울팬츠,GE,그린,L,판매,의류,2017,9월,1,바지,302
2255,2024-04-18,직영점,A0024,부산두실점(직),15,정상,일반판매,ALD3SL001,3-SCPXT9-스텝슬랙스,DL,진청,F,판매,의류,2024,4월,3,바지,1
2256,2024-04-18,직영점,A0024,부산두실점(직),16,정상,일반판매,AKI3DP010,C-플로우부츠컷데님,ML,중청,M,판매,의류,2023,9월,3,데님,10
2257,2024-04-18,직영점,A0024,부산두실점(직),17,정상,일반판매,BLD4SB008,체크삭스슈즈(2215),BE,베이지,40,판매,잡화,2024,4월,4,신발,8
2258,2024-04-18,직영점,A0024,부산두실점(직),18,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,MT,민트,F,판매,의류,2024,3월,3,티셔츠,8
2259,2024-04-18,직영점,A0024,부산두실점(직),18,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,BK,블랙,F,판매,의류,2024,3월,3,티셔츠,8
2260,2024-04-18,직영점,A0024,부산두실점(직),18,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,M,판매,의류,2024,2월,3,데님,8
2261,2024-04-18,직영점,A0024,부산두실점(직),19,정상,일반판매,ALC3JP011,3-SCPMHN-프리후드JP,SO,소라,F,판매,의류,2024,3월,3,점퍼,11
2262,2024-04-18,직영점,A0024,부산두실점(직),19,정상,일반판매,ALC3JP010,3-SCPHAN-진주지퍼JP,GE,그린,F,판매,의류,2024,3월,3,점퍼,10
2263,2024-04-18,직영점,A0024,부산두실점(직),19,정상,일반판매,BKJ4SC001,체키삭스(2pcs),XX,XX,F,판매,잡화,2023,10월,4,양말,1
2264,2024-04-18,직영점,A0024,부산두실점(직),19,정상,일반판매,BLD4SC008,포인중목삭스(2pcs),XX,XX,F,판매,잡화,2024,4월,4,양말,8
2265,2024-04-19,직영점,A0024,부산두실점(직),1,정상,일반판매,ALB3DP008,C-SCDXT9-캣츠와이드데님,ML,중청,L,판매,의류,2024,2월,3,데님,8
2266,2024-04-19,직영점,A0024,부산두실점(직),2,정상,일반판매,ALC7DP002,J-OCDXB9-스타자수데님배기,ML,중청,F,판매,의류,2024,3월,7,데님,2
2267,2024-04-19,직영점,A0024,부산두실점(직),3,정상,일반판매,AJI7JP001,데일후드점퍼,BE,베이지,F,판매,의류,2022,9월,7,점퍼,1
2268,2024-04-19,직영점,A0024,부산두실점(직),4,정상,일반판매,ALC3TS009,3-SCCRHN-라포반팔,WH,화이트,F,판매,의류,2024,3월,3,티셔츠,9
2269,2024-04-19,직영점,A0024,부산두실점(직),4,정상,일반판매,ALD3CA002,3-SCAVHN-스카시가디건,WH,화이트,F,판매,의류,2024,4월,3,가디건,2
2270,2024-04-19,직영점,A0024,부산두실점(직),5,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매,의류,2024,4월,3,니트,1
2271,2024-04-19,직영점,A0024,부산두실점(직),6,정상,일반판매,AKE3PT011,C-일자블랙진,BK,블랙,M,판매,의류,2023,5월,3,바지,11
2272,2024-04-19,직영점,A0024,부산두실점(직),6,정상,일반판매,ALB3DP002,C-SCDXC9-이브커팅부츠컷,LL,연청,M,판매,의류,2024,2월,3,데님,2
2273,2024-04-19,직영점,A0024,부산두실점(직),6,정상,일반판매,ALC3TS008,3-SCCVHN-슬라브반팔,BK,블랙,F,판매,의류,2024,3월,3,티셔츠,8
2274,2024-04-19,직영점,A0024,부산두실점(직),7,정상,일반판매,ALD3JP001,3-SCPHHN-마이점퍼,WH,화이트,F,판매,의류,2024,4월,3,점퍼,1
2275,2024-04-19,직영점,A0024,부산두실점(직),7,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,WH,화이트,F,판매,의류,2024,4월,7,티셔츠,5
2276,2024-04-19,직영점,A0024,부산두실점(직),7,정상,일반판매,BHE3MF015,땡땡이마,PK,핑크,F,판매,잡화,2020,5월,3,머플러,15
2277,2024-04-19,직영점,A0024,부산두실점(직),7,정상,일반판매,BLC4MF005,진주플리츠머플러,PK,핑크,F,판매,잡화,2024,3월,4,머플러,5
2278,2024-04-19,직영점,A0024,부산두실점(직),8,정상,일반판매,ALD3OP004,3-OCTHXL-후드니트OPS,BK,블랙,F,판매,의류,2024,4월,3,원피스,4
2279,2024-04-19,직영점,A0024,부산두실점(직),9,정상,일반판매,ALB3TS010,C-TCCRHN-멜로디단가라티,GE,그린,F,판매,의류,2024,2월,3,티셔츠,10
2280,2024-04-19,직영점,A0024,부산두실점(직),9,정상,일반판매,ALC3BL001,C-SSCRHC-퍼프코튼BL,IV,아이보리,F,판매,의류,2024,3월,3,블라우스,1
2281,2024-04-19,직영점,A0024,부산두실점(직),9,정상,일반판매,AIC7SK002,조각SK,OR,오렌지,F,판매,의류,2021,3월,7,스커트,2
2282,2024-04-19,직영점,A0024,부산두실점(직),9,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,RE,레드,F,판매,의류,2024,2월,3,티셔츠,7
2283,2024-04-19,직영점,A0024,부산두실점(직),9,정상,일반판매,AID3CT001,S-루인CT,OL,올리브,F,판매,의류,2021,4월,3,코트,1
2284,2024-04-19,직영점,A0024,부산두실점(직),9,정상,일반판매,AJH7PT001,옆포켓밴딩PT,WH,화이트,F,판매,의류,2022,8월,7,바지,1
2285,2024-04-19,직영점,A0024,부산두실점(직),9,정상,일반판매,ALC7KT001,3-SCARHN-피오나니트,YE,옐로우,F,판매,의류,2024,3월,7,니트,1
2286,2024-04-19,직영점,A0024,부산두실점(직),10,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,WH,화이트,F,판매,의류,2024,5월,3,남방,4
2287,2024-04-19,직영점,A0024,부산두실점(직),11,정상,일반판매,ALB7WS013,3-SCCSHN-심플루즈셔츠,WH,화이트,F,판매,의류,2024,2월,7,남방,13
2288,2024-04-19,직영점,A0024,부산두실점(직),12,정상,일반판매,ALC3JK003,C-SCARHN-블링니트자켓,PK,핑크,F,판매,의류,2024,3월,3,자켓,3
2289,2024-04-19,직영점,A0024,부산두실점(직),12,정상,일반판매,ALD3JK004,3-SSLCHN-로에린넨JK,IV,아이보리,F,판매,의류,2024,4월,3,자켓,4
2290,2024-04-19,직영점,A0024,부산두실점(직),12,정상,일반판매,ALB3SL001,S-CFPXC9-고방부츠컷SL,GR,회색,M,판매,의류,2024,2월,3,바지,1
2291,2024-04-19,직영점,A0024,부산두실점(직),12,정상,일반판매,BGC3CP008,스테치리본엘벙,BR,브라운,F,판매,잡화,2019,3월,3,모자,8
2292,2024-04-20,직영점,A0024,부산두실점(직),1,정상,일반판매,AKI7PT001,J-플라워와이드데님배기,BL,블루,F,판매,의류,2023,9월,7,바지,1
2293,2024-04-20,직영점,A0024,부산두실점(직),1,정상,일반판매,ALD7BL001,J-SCCRHN-앞셔링BL,SO,소라,F,판매,의류,2024,4월,7,블라우스,1
2294,2024-04-20,직영점,A0024,부산두실점(직),2,정상,일반판매,ALD3TS004,C-OCCRHN-자수스팽글T,IV,아이보리,F,판매,의류,2024,4월,3,티셔츠,4
2295,2024-04-20,직영점,A0024,부산두실점(직),3,정상,일반판매,BLC4CP006,줄지배색끈벙거지,BK,블랙,F,판매,잡화,2024,3월,4,모자,6
2296,2024-04-20,직영점,A0024,부산두실점(직),3,정상,일반판매,BLA7BG003,J-빅지퍼백팩(24),BK,블랙,F,판매,잡화,2024,1월,7,가방,3
2297,2024-04-20,직영점,A0024,부산두실점(직),4,정상,일반판매,BLC4CP006,줄지배색끈벙거지,BK,블랙,F,반품,잡화,2024,3월,4,모자,6
2298,2024-04-20,직영점,A0024,부산두실점(직),4,정상,일반판매,BLA7BG003,J-빅지퍼백팩(24),BK,블랙,F,반품,잡화,2024,1월,7,가방,3
2299,2024-04-20,직영점,A0024,부산두실점(직),5,정상,일반판매,ALD3JP004,3-SCPDHN-숏후드JP,RE,레드,F,판매,의류,2024,4월,3,점퍼,4
2300,2024-04-20,직영점,A0024,부산두실점(직),5,정상,일반판매,BLC4CP006,줄지배색끈벙거지,BK,블랙,F,판매,잡화,2024,3월,4,모자,6
2301,2024-04-20,직영점,A0024,부산두실점(직),5,정상,일반판매,BLA7BG003,J-빅지퍼백팩(24),BK,블랙,F,판매,잡화,2024,1월,7,가방,3
2302,2024-04-20,직영점,A0024,부산두실점(직),6,정상,일반판매,BLD4SC003,포포삭스(2pcs),XX,XX,F,판매,잡화,2024,4월,4,양말,3
2303,2024-04-22,직영점,A0024,부산두실점(직),1,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매,의류,2024,4월,3,데님,4
2304,2024-04-22,직영점,A0024,부산두실점(직),1,정상,일반판매,AIK3DP002,S-딜라잇일자,DL,진청,M,판매,의류,2021,11월,3,데님,2
2305,2024-04-22,직영점,A0024,부산두실점(직),2,정상,일반판매,ALC7BL010,3-SSCNHF-라운드넥BL,WH,화이트,F,판매,의류,2024,3월,7,블라우스,10
2306,2024-04-22,직영점,A0024,부산두실점(직),2,정상,일반판매,ALC7TS005,J-OCCCHN-배색카라맨투맨,BK,블랙,F,판매,의류,2024,3월,7,티셔츠,5
2307,2024-04-22,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD3KT005,3-SSLRHN-홀가진주니트,PK,핑크,F,판매,의류,2024,4월,3,니트,5
2308,2024-04-22,직영점,A0024,부산두실점(직),3,정상,일반판매,ALD7TS003,J-OCCRHN-파인T,RE,레드,F,판매,의류,2024,4월,7,티셔츠,3
2309,2024-04-22,직영점,A0024,부산두실점(직),3,정상,일반판매,ALC3TS005,C-OCCRHN-하트코인7부,GE,그린,F,판매,의류,2024,3월,3,티셔츠,5
2310,2024-04-22,직영점,A0024,부산두실점(직),3,정상,일반판매,ALE3JK009,3-TCCRHN-세로줄JK,PP,퍼플,F,판매,의류,2024,5월,3,자켓,9
2311,2024-04-22,직영점,A0024,부산두실점(직),4,정상,일반판매,ALD3JP005,3-OCCHHN-로이스티치점퍼,PK,핑크,F,판매,의류,2024,4월,3,점퍼,5
2312,2024-04-22,직영점,A0024,부산두실점(직),5,정상,일반판매,ALB3JP005,C-SCPDHN-에반이중점퍼,PK,핑크,F,판매,의류,2024,2월,3,점퍼,5
2313,2024-04-22,직영점,A0024,부산두실점(직),6,정상,일반판매,BIK4MF006,컬러어깨머플러,RB,적갈색/벽돌,F,판매,잡화,2021,11월,4,머플러,6
2314,2024-04-22,직영점,A0024,부산두실점(직),7,기획,일반판매,AKJ7TS001,J-베이직폴라T,GE,그린,F,판매,의류,2023,10월,7,티셔츠,1
2315,2024-04-22,직영점,A0024,부산두실점(직),7,기획,일반판매,AKJ7TS001,J-베이직폴라T,OR,오렌지,F,판매,의류,2023,10월,7,티셔츠,1
2316,2024-04-22,직영점,A0024,부산두실점(직),8,정상,일반판매,BLD4SB005,리본뮬플랫(632-6),BE,베이지,40,판매,잡화,2024,4월,4,신발,5
2317,2024-04-22,직영점,A0024,부산두실점(직),9,기획,일반판매,AKI4PT002,M-리엔조거팬츠,,네이비,M,판매,의류,2023,9월,4,바지,2
2318,2024-04-22,직영점,A0024,부산두실점(직),9,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,M,판매,의류,2023,9월,4,바지,2
2319,2024-04-22,직영점,A0024,부산두실점(직),10,정상,일반판매,AGC1TS002,C-밀크T,SO,소라,F,판매,의류,2019,3월,1,티셔츠,2
2320,2024-04-22,직영점,A0024,부산두실점(직),11,정상,일반판매,AKE3OP003,C-심플반팔원피스,RB,적갈색/벽돌,F,판매,의류,2023,5월,3,원피스,3
2321,2024-04-22,직영점,A0024,부산두실점(직),12,정상,일반판매,AJB3WS001,S-니모NB,MT,민트,F,판매,의류,2022,2월,3,남방,1
2322,2024-04-22,직영점,A0024,부산두실점(직),12,정상,일반판매,ALB7WS013,3-SCCSHN-심플루즈셔츠,WH,화이트,F,판매,의류,2024,2월,7,남방,13
2323,2024-04-22,직영점,A0024,부산두실점(직),13,정상,일반판매,AHE7KT009,반가라KT,WH,화이트,F,판매,의류,2020,5월,7,니트,9
2324,2024-04-22,직영점,A0024,부산두실점(직),14,정상,일반판매,ALC3JP010,3-SCPHAN-진주지퍼JP,BK,블랙,F,판매,의류,2024,3월,3,점퍼,10
2325,2024-04-22,직영점,A0024,부산두실점(직),14,정상,일반판매,ALD3CA002,3-SCAVHN-스카시가디건,GE,그린,F,판매,의류,2024,4월,3,가디건,2
2326,2024-04-22,직영점,A0024,부산두실점(직),15,정상,일반판매,BHE3MF015,땡땡이마,WH,화이트,F,판매,잡화,2020,5월,3,머플러,15
2327,2024-04-22,직영점,A0024,부산두실점(직),16,정상,일반판매,AKD3TS050,C-슬라브7부티,LB,연한베이지,F,판매,의류,2023,4월,3,티셔츠,50
2328,2024-04-22,직영점,A0024,부산두실점(직),16,정상,일반판매,AHE3OP062,S-더블단추자켓OP,BE,베이지,F,판매,의류,2020,5월,3,원피스,62
2329,2024-04-22,직영점,A0024,부산두실점(직),17,정상,일반판매,BLD4SB003,곰자수단화(5815-2),IV,아이보리,40,판매,잡화,2024,4월,4,신발,3
2330,2024-04-23,직영점,A0024,부산두실점(직),1,정상,일반판매,AJI4PT001,M-로우펄PT,DN,다크네이비,F,판매,의류,2022,9월,4,바지,1
2331,2024-04-23,직영점,A0024,부산두실점(직),2,정상,일반판매,ALD7DP001,3-SCCXX9-밴딩와이드데님,DL,진청,F,판매,의류,2024,4월,7,데님,1
2332,2024-04-23,직영점,A0024,부산두실점(직),3,정상,일반판매,BLD4SB009,블링스니커즈(377),BK,블랙,40,판매,잡화,2024,4월,4,신발,9
2333,2024-04-23,직영점,A0024,부산두실점(직),4,정상,일반판매,BLD4CP002,마스크플라워모자,PK,핑크,F,판매,잡화,2024,4월,4,모자,2
2334,2024-04-23,직영점,A0024,부산두실점(직),4,정상,일반판매,BLD4SC001,데일리양말(3pcs),XX,XX,F,판매,잡화,2024,4월,4,양말,1
2335,2024-04-23,직영점,A0024,부산두실점(직),5,정상,일반판매,AKI3BL028,S-미니차이나BL,OR,오렌지,F,판매,의류,2023,9월,3,블라우스,28
2336,2024-04-23,직영점,A0024,부산두실점(직),6,정상,일반판매,ALE3JP005,C-OCPDHN-라인이중점퍼,GE,그린,F,판매,의류,2024,5월,3,점퍼,5
2337,2024-04-23,직영점,A0024,부산두실점(직),7,정상,일반판매,ALD3KT002,3-SSARHN-퍼프7부,DP,진핑크,F,판매,의류,2024,4월,3,니트,2
2338,2024-04-23,직영점,A0024,부산두실점(직),7,정상,일반판매,AJH3TS020,S-고리셔링T,BK,블랙,F,판매,의류,2022,8월,3,티셔츠,20
2339,2024-04-23,직영점,A0024,부산두실점(직),7,정상,일반판매,AHF3KT010,Q-진주양두,BL,블루,F,판매,의류,2020,6월,3,니트,10
2340,2024-04-23,직영점,A0024,부산두실점(직),8,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,L,판매,의류,2024,4월,3,데님,4
2341,2024-04-23,직영점,A0024,부산두실점(직),9,정상,일반판매,AKI3PT008,C-버티배기팬츠,LB,연한베이지,F,판매,의류,2023,9월,3,바지,8
2342,2024-04-23,직영점,A0024,부산두실점(직),9,정상,일반판매,AKI3PT008,C-버티배기팬츠,DB,다크베이지,L,판매,의류,2023,9월,3,바지,8
