?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
2001,2024-05-24,직영점,A0086,부산구서점(직),7,정상,일반판매,AKD3TS051,C-헤드슬림7부티,BE,베이지,F,판매,의류,2023,4월,3,티셔츠,051
2002,2024-05-24,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3DP003,3-SCCXT10-하늘와이드데님,LL,연청,S,판매,의류,2024,4월,3,데님,003
2003,2024-05-24,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,S,판매,의류,2024,6월,3,바지,002
2004,2024-05-24,직영점,A0086,부산구서점(직),8,정상,일반판매,BLF4SB006,시스루큐빅힐(9525),BE,베이지,35,판매,잡화,2024,6월,4,신발,006
2005,2024-05-24,직영점,A0086,부산구서점(직),9,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,S,판매,의류,2024,4월,3,데님,004
2006,2024-05-24,직영점,A0086,부산구서점(직),10,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매,의류,2024,5월,3,남방,008
2007,2024-05-24,직영점,A0086,부산구서점(직),10,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매,의류,2024,6월,3,바지,004
2008,2024-05-24,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,PK,핑크,F,판매,의류,2024,6월,3,남방,001
2009,2024-05-24,직영점,A0086,부산구서점(직),12,정상,일반판매,AJG3BL025,C-엠보BL,BK,블랙,F,판매,의류,2022,7월,3,블라우스,025
2010,2024-05-24,직영점,A0086,부산구서점(직),13,정상,일반판매,ALF3JP001,3-OCPCHN-시보리배색JP(2),BK,블랙,F,판매,의류,2024,6월,3,점퍼,001
2011,2024-05-24,직영점,A0086,부산구서점(직),13,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매,의류,2024,5월,3,점퍼,008
2012,2024-05-24,직영점,A0086,부산구서점(직),14,정상,일반판매,ALE3BL002,3-OCPRHN-빌리브BL,BK,블랙,F,판매,의류,2024,5월,3,블라우스,002
2013,2024-05-24,직영점,A0086,부산구서점(직),14,정상,일반판매,AJG3BL025,C-엠보BL,BK,블랙,F,판매,의류,2022,7월,3,블라우스,025
2014,2024-05-24,직영점,A0086,부산구서점(직),15,정상,일반판매,AKF3BL016,S-소매턱여름BL,SO,소라,F,반품,의류,2023,6월,3,블라우스,016
2015,2024-05-24,직영점,A0086,부산구서점(직),15,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,반품,의류,2024,4월,3,데님,004
2016,2024-05-24,직영점,A0086,부산구서점(직),15,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PK,핑크,F,반품,의류,2024,6월,3,블라우스,001
2017,2024-05-24,직영점,A0086,부산구서점(직),16,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,M,판매,의류,2024,4월,3,데님,004
2018,2024-05-24,직영점,A0086,부산구서점(직),16,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PK,핑크,F,판매,의류,2024,6월,3,블라우스,001
2019,2024-05-24,직영점,A0086,부산구서점(직),16,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,001
2020,2024-05-24,직영점,A0086,부산구서점(직),16,정상,일반판매,AKI3BL002,C-유니픽스BL,BG,청록색,F,판매,의류,2023,9월,3,블라우스,002
2021,2024-05-25,직영점,A0086,부산구서점(직),1,정상,일반판매,AKI7BL001,J-쉬폰소매니트BL,BK,블랙,F,판매,의류,2023,9월,7,블라우스,001
2022,2024-05-25,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매,의류,2024,5월,3,점퍼,008
2023,2024-05-25,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3DP004,3-SCCXT9-비비안와이드데님,ML,중청,S,판매,의류,2024,4월,3,데님,004
2024,2024-05-25,직영점,A0086,부산구서점(직),1,정상,일반판매,BLF7BG001,J-패널크로스백,BK,블랙,F,판매,잡화,2024,6월,7,가방,001
2025,2024-05-25,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,S,판매,의류,2024,5월,3,데님,004
2026,2024-05-25,직영점,A0086,부산구서점(직),1,기획,일반판매,AKI4PT002,M-리엔조거팬츠,,네이비,S,판매,의류,2023,9월,4,바지,002
2027,2024-05-25,직영점,A0086,부산구서점(직),1,기획,일반판매,AKI4PT002,M-리엔조거팬츠,BK,블랙,S,판매,의류,2023,9월,4,바지,002
2028,2024-05-25,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,WH,화이트,F,판매,의류,2024,6월,3,점퍼,003
2029,2024-05-25,직영점,A0086,부산구서점(직),2,정상,일반판매,ALC3KT008,C-TCARHN-스팽글V니트,BK,블랙,F,판매,의류,2024,3월,3,니트,008
2030,2024-05-25,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3BL001,3-OCPRHN-드림BL,SO,소라,F,판매,의류,2024,5월,3,블라우스,001
2031,2024-05-25,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,M,판매,의류,2024,5월,3,데님,004
2032,2024-05-25,직영점,A0086,부산구서점(직),3,정상,일반판매,AKF7KT004,내셔널KT,GR,회색,F,판매,의류,2023,6월,7,니트,004
2033,2024-05-25,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3PT001,3-SSPX19-레이단추PT,BR,브라운,F,판매,의류,2024,5월,3,바지,001
2034,2024-05-25,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3JK005,3-SCPSHN-날개끈JK,,네이비,F,판매,의류,2024,6월,3,자켓,005
2035,2024-05-25,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,BK,블랙,F,판매,의류,2024,5월,3,티셔츠,010
2036,2024-05-25,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매,의류,2024,6월,3,바지,002
2037,2024-05-25,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3BL007,3-OCPRHN-썬플라워BL,CH,챠콜,F,판매,의류,2024,6월,3,블라우스,007
2038,2024-05-25,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,BK,블랙,F,판매,의류,2024,6월,7,티셔츠,001
2039,2024-05-25,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,WH,화이트,F,판매,의류,2024,6월,7,티셔츠,001
2040,2024-05-25,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BK,블랙,L,판매,의류,2024,6월,3,바지,005
2041,2024-05-27,직영점,A0086,부산구서점(직),1,정상,일반판매,BLF4CP004,벨크로썬캡,GE,그린,F,판매,잡화,2024,6월,4,모자,004
2042,2024-05-27,직영점,A0086,부산구서점(직),2,정상,일반판매,ALD7TS005,3-OCCRHN-캐릭아트T,BK,블랙,F,판매,의류,2024,4월,7,티셔츠,005
2043,2024-05-27,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE7KN002,3-SSAZSN-망니트나시,WH,화이트,F,판매,의류,2024,5월,7,니트나시,002
2044,2024-05-27,직영점,A0086,부산구서점(직),4,정상,일반판매,BLD4SB001,패치하이탑(0019),IV,아이보리,30,판매,잡화,2024,4월,4,신발,001
2045,2024-05-27,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF7TS002,3-OCPRHN-블랙포인T,BE,베이지,F,판매,의류,2024,6월,7,티셔츠,002
2046,2024-05-27,직영점,A0086,부산구서점(직),6,정상,일반판매,AKH3BL028,L-진주체크BL,RE,레드,F,판매,의류,2023,8월,3,블라우스,028
2047,2024-05-27,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,WH,화이트,F,판매,의류,2024,6월,7,티셔츠,001
2048,2024-05-27,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,WH,화이트,F,판매,의류,2024,6월,3,티셔츠,004
2049,2024-05-27,직영점,A0086,부산구서점(직),8,정상,일반판매,AII3JP001,S-후릴JK,RE,레드,F,판매,의류,2021,9월,3,점퍼,001
2050,2024-05-27,직영점,A0086,부산구서점(직),9,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,WH,화이트,F,반품,의류,2024,6월,3,티셔츠,004
2051,2024-05-27,직영점,A0086,부산구서점(직),9,정상,일반판매,AII3JP001,S-후릴JK,RE,레드,F,반품,의류,2021,9월,3,점퍼,001
2052,2024-05-27,직영점,A0086,부산구서점(직),10,정상,일반판매,ALF3TS004,3-OCCRHN-써니나염T,WH,화이트,F,판매,의류,2024,6월,3,티셔츠,004
2053,2024-05-27,직영점,A0086,부산구서점(직),11,정상,일반판매,ALE3TS010,3-OCCRHN-S포켓T,WH,화이트,F,판매,의류,2024,5월,3,티셔츠,010
2054,2024-05-27,직영점,A0086,부산구서점(직),12,정상,일반판매,ALF3JP002,3-SSPCHN-럭스점퍼,PP,퍼플,F,판매,의류,2024,6월,3,점퍼,002
2055,2024-05-27,직영점,A0086,부산구서점(직),12,정상,일반판매,ALF3WS003,3-FSCNHH-언발플라워나염,,네이비,F,판매,의류,2024,6월,3,남방,003
2056,2024-05-27,직영점,A0086,부산구서점(직),12,정상,일반판매,ALF3PT005,3-SCCXT5-심플린넨5부,BR,브라운,M,판매,의류,2024,6월,3,바지,005
2057,2024-05-27,직영점,A0086,부산구서점(직),12,정상,일반판매,BLE4CP002,종이조개썬캡,BE,베이지,F,판매,잡화,2024,5월,4,모자,002
2058,2024-05-27,직영점,A0086,부산구서점(직),13,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,WH,화이트,F,판매,의류,2024,6월,3,점퍼,003
2059,2024-05-27,직영점,A0086,부산구서점(직),13,정상,일반판매,ALF3BL006,3-OCPRHN-베티BL,PK,핑크,F,판매,의류,2024,6월,3,블라우스,006
2060,2024-05-27,직영점,A0086,부산구서점(직),14,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,XL,판매,의류,2024,6월,3,바지,004
2061,2024-05-28,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3SL001,3-SSPXB9-오드부츠컷SL,BK,블랙,L,판매,의류,2024,5월,3,바지,001
2062,2024-05-28,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BE,베이지,F,판매,의류,2024,4월,3,블라우스,001
2063,2024-05-28,직영점,A0086,부산구서점(직),2,정상,일반판매,AKG3PT001,C-슈가하프팬츠,BL,블루,M,판매,의류,2023,7월,3,바지,001
2064,2024-05-28,직영점,A0086,부산구서점(직),3,정상,일반판매,BLF4GV002,패턴반장갑,XX,XX,F,판매,잡화,2024,6월,4,장갑,002
2065,2024-05-28,직영점,A0086,부산구서점(직),4,정상,일반판매,AKH7PT003,J-밴딩와이드린넨PT,PP,퍼플,F,판매,의류,2023,8월,7,바지,003
2066,2024-05-28,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3TN001,3-SCLRHN-린넨캡나시,BK,블랙,F,판매,의류,2024,6월,3,티셔츠나시,001
2067,2024-05-28,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3JK008,3-SSPTHF-제인반팔JK,BK,블랙,F,판매,의류,2024,6월,3,자켓,008
2068,2024-05-28,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,M,판매,의류,2024,6월,3,바지,004
2069,2024-05-28,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,BK,블랙,F,판매,의류,2024,6월,7,티셔츠,001
2070,2024-05-28,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF7TS001,3-OCPDHN-레고후드,WH,화이트,F,판매,의류,2024,6월,7,티셔츠,001
2071,2024-05-28,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,PP,퍼플,F,판매,의류,2024,5월,3,원피스,013
2072,2024-05-28,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF3BL006,3-OCPRHN-베티BL,PK,핑크,F,판매,의류,2024,6월,3,블라우스,006
2073,2024-05-28,직영점,A0086,부산구서점(직),8,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,PP,퍼플,F,반품,의류,2024,5월,3,원피스,013
2074,2024-05-28,직영점,A0086,부산구서점(직),8,정상,일반판매,ALF3BL006,3-OCPRHN-베티BL,PK,핑크,F,반품,의류,2024,6월,3,블라우스,006
2075,2024-05-28,직영점,A0086,부산구서점(직),9,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,PP,퍼플,F,판매,의류,2024,5월,3,원피스,013
2076,2024-05-28,직영점,A0086,부산구서점(직),9,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매,의류,2024,6월,3,바지,004
2077,2024-05-28,직영점,A0086,부산구서점(직),9,정상,일반판매,ALD3BL001,C-OCPRHN-러브비즈BL,BK,블랙,F,판매,의류,2024,4월,3,블라우스,001
2078,2024-05-29,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3TS007,C-OCCRHN-썸머부클반팔T,GR,회색,F,판매,의류,2024,4월,3,티셔츠,007
2079,2024-05-29,직영점,A0086,부산구서점(직),2,정상,일반판매,AKD3TS005,S-G반팔맨투맨,GR,회색,F,판매,의류,2023,4월,3,티셔츠,005
2080,2024-05-29,직영점,A0086,부산구서점(직),3,정상,일반판매,BLF4SB008,미니통굽샌들(V32),BE,베이지,35,판매,잡화,2024,6월,4,신발,008
2081,2024-05-29,직영점,A0086,부산구서점(직),4,정상,일반판매,AII3JP001,S-후릴JK,RE,레드,F,판매,의류,2021,9월,3,점퍼,001
2082,2024-05-29,직영점,A0086,부산구서점(직),5,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BE,베이지,30,판매,잡화,2024,4월,4,신발,006
2083,2024-05-29,직영점,A0086,부산구서점(직),5,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BE,베이지,35,판매,잡화,2024,4월,4,신발,006
2084,2024-05-29,직영점,A0086,부산구서점(직),6,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,BK,블랙,F,판매,의류,2024,6월,3,점퍼,003
2085,2024-05-29,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF7TS002,3-OCPRHN-블랙포인T,BE,베이지,F,판매,의류,2024,6월,7,티셔츠,002
2086,2024-05-29,직영점,A0086,부산구서점(직),8,정상,일반판매,AJG3BL025,C-엠보BL,BK,블랙,F,판매,의류,2022,7월,3,블라우스,025
2087,2024-05-29,직영점,A0086,부산구서점(직),9,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,008
2088,2024-05-29,직영점,A0086,부산구서점(직),10,정상,일반판매,ALF7TS002,3-OCPRHN-블랙포인T,OR,오렌지,F,판매,의류,2024,6월,7,티셔츠,002
2089,2024-05-29,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF3JP004,3-OCDHHN-하트지퍼후드,BK,블랙,F,판매,의류,2024,6월,3,점퍼,004
2090,2024-05-30,직영점,A0086,부산구서점(직),1,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BE,베이지,30,판매,잡화,2024,4월,4,신발,006
2091,2024-05-30,직영점,A0086,부산구서점(직),2,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BE,베이지,30,판매,잡화,2024,4월,4,신발,006
2092,2024-05-30,직영점,A0086,부산구서점(직),2,정상,일반판매,BLD4SB006,블랙뮬스니커즈(65),BE,베이지,35,판매,잡화,2024,4월,4,신발,006
2093,2024-05-30,직영점,A0086,부산구서점(직),3,정상,일반판매,ALE3WS004,3-OCPSAN-M레이스셔츠,WH,화이트,F,판매,의류,2024,5월,3,남방,004
2094,2024-05-30,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,GE,그린,F,판매,의류,2024,6월,7,블라우스,004
2095,2024-05-30,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3WS001,3-SCLSAN-버튼린넨셔츠,BL,블루,F,판매,의류,2024,6월,3,남방,001
2096,2024-05-30,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매,의류,2024,6월,3,바지,004
2097,2024-05-30,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3PT005,3-SCPXT8-쿨밴딩통,GE,그린,L,판매,의류,2024,5월,3,바지,005
2098,2024-05-30,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF3JP003,3-OCPDHN-셔링컷후드JP,BK,블랙,F,판매,의류,2024,6월,3,점퍼,003
2099,2024-05-30,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3OP013,3-SSPSXL-세라OPS,GE,그린,F,판매,의류,2024,5월,3,원피스,013
2100,2024-05-30,직영점,A0086,부산구서점(직),7,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매,의류,2024,6월,3,바지,002
2101,2024-05-30,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,ST,스트라이프,F,판매,의류,2024,5월,7,니트나시,001
2102,2024-05-30,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE7KN001,3-OSAZSN-삼각시스루나시,GR,회색,F,판매,의류,2024,5월,7,니트나시,001
2103,2024-05-30,직영점,A0086,부산구서점(직),8,정상,일반판매,ALC3KT007,C-SCACSN-슬림카라니트,PK,핑크,F,판매,의류,2024,3월,3,니트,007
2104,2024-05-30,직영점,A0086,부산구서점(직),8,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매,의류,2024,4월,3,니트,001
2105,2024-05-30,직영점,A0086,부산구서점(직),9,정상,일반판매,ALC3KT007,C-SCACSN-슬림카라니트,PK,핑크,F,반품,의류,2024,3월,3,니트,007
2106,2024-05-30,직영점,A0086,부산구서점(직),9,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,반품,의류,2024,4월,3,니트,001
2107,2024-05-30,직영점,A0086,부산구서점(직),10,정상,일반판매,ALC3KT007,C-SCACSN-슬림카라니트,PK,핑크,F,판매,의류,2024,3월,3,니트,007
2108,2024-05-30,직영점,A0086,부산구서점(직),10,정상,일반판매,ALD3KT001,3-SSAVHN-로우7부,BE,베이지,F,판매,의류,2024,4월,3,니트,001
2109,2024-05-30,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF7BL004,3-GCLNHN-페이즐BL,GE,그린,F,판매,의류,2024,6월,7,블라우스,004
2110,2024-05-30,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF7WS001,3-SCLSHN-라미단추셔츠,KH,카키,F,판매,의류,2024,6월,7,남방,001
2111,2024-05-30,직영점,A0086,부산구서점(직),11,정상,일반판매,ALF3BL015,3-FCZCHN-리본텐셀BL,,네이비,F,판매,의류,2024,6월,3,블라우스,015
2112,2024-05-31,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,008
2113,2024-05-31,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3JK004,3-OCLSHF-호시린넨오픈JK,RE,레드,F,판매,의류,2024,6월,3,자켓,004
2114,2024-05-31,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3DP002,3-SCCXT9-아이통데님,LL,연청,M,판매,의류,2024,6월,3,데님,002
2115,2024-05-31,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PK,핑크,F,판매,의류,2024,6월,3,블라우스,001
2116,2024-05-31,직영점,A0086,부산구서점(직),4,정상,일반판매,ALE3OP011,3-SSPSXL-앙상블OPS,BK,블랙,F,판매,의류,2024,5월,3,원피스,011
2117,2024-05-31,직영점,A0086,부산구서점(직),5,정상,일반판매,ALF7WS002,3-OCLSHN-컬러단추셔츠,,네이비,F,판매,의류,2024,6월,7,남방,002
2118,2024-06-01,직영점,A0086,부산구서점(직),1,정상,일반판매,ALE3SL002,3-SSPX19-커트뒷밴딩SL,BK,블랙,F,판매,의류,2024,5월,3,바지,002
2119,2024-06-01,직영점,A0086,부산구서점(직),2,정상,일반판매,BLF4CP005,해바라기끈모자,CM,카멜,F,판매,잡화,2024,6월,4,모자,005
2120,2024-06-01,직영점,A0086,부산구서점(직),3,정상,일반판매,AIE7CA008,넥플라워가디건,SO,소라,F,판매,의류,2021,5월,7,가디건,008
2121,2024-06-01,직영점,A0086,부산구서점(직),3,정상,일반판매,AKD7KT011,콜린하프니트,BK,블랙,F,판매,의류,2023,4월,7,니트,011
2122,2024-06-01,직영점,A0086,부산구서점(직),3,정상,일반판매,AJH3PT032,S-허쉬조거,PP,퍼플,L,판매,의류,2022,8월,3,바지,032
2123,2024-06-01,직영점,A0086,부산구서점(직),3,정상,일반판매,AJG3OP033,C-심플프릴OPS,,네이비,F,판매,의류,2022,7월,3,원피스,033
2124,2024-06-01,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3JK001,3-SCLSAN-마린JK,PK,핑크,F,판매,의류,2024,6월,3,자켓,001
2125,2024-06-01,직영점,A0086,부산구서점(직),4,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,S,판매,의류,2024,6월,3,바지,002
2126,2024-06-01,직영점,A0086,부산구서점(직),5,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매,의류,2024,5월,3,남방,008
2127,2024-06-01,직영점,A0086,부산구서점(직),6,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,반품,의류,2024,5월,3,남방,008
2128,2024-06-01,직영점,A0086,부산구서점(직),7,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,판매,의류,2024,5월,3,남방,008
2129,2024-06-01,직영점,A0086,부산구서점(직),8,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,OL,올리브,F,반품,의류,2024,5월,3,남방,008
2130,2024-06-01,직영점,A0086,부산구서점(직),9,정상,일반판매,ALE3JP008,3-OCPRHN-테이핑JP,BK,블랙,F,판매,의류,2024,5월,3,점퍼,008
2131,2024-06-01,직영점,A0086,부산구서점(직),10,정상,일반판매,ALD3KN001,3-ECSRHN-레이스나시,BE,베이지,F,판매,의류,2024,4월,3,니트나시,001
2132,2024-06-01,직영점,A0086,부산구서점(직),11,정상,일반판매,AKF7KT004,내셔널KT,GR,회색,F,반품,의류,2023,6월,7,니트,004
2133,2024-06-01,직영점,A0086,부산구서점(직),11,정상,일반판매,ALE3PT001,3-SSPX19-레이단추PT,BR,브라운,F,반품,의류,2024,5월,3,바지,001
2134,2024-06-01,직영점,A0086,부산구서점(직),12,정상,일반판매,AKF7KT004,내셔널KT,GR,회색,F,판매,의류,2023,6월,7,니트,004
2135,2024-06-01,직영점,A0086,부산구서점(직),12,정상,일반판매,ALE3PT001,3-SSPX19-레이단추PT,BR,브라운,F,판매,의류,2024,5월,3,바지,001
2136,2024-06-01,직영점,A0086,부산구서점(직),13,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,,네이비,F,판매,의류,2024,4월,3,베스트,001
2137,2024-06-01,직영점,A0086,부산구서점(직),14,정상,일반판매,ALF3PT006,3-SCCXT9-엔씨끈PT,BE,베이지,F,판매,의류,2024,6월,3,바지,006
2138,2024-06-01,직영점,A0086,부산구서점(직),14,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매,의류,2024,6월,3,바지,002
2139,2024-06-01,직영점,A0086,부산구서점(직),15,정상,일반판매,BLF4MF001,텐셀삼각스카프,XX,XX,F,판매,잡화,2024,6월,4,머플러,001
2140,2024-06-01,직영점,A0086,부산구서점(직),15,정상,일반판매,BLF4MF006,린넨꽃머플러,PP,퍼플,F,판매,잡화,2024,6월,4,머플러,006
2141,2024-06-01,직영점,A0086,부산구서점(직),16,정상,일반판매,ALF3TS008,3-OCCVHN-모던자수반팔,SO,소라,F,판매,의류,2024,6월,3,티셔츠,008
2142,2024-06-01,직영점,A0086,부산구서점(직),17,정상,일반판매,ALF3TS002,3-SCLRHN-말리부린넨T,IV,아이보리,F,판매,의류,2024,6월,3,티셔츠,002
2143,2024-06-01,직영점,A0086,부산구서점(직),17,정상,일반판매,ALD7PT003,3-SCLXX9-린넨밴딩PT,BE,베이지,F,판매,의류,2024,4월,7,바지,003
2144,2024-06-03,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3TS002,3-SCLRHN-말리부린넨T,KH,카키,F,판매,의류,2024,6월,3,티셔츠,002
2145,2024-06-03,직영점,A0086,부산구서점(직),1,정상,일반판매,AKD3CA005,S-스카시하프가디건,WH,화이트,F,판매,의류,2023,4월,3,가디건,005
2146,2024-06-03,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3DP004,3-SCCXT9-슈가통데님,ML,중청,S,판매,의류,2024,5월,3,데님,004
2147,2024-06-03,직영점,A0086,부산구서점(직),2,정상,일반판매,ALE3WS008,3-FCCSHN-데이지나염셔츠,RE,레드,F,판매,의류,2024,5월,3,남방,008
2148,2024-06-03,직영점,A0086,부산구서점(직),3,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,M,판매,의류,2024,6월,3,바지,004
2149,2024-06-03,직영점,A0086,부산구서점(직),4,정상,일반판매,ALD3VI001,3-FCAVHN-로즈단추조끼,BE,베이지,F,판매,의류,2024,4월,3,베스트,001
2150,2024-06-04,직영점,A0086,부산구서점(직),1,정상,일반판매,ALF3BL001,3-SSPCHN-언발스트링BL,PK,핑크,F,판매,의류,2024,6월,3,블라우스,001
2151,2024-06-04,직영점,A0086,부산구서점(직),1,정상,일반판매,ALD3PT004,3-SCLXB8-단추마8부배기,KH,카키,M,판매,의류,2024,4월,3,바지,004
2152,2024-06-04,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3PT004,3-SCCXB9-밴딩면배기,WH,화이트,L,판매,의류,2024,6월,3,바지,004
2153,2024-06-04,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3PT002,3-SCCXT9-썸머캔디일자,IV,아이보리,M,판매,의류,2024,6월,3,바지,002
2154,2024-06-04,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3BL014,3-FCZSHN-텐셀플라워BL,BE,베이지,F,판매,의류,2024,6월,3,블라우스,014
2155,2024-06-04,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3BL012,3-FCCSHN-플라워스트링BL,BL,블루,F,판매,의류,2024,6월,3,블라우스,012
2156,2024-06-04,직영점,A0086,부산구서점(직),2,정상,일반판매,ALF3PT001,3-SCPXWL-바삭치마바지,SO,소라,F,판매,의류,2024,6월,3,바지,001
2157,2024-06-04,직영점,A0086,부산구서점(직),2,정상,일반판매,AJH3ST010,C-라몬느후드ST,KH,카키,F,판매,의류,2022,8월,3,세트,010
