상품코드,상품명,사이즈,판매금액,MappedValue,년도,월
AHG7VT001,M-단추후드조끼,Free,63000,베스트,2020,7월 1일
AHE3LG001,Q-텐셀언발,Free,16900,레깅스,2020,5월 1일
AHG3TS035,S-뉴배색,Free,49000,티셔츠,2020,7월 1일
AHE3TS051,Q-카프카T,Free,33000,티셔츠,2020,5월 1일
AHH3PT007,Q-린넨앞주머니,Free,49000,바지,2020,8월 1일
AHE7BL006,랩반팔BL,Free,56050,블라우스,2020,5월 1일
AHE7SK003,사선프릴SK,Free,59000,스커트,2020,5월 1일
AHE3OP005,S-BB1007,Free,63000,원피스,2020,5월 1일
AHF3PT034,Q-린넨PT,Free,49000,바지,2020,6월 1일
AHG7OP010,큰도트OP,Free,76000,원피스,2020,7월 1일
AHF7KN002,브이니트나시,Free,29000,니트나시,2020,6월 1일
AHG7OP006,M-정글OP,Free,43000,원피스,2020,7월 1일
AHE3SK008,S-루키스커트,Free,13205,스커트,2020,5월 1일
AHG7DP004,Q-고양이데님,Free,50350,데님,2020,7월 1일
AHD3OP012,S-990OPS,Free,66000,원피스,2020,4월 1일
AHF3BL040,Q-투단추옆끈BL,Free,66000,블라우스,2020,6월 1일
AHE7CA002,수채화가디건,Free,26100,가디건,2020,5월 1일
AHF3TS031,Q-튜브T,Free,29000,티셔츠,2020,6월 1일
AHF3BL013,M-오즈세컨후드,Free,93000,블라우스,2020,6월 1일
AHE7SK005,지브라나염SK,L,47700,스커트,2020,5월 1일
AHE3BL048,S-에펠블라우스,Free,36000,블라우스,2020,5월 1일
AHE3TS052,Q-아스타반팔,Free,23000,티셔츠,2020,5월 1일
AHE3WS004,Q-썸머보첼,Free,83000,남방,2020,5월 1일
AHC3CA014,M-샤인롱CD,Free,41300,가디건,2020,3월 1일
AHG3BL025,S-도깨비BL,Free,43700,블라우스,2020,7월 1일
AHE7KT002,믹스반팔KT,Free,59000,니트,2020,5월 1일
AEB1PT002,비즈쿠치SL,Free,5000,바지,2017,2월 1일
AHE3TS055,Q-메란후드,Free,59000,티셔츠,2020,5월 1일
AHF3KN005,Z-샤방조끼,Free,29000,니트나시,2020,6월 1일
AHE3PT038,S-170크롭스키니,Free,53000,바지,2020,5월 1일
AHB3SK009,S-물결주름,Free,18270,스커트,2020,2월 1일
AHC3VT013,Q-방울조끼,Free,48300,베스트,2020,3월 1일
AHG3WS005,Q-고리NB,Free,100700,남방,2020,7월 1일
AHF3OP002,Q-꼬임소매린넨OPS,Free,119000,원피스,2020,6월 1일
AHF3OP026,Z-여리OPS,Free,23000,원피스,2020,6월 1일
AHG3WS010,Q-ENC리본,Free,59850,남방,2020,7월 1일
AHF7BL002,주르미배색BL,Free,63000,블라우스,2020,6월 1일
AHF3CA007,S-배색가디건,Free,33000,가디건,2020,6월 1일
AHH7OP003,리본배색OP,Free,58100,원피스,2020,8월 1일
AHF3BL007,Q-물나염소매,Free,76000,블라우스,2020,6월 1일
AHE3TS038,S-버드티,Free,33000,티셔츠,2020,5월 1일
AHH3BL043,Q-비비안체크,Free,56050,블라우스,2020,8월 1일
AHE3OP038,S-배색후드OPS,Free,63000,원피스,2020,5월 1일
AHE3TS012,Q-레인,Free,39000,티셔츠,2020,5월 1일
AGI3BL044,S-쟈가드,Free,74700,블라우스,2019,9월 1일
AGC3BL024,C-프릴,Free,39000,블라우스,2019,3월 1일
AHF3BL030,S-보브단가라,Free,69000,블라우스,2020,6월 1일
AHB3JP011,Q-레자후드JP,Free,119000,점퍼,2020,2월 1일
AGK3KT034,S-여인모자,Free,69000,니트,2019,11월 1일
AHB3PT011,Q-르베이지,L,59000,바지,2020,2월 1일
AHC3TS009,S-그래픽T,Free,23100,티셔츠,2020,3월 1일
AHE3BL017,S-7875주름퍼프,Free,33000,블라우스,2020,5월 1일
AHB3OP015,S-안개프릴OPS,Free,41300,원피스,2020,2월 1일
AHG3TS051,Q-아모르반팔,Free,29000,티셔츠,2020,7월 1일
AHF7SK003,셔링SK,Free,56050,스커트,2020,6월 1일
AHG3WS002,Q-인견7부,Free,53100,남방,2020,7월 1일
AHE3WS009,S-이세플리츠셔츠,Free,49000,남방,2020,5월 1일
AHD3JK006,S-클론구제JK,Free,69000,자켓,2020,4월 1일
AHC3TS052,S-나팔꽃,Free,30100,티셔츠,2020,3월 1일
AHE3SK002,S-페이즐리SK,Free,53000,스커트,2020,5월 1일
AFE5PT311,아일렛꼼PT,Free,39000,바지,2018,5월 1일
AHD3PT002,S-와이드펀칭PT,Free,29000,바지,2020,4월 1일
AHF3VT008,S-쉬폰조끼,Free,46550,베스트,2020,6월 1일
AHF3TS028,Q-예스스팽글나염T,Free,39000,티셔츠,2020,6월 1일
AEC2PT001,통SL,Free,5000,바지,2017,3월 1일
AHG3TS036,Q-챠밍S,Free,59000,티셔츠,2020,7월 1일
AHF3PT020,Q-샌더린넨플리츠팬츠,Free,53000,바지,2020,6월 1일
AHG7KN001,M-보들브이KN,Free,46550,니트나시,2020,7월 1일
AHF3TS042,S-라미T,Free,53000,티셔츠,2020,6월 1일
AHG7OP003,나염포인OP,Free,33000,원피스,2020,7월 1일
AGE3WS008,S-캐리어NB,Free,39000,남방,2019,5월 1일
AHG3OP017,Q-기본나시,Free,23000,원피스,2020,7월 1일
AHE3KT006,S-샤샤R,Free,33000,니트,2020,5월 1일
AHE3PT027,S-마레이스,L,63000,바지,2020,5월 1일
AHF3PT007,S-이슬PT,Free,66000,바지,2020,6월 1일
AHF7BL018,체크자수꽃BL,Free,23000,블라우스,2020,6월 1일
AHE3OP018,S-비스원피스,Free,53000,원피스,2020,5월 1일
AHF7DP006,동물자수청,Free,56000,데님,2020,6월 1일
AHC3WS029,S-7022,Free,20300,남방,2020,3월 1일
AHF3PT036,Z-나염주름팬츠,Free,33000,바지,2020,6월 1일
AHC3JP018,Q-토리돛나염JP,Free,69300,점퍼,2020,3월 1일
AHE7TS014,데이지T,Free,35100,티셔츠,2020,5월 1일
AHE3BL044,S-진주BL,Free,59000,블라우스,2020,5월 1일
AHB3TS022,S-풍선T,Free,34300,티셔츠,2020,2월 1일
AHG3BL013,Q-트라다,Free,69000,블라우스,2020,7월 1일
AHF3JK001,S-세로줄마JK,Free,89000,자켓,2020,6월 1일
AHG7OP012,프릴일자OP,Free,59000,원피스,2020,7월 1일
AHG7BL028,ST목걸이BL,Free,46000,블라우스,2020,7월 1일
AGH3SK004,S-6366,Free,23000,스커트,2019,8월 1일
AHF3CA020,Q-롱무지,Free,44100,가디건,2020,6월 1일
AHF3PT018,Q-조셉PT,Free,69000,바지,2020,6월 1일
AHG3OP016,Q-허리밴딩나시,Free,23000,원피스,2020,7월 1일
AHE7OP007,3단주름OP,Free,76000,원피스,2020,5월 1일
AHF3PT025,S-191PT,Free,29000,바지,2020,6월 1일
AHE3VT001,Q-스카시RJ(SET),Free,29000,베스트,2020,5월 1일
AHF3OP006,S-띠어리STOPS,Free,83000,원피스,2020,6월 1일
AHG7WS007,M-보석포켓NB,Free,53200,남방,2020,7월 1일
AHB3SK004,S-038양옆체크주름SK,Free,20300,스커트,2020,2월 1일
AHF3PT035,Z-뽀빠이통팬츠,Free,39000,바지,2020,6월 1일
AHE3PT011,S-기획플리츠통,Free,16500,바지,2020,5월 1일
AHD3PT007,S-나염바지,Free,19000,바지,2020,4월 1일
AHD3BL018,S-샤넬리본,Free,60000,블라우스,2020,4월 1일
AHF3VT009,S-레이스오픈조끼,Free,39000,베스트,2020,6월 1일
AHF3BL009,Z-데이지자수BL,Free,43000,블라우스,2020,6월 1일
AHF3TN019,Q-밑레이스나시,Free,36000,티셔츠나시,2020,6월 1일
AHG3BL030,S-오브제체크,Free,109000,블라우스,2020,7월 1일
AHG7PT011,항아리린넨바지,Free,66000,바지,2020,7월 1일
AHE3TS042,S-7UP,Free,46000,티셔츠,2020,5월 1일
AHG7PT018,소프트밴딩PT,Free,63000,바지,2020,7월 1일
AHE7SK007,2단주름SK,Free,43000,스커트,2020,5월 1일
AHF3KT009,Q-쿨브이반팔,Free,36000,니트,2020,6월 1일
AHE3BL038,S-꽃셔링BL,Free,29000,블라우스,2020,5월 1일
AHE7KT006,입술니트,Free,29000,니트,2020,5월 1일
AHG3BL022,Z-보나타,Free,69000,블라우스,2020,7월 1일
AHE3JP004,S-주머니나염,Free,139000,점퍼,2020,5월 1일
AHF7BL026,플로럴BL,Free,33000,블라우스,2020,6월 1일
AHE3JK001,S-마나염JK,Free,93000,자켓,2020,5월 1일
AHD3TS015,S-페이스배색,Free,23000,티셔츠,2020,4월 1일
AHE7TS017,체키반팔,Free,29000,티셔츠,2020,5월 1일
AHF3CA010,Q-훌롱Y,Free,62700,가디건,2020,6월 1일
AHG3TS001,M-20야드,Free,49000,티셔츠,2020,7월 1일
AHH3ST001,Q-도트SET,Free,39000,세트,2020,8월 1일
AHE3PT033,S-러버포켓팬츠,Free,23000,바지,2020,5월 1일
AHF7PT001,체크다트배기,Free,39000,바지,2020,6월 1일
AHF7BL021,레이스진주BL,Free,49000,블라우스,2020,6월 1일
AHG7WS010,러블리NB,Free,37050,남방,2020,7월 1일
AHE7TS018,레빗반팔,Free,29000,티셔츠,2020,5월 1일
AHG7DP007,M-해바라기자수데님,Free,37100,데님,2020,7월 1일
AHF3CA026,S-롱미켈란젤로,Free,66000,가디건,2020,6월 1일
AHC3PT030,S-통바지,Free,39200,바지,2020,3월 1일
AHH3BL002,L-단추린넨BL,Free,37100,블라우스,2020,8월 1일
AHG3TS014,S-두체티,Free,79000,티셔츠,2020,7월 1일
AEC1JP002,소매셔링,Free,5000,점퍼,2017,3월 1일
AHI7PT002,라인단추배기,Free,43000,바지,2020,9월 1일
AHG7BL006,네크찡BL,Free,39000,블라우스,2020,7월 1일
AHI7KT013,크리미브이KT,Free,29000,니트,2020,9월 1일
AHG7DP006,여자자수데님,Free,50350,데님,2020,7월 1일
AGD3JP009,S-지브라패턴바람막이,Free,73000,점퍼,2019,4월 1일
AHG3TS052,Q-왕관T,Free,21850,티셔츠,2020,7월 1일
AHC3TS042,Q-스트링자수T,Free,51100,티셔츠,2020,3월 1일
AHI7BL009,지브라스모킹,Free,69000,블라우스,2020,9월 1일
AHH3TS016,M-벌룬배색,Free,39000,티셔츠,2020,8월 1일
AGG3OP035,S-페이즐원피스,Free,53000,원피스,2019,7월 1일
AHC3WS023,Q-루이지BL,Free,32200,남방,2020,3월 1일
AHF3CA025,S-보아숄Y,Free,23000,가디건,2020,6월 1일
AFH7OP006,A-소매레이스OP,Free,19000,원피스,2018,8월 1일
AHE7TS032,영문타이다이,Free,43700,티셔츠,2020,5월 1일
AHG3PT010,Q-쉬폰치마바지,Free,39000,바지,2020,7월 1일
AHE3JK007,S-레트바이나염JK,Free,189000,자켓,2020,5월 1일
AHG7SK003,Q-모자세트치마,Free,65550,스커트,2020,7월 1일
AHG3TN008,Q-브이나시,Free,29000,티셔츠나시,2020,7월 1일
AHE3OP029,S-나그랑OPS,Free,46000,원피스,2020,5월 1일
AHE3KT001,Q-배색후드,Free,46000,니트,2020,5월 1일
AGI3OP007,S-베라점프수트,Free,39000,원피스,2019,9월 1일
AGJ7CT004,양털카라CT,Free,103000,코트,2019,10월 1일
AHF3CA019,Q-로또Y,Free,43000,가디건,2020,6월 1일
AHH3OP014,S-띠어리K,Free,99000,원피스,2020,8월 1일
AG2CJK011,B-프라다버클JK,M,159000,자켓,2019,
AHG7PT019,팬톤스트링PT,Free,63000,바지,2020,7월 1일
AG2DCT004,B-셀린포켓핸드CT,Free,299000,코트,2019,
AGB3KT006,C-단가라입술,Free,19000,니트,2019,2월 1일
AHC3JP002,M-7008청후드,Free,34300,점퍼,2020,3월 1일
AHG3TS056,M-나비구두T,Free,33000,티셔츠,2020,7월 1일
AGL7KT005,물결니트(울트임세트),Free,59000,니트,2019,12월 1일
AG2CBL011,B-뉴탑BL,Free,79000,블라우스,2019,
AHF3CA006,Z-후드가디건,Free,39000,가디건,2020,6월 1일
AHD3PT003,S-핀탁밴드팬츠,Free,63000,바지,2020,4월 1일
AHG7BL001,메모BL,Free,56000,블라우스,2020,7월 1일
AHI3TS001,M-가을,Free,23000,티셔츠,2020,9월 1일
AHE3OP026,S-크레용,Free,49000,원피스,2020,5월 1일
AHI3BL023,S-주름V블라우스,Free,36000,블라우스,2020,9월 1일
AGI3CA031,S-샤넬Y,Free,49000,가디건,2019,9월 1일
AGH3JK007,S-별마Jk,Free,79000,자켓,2019,8월 1일
AGI3JK019,S-버닝JK,Free,99000,자켓,2019,9월 1일
AHI7WS006,센치큰꽃,Free,63000,남방,2020,9월 1일
AEB1TS004,터틀P,Free,5000,티셔츠,2017,2월 1일
AGC3JP020,S-트윙클JP,Free,29000,점퍼,2019,3월 1일
AGK7JP010,영문또또점퍼,Free,49000,점퍼,2019,11월 1일
AHE7KT007,나염반KT,Free,49000,니트,2020,5월 1일
AHF7BL007,지미주름BL,Free,36000,블라우스,2020,6월 1일
AHF3CA024,S-린넨랩BL,Free,69000,가디건,2020,6월 1일
AGL3TS029,S-포그니롱T,Free,29000,티셔츠,2019,12월 1일
AHI7CA011,플라워반팔,Free,46000,가디건,2020,9월 1일
AFA2JP302,수입쟈켓,Free,59000,점퍼,2018,1월 1일
AHD3TS012,S-샤루B면T,Free,39000,티셔츠,2020,4월 1일
AHF3JP013,M-프릴윈드점퍼,Free,93000,점퍼,2020,6월 1일
AHF3JP018,Q-후드마자켓,Free,73000,점퍼,2020,6월 1일
AHE7BL004,호피물결BL,Free,59000,블라우스,2020,5월 1일
AHI3KT001,Q-단가라칠부,Free,39000,니트,2020,9월 1일
AHE7WS006,청패치롱남방,Free,31350,남방,2020,5월 1일
AFI3JK002,C-탐스트링JK,Free,59000,자켓,2018,9월 1일
AGC3JK028,S-아웃JK,Free,39000,자켓,2019,3월 1일
AHG7OP019,페인트OP,Free,49000,원피스,2020,7월 1일
AGH3PT045,S-인견바지,Free,89000,바지,2019,8월 1일
AHC3PT004,S-밑단버튼,Free,49000,바지,2020,3월 1일
AHF3PT014,Q-썸머타임,Free,56000,바지,2020,6월 1일
AHC3TS029,S-워싱톰반팔,Free,23000,티셔츠,2020,3월 1일
AG2CCT007,B-발랜티노CT,Free,179000,코트,2019,
AHG3OP024,Z-데님롱원피스,Free,59850,원피스,2020,7월 1일
AHE3BL042,S-달리BL,Free,43000,블라우스,2020,5월 1일
AGG7BL029,S-컬러하우스BL,Free,69000,블라우스,2019,7월 1일
AHI3WS002,S-4번전사카라,Free,73000,남방,2020,9월 1일
AHE3OP052,S-7012점프슈트,Free,32400,원피스,2020,5월 1일
AGD3JP003,S-마르니JB,Free,89100,점퍼,2019,4월 1일
AHH3BL015,Q-616꽃,Free,29000,블라우스,2020,8월 1일
AHG3PT015,Z-단추라인와이드팬츠,Free,23100,바지,2020,7월 1일
AHG3TS045,Q-호일,Free,53000,티셔츠,2020,7월 1일
AHH3CA003,Q-마전체Y,Free,59000,가디건,2020,8월 1일
AGI3JK013,Q-타임JK,Free,99000,자켓,2019,9월 1일
AHG3BL010,Q-쏘닉,Free,59000,블라우스,2020,7월 1일
AHC3TS023,S-뒷절개T,Free,9730,티셔츠,2020,3월 1일
AHE3TS021,M-잔단포켓,Free,25200,티셔츠,2020,5월 1일
AHC3SK012,S-나오비SK,Free,59000,스커트,2020,3월 1일
AHG7BL026,플라워오프숄더,Free,36000,블라우스,2020,7월 1일
AHC3JP009,S-삥줄자켓,Free,53000,점퍼,2020,3월 1일
AHE3SK006,S-배색망사SK,Free,59000,스커트,2020,5월 1일
AGH3OP024,S-데일리OPS,Free,13900,원피스,2019,8월 1일
AHG7TS014,예스T,Free,33000,티셔츠,2020,7월 1일
AHC3PT034,S-포켓랩바지,Free,56000,바지,2020,3월 1일
AHE7SK004,꽃주름SK,Free,40850,스커트,2020,5월 1일
AHB3VT003,Q-테이프VT,Free,90300,베스트,2020,2월 1일
AHF3BL014,S-올리브프릴,Free,93000,블라우스,2020,6월 1일
AHF3JP019,M-글씨집업,Free,33000,점퍼,2020,6월 1일
AFJ3CT005,F-더블유체크,Free,134500,코트,2018,10월 1일
AHG3TS006,M-코코ST,Free,37100,티셔츠,2020,7월 1일
AGI3KT025,S-미니그라데이션B,Free,39000,니트,2019,9월 1일
AGI3TS007,S-쿠치A라인,Free,29000,티셔츠,2019,9월 1일
AHB3KT022,S-쇼핑걸,Free,39000,니트,2020,2월 1일
AHG7WS012,컬러체크NB,Free,68000,남방,2020,7월 1일
AFE5TS312,라이프T,Free,19000,티셔츠,2018,5월 1일
AGC3JK020,S-로만JK,Free,59000,자켓,2019,3월 1일
AGI3CA024,S-토리CD,Free,49000,가디건,2019,9월 1일
AHG7PT012,잔체크쿨PT,Free,59000,바지,2020,7월 1일
AHG3TS060,Q-날개티,Free,39000,티셔츠,2020,7월 1일
AHE3PT028,S-816와이드통,Free,51100,바지,2020,5월 1일
AGI3TS066,S-수술T,Free,19000,티셔츠,2019,9월 1일
AHG3TS053,Q-투게더티,Free,33000,티셔츠,2020,7월 1일
AHI3OP008,S-블랙후드(긴팔),Free,53000,원피스,2020,9월 1일
AHF7DP003,스트링통청,L,31350,데님,2020,6월 1일
AHG3TS018,S-로고플리츠T,Free,79000,티셔츠,2020,7월 1일
AHA3ST001,S-기모조끼후드SET,Free,129000,세트,2020,1월 1일
AHI3OP001,Q-반주름OPS,Free,49000,원피스,2020,9월 1일
AGK3TS023,S-캔디P,Free,29000,티셔츠,2019,11월 1일
AHC3KT015,M-레이스니트,Free,39000,니트,2020,3월 1일
AHE3JP014,S-마스더,Free,41400,점퍼,2020,5월 1일
AHG3TS002,M-몬테라,Free,53000,티셔츠,2020,7월 1일
AHF3VT015,S-마조끼,Free,33000,베스트,2020,6월 1일
AHE3PT012,S-포포배기PT,Free,49000,바지,2020,5월 1일
AFI3DP008,C-318,M,29000,데님,2018,9월 1일
AHG3TS057,M-페도라모자T,Free,33000,티셔츠,2020,7월 1일
AGK3OP020,S-7091산드라,Free,53000,원피스,2019,11월 1일
AGI3PT025,S-면바지,L,79000,바지,2019,9월 1일
AGI3TS064,S-단색YT,Free,13000,티셔츠,2019,9월 1일
AHG7PT016,린넨와이드PT,Free,59850,바지,2020,7월 1일
AHC3WS007,S-무지꼼데남방,Free,16100,남방,2020,3월 1일
AHG7BL025,체키프릴BL,Free,59000,블라우스,2020,7월 1일
AHG7PT009,쿨이지나염PT,Free,83000,바지,2020,7월 1일
AHC3TS020,S-P아나긴팔,Free,27300,티셔츠,2020,3월 1일
AHC3BL033,Q-프라다목걸이,Free,62300,블라우스,2020,3월 1일
AHI3BL004,M-사선셔링,Free,39000,블라우스,2020,9월 1일
AHG3TS046,S-마인프린트T,Free,84550,티셔츠,2020,7월 1일
AHE3TS039,S-남과여T,Free,24700,티셔츠,2020,5월 1일
AHG3PT013,S-린넨꽃바지,Free,48300,바지,2020,7월 1일
AHI3TS009,Q-이자벨R,Free,53000,티셔츠,2020,9월 1일
AHG7PT008,옆트임린넨바지,Free,33000,바지,2020,7월 1일
AHC3DP005,S-꽃나염청,Free,55300,데님,2020,3월 1일
AGI3WS010,S-CK,Free,59000,남방,2019,9월 1일
AHE7WS011,린넨남방,Free,39000,남방,2020,5월 1일
AGI3WS014,S-시스루릴리,Free,39000,남방,2019,9월 1일
AHE3TS063,S-이프브이박스티,Free,23000,티셔츠,2020,5월 1일
AHI3TS003,M-보그카페,Free,23000,티셔츠,2020,9월 1일
AHD3DP003,S-943통청,M,79000,데님,2020,4월 1일
AHG3TS047,Q-네모잎새,Free,33000,티셔츠,2020,7월 1일
AHC3OP028,Q-19-41달마시안,Free,30870,원피스,2020,3월 1일
AHE3SK019,S-요도시망사SK,Free,53100,스커트,2020,5월 1일
AGC3CT001,C-비비안bby,Free,29000,코트,2019,3월 1일
AHC3CT005,S-CC코트,Free,111300,코트,2020,3월 1일
AGE3OP034,S-드림OPS,Free,39000,원피스,2019,5월 1일
AHD3TS029,S-와이슬라브,Free,29000,티셔츠,2020,4월 1일
AHG3TS041,M-호수,Free,21850,티셔츠,2020,7월 1일
AHF3CA012,Q-마린쿨Y,Free,53000,가디건,2020,6월 1일
AHE3TS025,S-쟈가드1/2,Free,29000,티셔츠,2020,5월 1일
AHE7TS007,로즈반팔,Free,17100,티셔츠,2020,5월 1일
AHE3TS047,S-브루클린T,Free,39000,티셔츠,2020,5월 1일
AHE3TS065,S-선인장,Free,59000,티셔츠,2020,5월 1일
AGJ3CA009,S-셔링하프Y,Free,69000,가디건,2019,10월 1일
AGF7PT007,루모라PT,Free,49000,바지,2019,6월 1일
AHI3TS004,M-스위트,Free,23000,티셔츠,2020,9월 1일
AHI7WS007,아트투어,Free,59000,남방,2020,9월 1일
AHF7SK001,보라꽃SK,Free,59000,스커트,2020,6월 1일
AHG3TS017,S-라바나염,Free,73000,티셔츠,2020,7월 1일
AHI7TS002,시티프린팅,Free,36000,티셔츠,2020,9월 1일
AHI3PT012,M-무지언발,S,79000,바지,2020,9월 1일
AHC3BL018,S-코코훌BL,Free,44100,블라우스,2020,3월 1일
AHC3OP008,S-479나염OPS,Free,30100,원피스,2020,3월 1일
AGC3JK018,S-펜디자켓,Free,69000,자켓,2019,3월 1일
AHE7KN002,레이스브이KN,Free,39000,니트나시,2020,5월 1일
AGG3OP034,S-앞나염벨트원피스,Free,99000,원피스,2019,7월 1일
AHH7OP005,빅플라워OP,Free,58100,원피스,2020,8월 1일
AHG7PT017,마와이드PT,Free,69350,바지,2020,7월 1일
AHE3OP007,S-에스닉,Free,103550,원피스,2020,5월 1일
AHF3VT010,S-스카시조끼,Free,49000,베스트,2020,6월 1일
AHE3PT046,S-814와이드,Free,83000,바지,2020,5월 1일
AGC3TS022,C-엠마티,Free,9900,티셔츠,2019,3월 1일
AHE3TN001,S-모달레이스,Free,26000,티셔츠나시,2020,5월 1일
AHE7KT001,꼬임반팔KT,Free,49000,니트,2020,5월 1일
AHB3BL010,S-주름BL,Free,34300,블라우스,2020,2월 1일
AHG3PT028,Z-야자수통팬츠,Free,21850,바지,2020,7월 1일
AHE7BL012,린넨스트링,Free,63000,블라우스,2020,5월 1일
AHF7TS005,톤반팔후디,Free,43000,티셔츠,2020,6월 1일
AGG3SK008,S-체크린넨SK,Free,59000,스커트,2019,7월 1일
AHG7BL018,꽃잎자수BL,Free,59000,블라우스,2020,7월 1일
AHE3CT002,S-시슬,Free,129000,코트,2020,5월 1일
AHG3BL033,Q-텐셀나염,Free,69000,블라우스,2020,7월 1일
AHF3VT001,Q-4022포켓,Free,46550,베스트,2020,6월 1일
AHC3BL055,S-반오픈후드,Free,41300,블라우스,2020,3월 1일
AHG7BL019,다이제BL,Free,59000,블라우스,2020,7월 1일
AGI3BL006,S-겐조VB2,Free,37100,블라우스,2019,9월 1일
AHG7TN001,뒷레이스캡,Free,29000,티셔츠나시,2020,7월 1일
AHE3DP001,S-흰꽃자수청바지,Free,59000,데님,2020,5월 1일
AHD3JP007,S-토리바람막이,Free,119000,점퍼,2020,4월 1일
AHE3SK005,Q-체크망사SK,Free,59000,스커트,2020,5월 1일
AHC3PT031,S-마르니테잎바지,Free,62300,바지,2020,3월 1일
AGH3SK007,S-더풀SK,Free,33000,스커트,2019,8월 1일
AHG7OP011,프릴나염OP,Free,84550,원피스,2020,7월 1일
AHE3WS001,M-1018믹스체크,Free,26100,남방,2020,5월 1일
AHF3JK011,Q-린넨자켓,Free,107100,자켓,2020,6월 1일
AGJ3TS030,S-히얼MTM,Free,19000,티셔츠,2019,10월 1일
AGI3OP040,S-9073OPS,Free,39000,원피스,2019,9월 1일
AGI3CA004,S-바네사롱가디건,Free,29000,가디건,2019,9월 1일
AHB3WS012,S-803일구이일,Free,27300,남방,2020,2월 1일
AHE3BL036,S-자수레이스BL,Free,39000,블라우스,2020,5월 1일
AHG7TS015,캔디브이T,Free,29000,티셔츠,2020,7월 1일
AGJ7VT008,찡포켓CT,Free,103000,베스트,2019,10월 1일
AHC3BL053,S-도로시BL무지,Free,44100,블라우스,2020,3월 1일
AHG3KT001,Z-단가라니트(여름쿨),Free,59850,니트,2020,7월 1일
AGK3PT015,S-골덴부츠컷,M,59000,바지,2019,11월 1일
AHG3DP007,Q-맥스트임부츠컷,M,66000,데님,2020,7월 1일
AGK3KT023,S-입술니트(긴),Free,43000,니트,2019,11월 1일
AHG3TS049,Q-뷰티풀티,Free,29000,티셔츠,2020,7월 1일
AGE3PT017,S-레이스치마바지,Free,62100,바지,2019,5월 1일
AGI3BL070,S-랩리본BL,Free,19000,블라우스,2019,9월 1일
AHG7PT013,고방체크쿨PT,Free,59000,바지,2020,7월 1일
AGG3OP021,S-물나염원피스,Free,27550,원피스,2019,7월 1일
AHE7SK002,패킹SK,Free,47700,스커트,2020,5월 1일
AHH3TS020,M-플라워T,Free,13900,티셔츠,2020,8월 1일
AEC8BL019,1703 꽃자수BL,Free,5000,블라우스,2017,3월 1일
AFL3OP007,A-기모하모니OPS,Free,19000,원피스,2018,12월 1일
AHC3CT001,Q-모나코바바리,Free,112770,코트,2020,3월 1일
AHH3PT003,L-밴딩통PT,Free,39000,바지,2020,8월 1일
AHD3JK002,S-마크청,Free,89000,자켓,2020,4월 1일
